NODE_ID,NODE_TYPE,SOURCE_ID,LABEL,PROPERTIES,DEGREE_IN,DEGREE_OUT,DEGREE_TOTAL,COMPONENT_ID,PAGERANK,HUB_SCORE,AUTHORITY_SCORE,BETWEENNESS
2651,PART,951,PCB-00951,"{
  ""commodity_id"": 5,
  ""lifecycle"": ""ACTIVE"",
  ""number"": ""P-000951"",
  ""sub_commodity_id"": 14,
  ""unit_cost"": 442.05
}",2,2,4,1,2.4179965416994188e-05,2.2724550118054586e-19,7.286082395065812e-39,0.00015081
2652,PART,952,Enclosure-00952,"{
  ""commodity_id"": 10,
  ""lifecycle"": ""ACTIVE"",
  ""number"": ""P-000952"",
  ""sub_commodity_id"": 29,
  ""unit_cost"": 109.6
}",1,1,2,1,2.3230617036647843e-05,4.56065058256638e-19,1.8332648881733235e-40,3.77e-05
2653,PART,953,Heatsink-00953,"{
  ""commodity_id"": 12,
  ""lifecycle"": ""ACTIVE"",
  ""number"": ""P-000953"",
  ""sub_commodity_id"": 34,
  ""unit_cost"": 64.19
}",2,1,3,1,2.282953184835656e-05,1.2788687664580392e-18,2.9783854370537454e-38,7.54e-05
2654,PART,954,LED-00954,"{
  ""commodity_id"": 8,
  ""lifecycle"": ""ACTIVE"",
  ""number"": ""P-000954"",
  ""sub_commodity_id"": 23,
  ""unit_cost"": 160.17
}",5,3,8,1,3.1410834816809796e-05,1.7500629191800676e-19,4.456570616789206e-38,0.00056553
2655,PART,955,Converter-00955,"{
  ""commodity_id"": 10,
  ""lifecycle"": ""ACTIVE"",
  ""number"": ""P-000955"",
  ""sub_commodity_id"": 28,
  ""unit_cost"": 222.81
}",2,1,3,1,2.4623597715061332e-05,4.56065058256638e-19,5.220417177158554e-39,7.54e-05
2656,PART,956,TempSensor-00956,"{
  ""commodity_id"": 11,
  ""lifecycle"": ""ACTIVE"",
  ""number"": ""P-000956"",
  ""sub_commodity_id"": 32,
  ""unit_cost"": 444.91
}",1,1,2,1,2.1907812910482075e-05,2.208106301108226e-18,6.611967186711116e-39,3.77e-05
2659,PART,959,SolderPaste-00959,"{
  ""commodity_id"": 4,
  ""lifecycle"": ""ACTIVE"",
  ""number"": ""P-000959"",
  ""sub_commodity_id"": 10,
  ""unit_cost"": 134.14
}",1,1,2,1,2.3230617036647843e-05,2.3264236907029217e-19,1.6056671669835442e-39,3.77e-05
2660,PART,960,MCU-00960,"{
  ""commodity_id"": 11,
  ""lifecycle"": ""ACTIVE"",
  ""number"": ""P-000960"",
  ""sub_commodity_id"": 33,
  ""unit_cost"": 446.17
}",4,3,7,1,3.279449588604376e-05,2.227428393170662e-18,1.688220233527417e-38,0.00045242
2662,PART,962,OpAmp-00962,"{
  ""commodity_id"": 1,
  ""lifecycle"": ""ACTIVE"",
  ""number"": ""P-000962"",
  ""sub_commodity_id"": 3,
  ""unit_cost"": 101.87
}",1,2,3,1,2.2240923822569882e-05,1.738000045635793e-19,4.616141750075872e-40,7.54e-05
2663,PART,963,Resistor-00963,"{
  ""commodity_id"": 8,
  ""lifecycle"": ""ACTIVE"",
  ""number"": ""P-000963"",
  ""sub_commodity_id"": 23,
  ""unit_cost"": 368.57
}",1,2,3,1,2.1669439701096082e-05,1.7327007946927334e-19,1.258531417483517e-38,7.54e-05
2664,PART,964,Capacitor-00964,"{
  ""commodity_id"": 8,
  ""lifecycle"": ""ACTIVE"",
  ""number"": ""P-000964"",
  ""sub_commodity_id"": 24,
  ""unit_cost"": 349.42
}",1,3,4,1,2.5549316228089384e-05,1.928224775985445e-19,1.5890694775298846e-40,0.00011311
2665,PART,965,Inductor-00965,"{
  ""commodity_id"": 7,
  ""lifecycle"": ""ACTIVE"",
  ""number"": ""P-000965"",
  ""sub_commodity_id"": 19,
  ""unit_cost"": 22.57
}",1,2,3,1,2.2231239796588545e-05,2.775237296834437e-19,1.602577128828226e-39,7.54e-05
2667,PART,967,PCB-00967,"{
  ""commodity_id"": 1,
  ""lifecycle"": ""ACTIVE"",
  ""number"": ""P-000967"",
  ""sub_commodity_id"": 2,
  ""unit_cost"": 415.78
}",2,4,6,1,2.484490619116424e-05,2.1362544873204076e-19,1.2126234533450412e-38,0.00030161
2668,PART,968,Enclosure-00968,"{
  ""commodity_id"": 12,
  ""lifecycle"": ""ACTIVE"",
  ""number"": ""P-000968"",
  ""sub_commodity_id"": 35,
  ""unit_cost"": 317.86
}",2,1,3,1,2.4396557150050354e-05,1.2788687664580392e-18,9.636186111872778e-39,7.54e-05
2672,PART,972,TempSensor-00972,"{
  ""commodity_id"": 10,
  ""lifecycle"": ""ACTIVE"",
  ""number"": ""P-000972"",
  ""sub_commodity_id"": 30,
  ""unit_cost"": 228.4
}",3,2,5,1,3.001880178915452e-05,4.617163232653477e-19,1.2231687348416005e-38,0.00022621
2673,PART,973,Cable-00973,"{
  ""commodity_id"": 11,
  ""lifecycle"": ""EOL"",
  ""number"": ""P-000973"",
  ""sub_commodity_id"": 31,
  ""unit_cost"": 212.18
}",2,2,4,1,3.9306828049973004e-05,2.215895310167791e-18,6.96370814853708e-39,0.00015081
2675,PART,975,SolderPaste-00975,"{
  ""commodity_id"": 5,
  ""lifecycle"": ""ACTIVE"",
  ""number"": ""P-000975"",
  ""sub_commodity_id"": 13,
  ""unit_cost"": 163.06
}",1,2,3,1,2.264270409168528e-05,2.300218693755447e-19,2.5775669740315574e-39,7.54e-05
2676,PART,976,MCU-00976,"{
  ""commodity_id"": 3,
  ""lifecycle"": ""ACTIVE"",
  ""number"": ""P-000976"",
  ""sub_commodity_id"": 8,
  ""unit_cost"": 19.92
}",1,1,2,1,2.1461644555365824e-05,1.1277590161675177e-18,5.2394499474622e-39,3.77e-05
2677,PART,977,DRAM-00977,"{
  ""commodity_id"": 4,
  ""lifecycle"": ""ACTIVE"",
  ""number"": ""P-000977"",
  ""sub_commodity_id"": 12,
  ""unit_cost"": 327.91
}",1,1,2,1,2.1461644555365824e-05,2.3264236907029217e-19,4.523328686236436e-39,3.77e-05
2679,PART,979,Resistor-00979,"{
  ""commodity_id"": 7,
  ""lifecycle"": ""ACTIVE"",
  ""number"": ""P-000979"",
  ""sub_commodity_id"": 21,
  ""unit_cost"": 105.92
}",2,1,3,1,2.658951620151127e-05,2.6819156376511037e-19,3.75749600217699e-39,7.54e-05
2680,PART,980,Capacitor-00980,"{
  ""commodity_id"": 8,
  ""lifecycle"": ""ACTIVE"",
  ""number"": ""P-000980"",
  ""sub_commodity_id"": 22,
  ""unit_cost"": 106.02
}",1,1,2,1,2.16518649872781e-05,1.6299145932158398e-19,1.1379585034886327e-38,3.77e-05
2682,PART,982,Connector-00982,"{
  ""commodity_id"": 5,
  ""lifecycle"": ""ACTIVE"",
  ""number"": ""P-000982"",
  ""sub_commodity_id"": 13,
  ""unit_cost"": 24.33
}",2,1,3,1,2.5170555300144495e-05,2.252322631563098e-19,9.323862294742276e-39,7.54e-05
2684,PART,984,Enclosure-00984,"{
  ""commodity_id"": 12,
  ""lifecycle"": ""ACTIVE"",
  ""number"": ""P-000984"",
  ""sub_commodity_id"": 36,
  ""unit_cost"": 183.77
}",1,3,4,1,2.2633981347694735e-05,1.3221386317857856e-18,4.6661477046690705e-39,0.00011311
2685,PART,985,Heatsink-00985,"{
  ""commodity_id"": 11,
  ""lifecycle"": ""ACTIVE"",
  ""number"": ""P-000985"",
  ""sub_commodity_id"": 33,
  ""unit_cost"": 133.75
}",1,1,2,1,2.322014974385919e-05,2.208106301108226e-18,1.3828912139924239e-39,3.77e-05
2686,PART,986,LED-00986,"{
  ""commodity_id"": 4,
  ""lifecycle"": ""ACTIVE"",
  ""number"": ""P-000986"",
  ""sub_commodity_id"": 12,
  ""unit_cost"": 449.54
}",1,2,3,1,2.5549316228089384e-05,2.3601299886076376e-19,9.980637489521485e-40,7.54e-05
2690,PART,990,Aluminum-00990,"{
  ""commodity_id"": 10,
  ""lifecycle"": ""ACTIVE"",
  ""number"": ""P-000990"",
  ""sub_commodity_id"": 29,
  ""unit_cost"": 155.55
}",3,1,4,1,2.7332051261000922e-05,4.56065058256638e-19,1.8506511158690927e-38,0.00011311
2691,PART,991,SolderPaste-00991,"{
  ""commodity_id"": 6,
  ""lifecycle"": ""ACTIVE"",
  ""number"": ""P-000991"",
  ""sub_commodity_id"": 16,
  ""unit_cost"": 485.52
}",2,2,4,1,3.0041652735153986e-05,6.07422568490813e-19,1.375493834806445e-38,0.00015081
2692,PART,992,MCU-00992,"{
  ""commodity_id"": 3,
  ""lifecycle"": ""ACTIVE"",
  ""number"": ""P-000992"",
  ""sub_commodity_id"": 7,
  ""unit_cost"": 346.08
}",1,2,3,1,2.325603760484885e-05,1.1448097235800864e-18,1.1872318423247783e-39,7.54e-05
2694,PART,994,OpAmp-00994,"{
  ""commodity_id"": 4,
  ""lifecycle"": ""ACTIVE"",
  ""number"": ""P-000994"",
  ""sub_commodity_id"": 10,
  ""unit_cost"": 179.9
}",1,1,2,1,2.560204036954333e-05,2.3264236907029217e-19,2.1621378097572246e-40,3.77e-05
2695,PART,995,Resistor-00995,"{
  ""commodity_id"": 2,
  ""lifecycle"": ""ACTIVE"",
  ""number"": ""P-000995"",
  ""sub_commodity_id"": 5,
  ""unit_cost"": 9.64
}",2,3,5,1,2.324627685851908e-05,1.3943684895856789e-18,2.9029064467383625e-38,0.00022621
2696,PART,996,Capacitor-00996,"{
  ""commodity_id"": 1,
  ""lifecycle"": ""ACTIVE"",
  ""number"": ""P-000996"",
  ""sub_commodity_id"": 1,
  ""unit_cost"": 159.2
}",3,1,4,1,2.617940294796495e-05,1.5975208428718778e-19,1.5899084599131012e-38,0.00011311
2697,PART,997,Inductor-00997,"{
  ""commodity_id"": 7,
  ""lifecycle"": ""ACTIVE"",
  ""number"": ""P-000997"",
  ""sub_commodity_id"": 19,
  ""unit_cost"": 450.63
}",2,1,3,1,2.487597577452103e-05,2.6819156376511037e-19,5.796805389974834e-39,7.54e-05
2698,PART,998,Connector-00998,"{
  ""commodity_id"": 2,
  ""lifecycle"": ""ACTIVE"",
  ""number"": ""P-000998"",
  ""sub_commodity_id"": 6,
  ""unit_cost"": 231.67
}",2,3,5,1,2.3587961977271387e-05,1.4012504620076317e-18,9.674827663750925e-39,0.00022621
2700,PART,1000,Enclosure-01000,"{
  ""commodity_id"": 12,
  ""lifecycle"": ""ACTIVE"",
  ""number"": ""P-001000"",
  ""sub_commodity_id"": 34,
  ""unit_cost"": 457.55
}",1,1,2,1,2.166284918341434e-05,1.2788687664580392e-18,2.5161899424987815e-39,3.77e-05
2701,PART,1001,Heatsink-01001,"{
  ""commodity_id"": 11,
  ""lifecycle"": ""ACTIVE"",
  ""number"": ""P-001001"",
  ""sub_commodity_id"": 32,
  ""unit_cost"": 95.88
}",2,1,3,1,2.442239308701282e-05,2.208106301108226e-18,1.67811929582001e-38,7.54e-05
2702,PART,1002,LED-01002,"{
  ""commodity_id"": 1,
  ""lifecycle"": ""ACTIVE"",
  ""number"": ""P-001002"",
  ""sub_commodity_id"": 1,
  ""unit_cost"": 487.79
}",2,2,4,1,2.762949683107842e-05,1.7594895368858673e-19,3.709109807577938e-39,0.00015081
2704,PART,1004,TempSensor-01004,"{
  ""commodity_id"": 11,
  ""lifecycle"": ""ACTIVE"",
  ""number"": ""P-001004"",
  ""sub_commodity_id"": 32,
  ""unit_cost"": 107.15
}",2,1,3,1,2.541460849516409e-05,2.208106301108226e-18,7.323492453856497e-39,7.54e-05
2705,PART,1005,Cable-01005,"{
  ""commodity_id"": 10,
  ""lifecycle"": ""ACTIVE"",
  ""number"": ""P-001005"",
  ""sub_commodity_id"": 30,
  ""unit_cost"": 479.38
}",1,2,3,1,3.7340527715749386e-05,4.597392868730434e-19,1.6856218070861293e-56,7.54e-05
2706,PART,1006,Aluminum-01006,"{
  ""commodity_id"": 3,
  ""lifecycle"": ""ACTIVE"",
  ""number"": ""P-001006"",
  ""sub_commodity_id"": 7,
  ""unit_cost"": 471.53
}",1,1,2,1,2.166284918341434e-05,1.1277590161675177e-18,3.4631314318560764e-39,3.77e-05
2707,PART,1007,SolderPaste-01007,"{
  ""commodity_id"": 11,
  ""lifecycle"": ""ACTIVE"",
  ""number"": ""P-001007"",
  ""sub_commodity_id"": 32,
  ""unit_cost"": 101.48
}",1,1,2,1,2.2676924087340483e-05,2.208106301108226e-18,8.518948633697337e-40,3.77e-05
2708,PART,1008,MCU-01008,"{
  ""commodity_id"": 11,
  ""lifecycle"": ""ACTIVE"",
  ""number"": ""P-001008"",
  ""sub_commodity_id"": 32,
  ""unit_cost"": 382.22
}",1,1,2,1,2.5549316228089384e-05,2.208106301108226e-18,3.294929017020601e-40,3.77e-05
2712,PART,1012,Capacitor-01012,"{
  ""commodity_id"": 11,
  ""lifecycle"": ""ACTIVE"",
  ""number"": ""P-001012"",
  ""sub_commodity_id"": 33,
  ""unit_cost"": 147.02
}",2,1,3,1,2.4413421121765404e-05,2.208106301108226e-18,1.0551198700571287e-38,7.54e-05
2714,PART,1014,Connector-01014,"{
  ""commodity_id"": 8,
  ""lifecycle"": ""ACTIVE"",
  ""number"": ""P-001014"",
  ""sub_commodity_id"": 24,
  ""unit_cost"": 367.13
}",1,1,2,1,2.4112486454091688e-05,1.6299145932158398e-19,1.247660314840785e-39,3.77e-05
2715,PART,1015,PCB-01015,"{
  ""commodity_id"": 12,
  ""lifecycle"": ""ACTIVE"",
  ""number"": ""P-001015"",
  ""sub_commodity_id"": 34,
  ""unit_cost"": 115.27
}",2,1,3,1,3.294775384211218e-05,1.2788687664580392e-18,5.2112526500452275e-40,7.54e-05
2716,PART,1016,Enclosure-01016,"{
  ""commodity_id"": 11,
  ""lifecycle"": ""ACTIVE"",
  ""number"": ""P-001016"",
  ""sub_commodity_id"": 32,
  ""unit_cost"": 338.79
}",2,1,3,1,2.6173321949297257e-05,2.208106301108226e-18,3.019995747702402e-39,7.54e-05
2719,PART,1019,Converter-01019,"{
  ""commodity_id"": 12,
  ""lifecycle"": ""ACTIVE"",
  ""number"": ""P-001019"",
  ""sub_commodity_id"": 34,
  ""unit_cost"": 14.05
}",1,2,3,1,2.2215289636148696e-05,1.282307437437564e-18,2.222601997307742e-39,7.54e-05
2720,PART,1020,TempSensor-01020,"{
  ""commodity_id"": 11,
  ""lifecycle"": ""ACTIVE"",
  ""number"": ""P-001020"",
  ""sub_commodity_id"": 33,
  ""unit_cost"": 437.91
}",2,1,3,1,2.6173321949297257e-05,2.208106301108226e-18,2.0534975020060387e-39,7.54e-05
2721,PART,1021,Cable-01021,"{
  ""commodity_id"": 8,
  ""lifecycle"": ""EOL"",
  ""number"": ""P-001021"",
  ""sub_commodity_id"": 23,
  ""unit_cost"": 152.55
}",2,1,3,1,2.9991615903717328e-05,1.6299145932158398e-19,8.595545190827828e-40,7.54e-05
2725,PART,1025,DRAM-01025,"{
  ""commodity_id"": 6,
  ""lifecycle"": ""ACTIVE"",
  ""number"": ""P-001025"",
  ""sub_commodity_id"": 18,
  ""unit_cost"": 63.37
}",1,1,2,1,2.166284918341434e-05,5.9712146805358195e-19,3.757727739765006e-39,3.77e-05
2726,PART,1026,OpAmp-01026,"{
  ""commodity_id"": 7,
  ""lifecycle"": ""ACTIVE"",
  ""number"": ""P-001026"",
  ""sub_commodity_id"": 19,
  ""unit_cost"": 30.34
}",1,2,3,1,2.1461644555365824e-05,2.826042246932281e-19,5.2734079662925295e-39,7.54e-05
2727,PART,1027,Resistor-01027,"{
  ""commodity_id"": 9,
  ""lifecycle"": ""ACTIVE"",
  ""number"": ""P-001027"",
  ""sub_commodity_id"": 26,
  ""unit_cost"": 323.97
}",3,2,5,1,3.2023667655444936e-05,4.28041545052099e-19,5.809617504357797e-39,0.00022621
2729,PART,1029,Inductor-01029,"{
  ""commodity_id"": 10,
  ""lifecycle"": ""ACTIVE"",
  ""number"": ""P-001029"",
  ""sub_commodity_id"": 30,
  ""unit_cost"": 269.95
}",3,3,6,1,2.7796998437822528e-05,4.786768105602229e-19,1.8955705600575867e-38,0.00033932
2731,PART,1031,PCB-01031,"{
  ""commodity_id"": 9,
  ""lifecycle"": ""ACTIVE"",
  ""number"": ""P-001031"",
  ""sub_commodity_id"": 26,
  ""unit_cost"": 176.19
}",2,2,4,1,2.47605507295523e-05,4.338699173485162e-19,6.02918760947883e-39,0.00015081
2732,PART,1032,Enclosure-01032,"{
  ""commodity_id"": 10,
  ""lifecycle"": ""ACTIVE"",
  ""number"": ""P-001032"",
  ""sub_commodity_id"": 29,
  ""unit_cost"": 165.7
}",4,2,6,1,3.194150455665504e-05,4.587606380919032e-19,1.0546919903632643e-38,0.00030161
2733,PART,1033,Heatsink-01033,"{
  ""commodity_id"": 2,
  ""lifecycle"": ""ACTIVE"",
  ""number"": ""P-001033"",
  ""sub_commodity_id"": 4,
  ""unit_cost"": 470.42
}",1,1,2,1,2.262622779748092e-05,1.3762354715039342e-18,3.659381997928919e-39,3.77e-05
2734,PART,1034,LED-01034,"{
  ""commodity_id"": 8,
  ""lifecycle"": ""ACTIVE"",
  ""number"": ""P-001034"",
  ""sub_commodity_id"": 23,
  ""unit_cost"": 149.23
}",1,1,2,1,2.3210845483602614e-05,1.6299145932158398e-19,4.860524345353328e-39,3.77e-05
2736,PART,1036,TempSensor-01036,"{
  ""commodity_id"": 2,
  ""lifecycle"": ""ACTIVE"",
  ""number"": ""P-001036"",
  ""sub_commodity_id"": 6,
  ""unit_cost"": 263.49
}",1,1,2,1,2.264270409168528e-05,1.3762354715039342e-18,1.519644415901327e-39,3.77e-05
2739,PART,1039,SolderPaste-01039,"{
  ""commodity_id"": 7,
  ""lifecycle"": ""ACTIVE"",
  ""number"": ""P-001039"",
  ""sub_commodity_id"": 19,
  ""unit_cost"": 401.06
}",1,2,3,1,2.2208643735965427e-05,2.6942115742196945e-19,3.927427319981341e-39,7.54e-05
2740,PART,1040,MCU-01040,"{
  ""commodity_id"": 2,
  ""lifecycle"": ""ACTIVE"",
  ""number"": ""P-001040"",
  ""sub_commodity_id"": 6,
  ""unit_cost"": 327.2
}",2,2,4,1,2.632544660449232e-05,1.3928158076501168e-18,9.984115929072829e-39,0.00015081
2741,PART,1041,DRAM-01041,"{
  ""commodity_id"": 6,
  ""lifecycle"": ""ACTIVE"",
  ""number"": ""P-001041"",
  ""sub_commodity_id"": 16,
  ""unit_cost"": 446.5
}",1,1,2,1,2.852183354131092e-05,5.9712146805358195e-19,2.7660212935225687e-40,3.77e-05
2742,PART,1042,OpAmp-01042,"{
  ""commodity_id"": 9,
  ""lifecycle"": ""ACTIVE"",
  ""number"": ""P-001042"",
  ""sub_commodity_id"": 25,
  ""unit_cost"": 459.98
}",1,3,4,1,2.322014974385919e-05,4.43861117489905e-19,3.903452612338767e-39,0.00011311
2743,PART,1043,Resistor-01043,"{
  ""commodity_id"": 2,
  ""lifecycle"": ""ACTIVE"",
  ""number"": ""P-001043"",
  ""sub_commodity_id"": 6,
  ""unit_cost"": 386.37
}",3,1,4,1,2.7918219657165378e-05,1.3762354715039342e-18,1.3809993850986845e-38,0.00011311
2744,PART,1044,Capacitor-01044,"{
  ""commodity_id"": 7,
  ""lifecycle"": ""ACTIVE"",
  ""number"": ""P-001044"",
  ""sub_commodity_id"": 21,
  ""unit_cost"": 296.92
}",1,1,2,1,2.2222766273854876e-05,2.6819156376511037e-19,3.094306970654827e-39,3.77e-05
2745,PART,1045,Inductor-01045,"{
  ""commodity_id"": 11,
  ""lifecycle"": ""ACTIVE"",
  ""number"": ""P-001045"",
  ""sub_commodity_id"": 33,
  ""unit_cost"": 64.85
}",1,3,4,1,2.2202697404222498e-05,2.2292815458690576e-18,1.161624936328444e-39,0.00011311
2746,PART,1046,Connector-01046,"{
  ""commodity_id"": 3,
  ""lifecycle"": ""ACTIVE"",
  ""number"": ""P-001046"",
  ""sub_commodity_id"": 8,
  ""unit_cost"": 275.3
}",1,3,4,1,2.3230617036647843e-05,1.14510594458065e-18,5.395827066533659e-40,0.00011311
2747,PART,1047,PCB-01047,"{
  ""commodity_id"": 2,
  ""lifecycle"": ""ACTIVE"",
  ""number"": ""P-001047"",
  ""sub_commodity_id"": 6,
  ""unit_cost"": 345.68
}",2,1,3,1,2.4720794005241663e-05,1.3762354715039342e-18,7.274832541205084e-39,7.54e-05
2748,PART,1048,Enclosure-01048,"{
  ""commodity_id"": 2,
  ""lifecycle"": ""ACTIVE"",
  ""number"": ""P-001048"",
  ""sub_commodity_id"": 5,
  ""unit_cost"": 228.87
}",1,1,2,1,2.325603760484885e-05,1.3762354715039342e-18,4.1574311548849184e-40,3.77e-05
2749,PART,1049,Heatsink-01049,"{
  ""commodity_id"": 11,
  ""lifecycle"": ""ACTIVE"",
  ""number"": ""P-001049"",
  ""sub_commodity_id"": 31,
  ""unit_cost"": 145.45
}",3,1,4,1,2.884507351147474e-05,2.208106301108226e-18,1.478315548211442e-38,0.00011311
2750,PART,1050,LED-01050,"{
  ""commodity_id"": 12,
  ""lifecycle"": ""ACTIVE"",
  ""number"": ""P-001050"",
  ""sub_commodity_id"": 35,
  ""unit_cost"": 23.97
}",1,1,2,1,2.2231239796588545e-05,1.2788687664580392e-18,1.8033895154266858e-39,3.77e-05
2751,PART,1051,Converter-01051,"{
  ""commodity_id"": 4,
  ""lifecycle"": ""ACTIVE"",
  ""number"": ""P-001051"",
  ""sub_commodity_id"": 10,
  ""unit_cost"": 364.07
}",1,1,2,1,2.146687820176015e-05,2.3264236907029217e-19,4.9647905587387746e-39,3.77e-05
2752,PART,1052,TempSensor-01052,"{
  ""commodity_id"": 7,
  ""lifecycle"": ""ACTIVE"",
  ""number"": ""P-001052"",
  ""sub_commodity_id"": 19,
  ""unit_cost"": 358.6
}",1,4,5,1,2.4112486454091688e-05,2.9893813225102636e-19,1.0172120479938417e-39,0.00015081
2753,PART,1053,Cable-01053,"{
  ""commodity_id"": 4,
  ""lifecycle"": ""ACTIVE"",
  ""number"": ""P-001053"",
  ""sub_commodity_id"": 12,
  ""unit_cost"": 353.12
}",3,1,4,1,2.5687100339729892e-05,2.3264236907029217e-19,3.1312479725281534e-38,0.00011311
2755,PART,1055,SolderPaste-01055,"{
  ""commodity_id"": 2,
  ""lifecycle"": ""NRND"",
  ""number"": ""P-001055"",
  ""sub_commodity_id"": 5,
  ""unit_cost"": 313.32
}",2,1,3,1,2.4237115962926258e-05,1.3762354715039342e-18,1.5016405568547196e-38,7.54e-05
2756,PART,1056,MCU-01056,"{
  ""commodity_id"": 10,
  ""lifecycle"": ""ACTIVE"",
  ""number"": ""P-001056"",
  ""sub_commodity_id"": 29,
  ""unit_cost"": 286.18
}",2,1,3,1,2.5558855135260327e-05,4.56065058256638e-19,4.729919868346094e-39,7.54e-05
2758,PART,1058,OpAmp-01058,"{
  ""commodity_id"": 6,
  ""lifecycle"": ""ACTIVE"",
  ""number"": ""P-001058"",
  ""sub_commodity_id"": 17,
  ""unit_cost"": 143.07
}",1,2,3,1,2.1657034020753977e-05,6.027727330622917e-19,1.9299056989171996e-39,7.54e-05
2759,PART,1059,Resistor-01059,"{
  ""commodity_id"": 9,
  ""lifecycle"": ""ACTIVE"",
  ""number"": ""P-001059"",
  ""sub_commodity_id"": 27,
  ""unit_cost"": 4.38
}",1,2,3,1,2.2231239796588545e-05,4.2061733745649356e-19,3.475328360115325e-39,7.54e-05
2761,PART,1061,Inductor-01061,"{
  ""commodity_id"": 6,
  ""lifecycle"": ""ACTIVE"",
  ""number"": ""P-001061"",
  ""sub_commodity_id"": 17,
  ""unit_cost"": 65.53
}",3,1,4,1,2.7552178243737915e-05,5.9712146805358195e-19,1.1508102316653508e-38,0.00011311
2764,PART,1064,Enclosure-01064,"{
  ""commodity_id"": 4,
  ""lifecycle"": ""ACTIVE"",
  ""number"": ""P-001064"",
  ""sub_commodity_id"": 12,
  ""unit_cost"": 309.43
}",3,1,4,1,2.6502576885146178e-05,2.3264236907029217e-19,1.0386225146324784e-38,0.00011311
2765,PART,1065,Heatsink-01065,"{
  ""commodity_id"": 4,
  ""lifecycle"": ""ACTIVE"",
  ""number"": ""P-001065"",
  ""sub_commodity_id"": 12,
  ""unit_cost"": 437.63
}",3,1,4,1,2.499633302684006e-05,2.3264236907029217e-19,3.9856979556881726e-38,0.00011311
2766,PART,1066,LED-01066,"{
  ""commodity_id"": 10,
  ""lifecycle"": ""ACTIVE"",
  ""number"": ""P-001066"",
  ""sub_commodity_id"": 29,
  ""unit_cost"": 407.44
}",1,2,3,1,2.4099402338105873e-05,4.610845308151568e-19,1.8668932444304875e-39,7.54e-05
2767,PART,1067,Converter-01067,"{
  ""commodity_id"": 10,
  ""lifecycle"": ""ACTIVE"",
  ""number"": ""P-001067"",
  ""sub_commodity_id"": 29,
  ""unit_cost"": 165.29
}",2,2,4,1,2.5162081777410822e-05,4.597309415899183e-19,5.799464388882808e-39,0.00015081
2769,PART,1069,Cable-01069,"{
  ""commodity_id"": 4,
  ""lifecycle"": ""OBSOLETE"",
  ""number"": ""P-001069"",
  ""sub_commodity_id"": 11,
  ""unit_cost"": 418.9
}",3,1,4,1,2.8957621831078424e-05,2.3264236907029217e-19,1.3890094658996362e-38,0.00011311
2770,PART,1070,Aluminum-01070,"{
  ""commodity_id"": 3,
  ""lifecycle"": ""ACTIVE"",
  ""number"": ""P-001070"",
  ""sub_commodity_id"": 9,
  ""unit_cost"": 467.61
}",1,1,2,1,2.1915227242874033e-05,1.1277590161675177e-18,7.289218511654294e-39,3.77e-05
2771,PART,1071,SolderPaste-01071,"{
  ""commodity_id"": 5,
  ""lifecycle"": ""ACTIVE"",
  ""number"": ""P-001071"",
  ""sub_commodity_id"": 15,
  ""unit_cost"": 387.8
}",1,1,2,1,2.2652589868207894e-05,2.252322631563098e-19,3.348279814467095e-39,3.77e-05
2772,PART,1072,MCU-01072,"{
  ""commodity_id"": 2,
  ""lifecycle"": ""ACTIVE"",
  ""number"": ""P-001072"",
  ""sub_commodity_id"": 4,
  ""unit_cost"": 268.54
}",1,1,2,1,2.1907812910482075e-05,1.3762354715039342e-18,6.088913593124818e-39,3.77e-05
2773,PART,1073,DRAM-01073,"{
  ""commodity_id"": 7,
  ""lifecycle"": ""ACTIVE"",
  ""number"": ""P-001073"",
  ""sub_commodity_id"": 19,
  ""unit_cost"": 109.31
}",2,1,3,1,2.5742268863410334e-05,2.6819156376511037e-19,7.193837638990601e-39,7.54e-05
2774,PART,1074,OpAmp-01074,"{
  ""commodity_id"": 9,
  ""lifecycle"": ""ACTIVE"",
  ""number"": ""P-001074"",
  ""sub_commodity_id"": 27,
  ""unit_cost"": 44.66
}",3,2,5,1,2.780663314700488e-05,4.2786544160329965e-19,2.882678433209085e-38,0.00022621
2775,PART,1075,Resistor-01075,"{
  ""commodity_id"": 8,
  ""lifecycle"": ""ACTIVE"",
  ""number"": ""P-001075"",
  ""sub_commodity_id"": 22,
  ""unit_cost"": 23.25
}",1,1,2,1,2.408777201278515e-05,1.6299145932158398e-19,8.720337189180457e-40,3.77e-05
2776,PART,1076,Capacitor-01076,"{
  ""commodity_id"": 4,
  ""lifecycle"": ""ACTIVE"",
  ""number"": ""P-001076"",
  ""sub_commodity_id"": 10,
  ""unit_cost"": 177.45
}",2,2,4,1,2.3375996103156883e-05,2.4158104224890425e-19,1.2718284135677565e-38,0.00015081
2777,PART,1077,Inductor-01077,"{
  ""commodity_id"": 2,
  ""lifecycle"": ""ACTIVE"",
  ""number"": ""P-001077"",
  ""sub_commodity_id"": 4,
  ""unit_cost"": 180.44
}",2,1,3,1,2.7654792788650994e-05,1.3762354715039342e-18,4.1985837921972615e-39,7.54e-05
