EDGE_ID,FROM_NODE_ID,TO_NODE_ID,EDGE_TYPE,WEIGHT,PROPERTIES,BETWEENNESS
39648,5148,7342,CLASSIFIED_AS,1.0,,0.686411
39649,5149,7338,CLASSIFIED_AS,1.0,,2.006969
39650,5150,7339,CLASSIFIED_AS,1.0,,2.336237
39651,5151,7348,CLASSIFIED_AS,1.0,,1.609756
39652,5152,7338,CLASSIFIED_AS,1.0,,1.337979
39653,5153,7339,CLASSIFIED_AS,1.0,,1.557491
39654,5154,7339,CLASSIFIED_AS,1.0,,1.557491
39655,5155,7347,CLASSIFIED_AS,1.0,,3.606272
39656,5156,7348,CLASSIFIED_AS,1.0,,3.219512
39657,5157,7344,CLASSIFIED_AS,1.0,,0.695122
39658,5158,7340,CLASSIFIED_AS,1.0,,1.536585
39659,5159,7338,CLASSIFIED_AS,1.0,,0.66899
39660,5160,7338,CLASSIFIED_AS,1.0,,2.006969
39661,5161,7344,CLASSIFIED_AS,1.0,,3.47561
39662,5162,7341,CLASSIFIED_AS,1.0,,3.440767
39663,5163,7338,CLASSIFIED_AS,1.0,,1.337979
39664,5164,7340,CLASSIFIED_AS,1.0,,1.536585
39665,5165,7338,CLASSIFIED_AS,1.0,,2.006969
39666,5166,7338,CLASSIFIED_AS,1.0,,2.006969
39667,5167,7343,CLASSIFIED_AS,1.0,,3.675958
39668,5168,7342,CLASSIFIED_AS,1.0,,2.059233
39669,5169,7338,CLASSIFIED_AS,1.0,,1.337979
39670,5170,7342,CLASSIFIED_AS,1.0,,2.745645
39671,5171,7346,CLASSIFIED_AS,1.0,,0.71777
39672,5172,7345,CLASSIFIED_AS,1.0,,1.341463
39673,5173,7343,CLASSIFIED_AS,1.0,,0.735192
39674,5174,7339,CLASSIFIED_AS,1.0,,2.336237
39675,5175,7346,CLASSIFIED_AS,1.0,,0.71777
39676,5176,7347,CLASSIFIED_AS,1.0,,3.606272
39677,5177,7338,CLASSIFIED_AS,1.0,,0.66899
39678,5178,7348,CLASSIFIED_AS,1.0,,2.414634
39679,5179,7344,CLASSIFIED_AS,1.0,,3.47561
39680,5180,7341,CLASSIFIED_AS,1.0,,3.440767
39681,5181,7342,CLASSIFIED_AS,1.0,,0.686411
39682,5182,7339,CLASSIFIED_AS,1.0,,1.557491
39683,5183,7342,CLASSIFIED_AS,1.0,,2.059233
39684,5184,7346,CLASSIFIED_AS,1.0,,2.15331
39685,5185,7348,CLASSIFIED_AS,1.0,,2.414634
39686,5186,7344,CLASSIFIED_AS,1.0,,2.780488
39687,5187,7348,CLASSIFIED_AS,1.0,,2.414634
39688,5188,7343,CLASSIFIED_AS,1.0,,3.675958
39689,5189,7349,CLASSIFIED_AS,1.0,,1.550523
39690,5190,7343,CLASSIFIED_AS,1.0,,1.470383
39691,5191,7339,CLASSIFIED_AS,1.0,,5.45122
39692,5192,7338,CLASSIFIED_AS,1.0,,2.675958
39693,5193,7346,CLASSIFIED_AS,1.0,,1.43554
39694,5194,7342,CLASSIFIED_AS,1.0,,2.059233
39695,5195,7343,CLASSIFIED_AS,1.0,,1.470383
39696,5196,7349,CLASSIFIED_AS,1.0,,1.550523
39697,5197,7348,CLASSIFIED_AS,1.0,,3.219512
39698,5198,7338,CLASSIFIED_AS,1.0,,2.675958
39699,5199,7343,CLASSIFIED_AS,1.0,,2.205575
39700,5200,7347,CLASSIFIED_AS,1.0,,2.163763
39701,5201,7345,CLASSIFIED_AS,1.0,,3.353659
39702,5202,7343,CLASSIFIED_AS,1.0,,2.940767
39703,5203,7349,CLASSIFIED_AS,1.0,,2.325784
39704,5204,7345,CLASSIFIED_AS,1.0,,2.012195
39705,5205,7342,CLASSIFIED_AS,1.0,,2.059233
39706,5206,7338,CLASSIFIED_AS,1.0,,0.66899
39707,5207,7347,CLASSIFIED_AS,1.0,,2.163763
39708,5208,7338,CLASSIFIED_AS,1.0,,4.013937
39709,5209,7345,CLASSIFIED_AS,1.0,,2.012195
39710,5210,7340,CLASSIFIED_AS,1.0,,0.768293
39711,5211,7345,CLASSIFIED_AS,1.0,,1.341463
39712,5212,7349,CLASSIFIED_AS,1.0,,2.325784
39713,5213,7348,CLASSIFIED_AS,1.0,,1.609756
39714,5214,7342,CLASSIFIED_AS,1.0,,2.059233
39715,5215,7348,CLASSIFIED_AS,1.0,,0.804878
39716,5216,7340,CLASSIFIED_AS,1.0,,3.841463
39717,5217,7346,CLASSIFIED_AS,1.0,,1.43554
39718,5218,7348,CLASSIFIED_AS,1.0,,4.02439
39719,5219,7342,CLASSIFIED_AS,1.0,,3.432056
39720,5220,7341,CLASSIFIED_AS,1.0,,0.688153
39721,5221,7338,CLASSIFIED_AS,1.0,,2.675958
39722,5222,7339,CLASSIFIED_AS,1.0,,2.336237
39723,5223,7345,CLASSIFIED_AS,1.0,,1.341463
39724,5224,7346,CLASSIFIED_AS,1.0,,1.43554
39725,5225,7341,CLASSIFIED_AS,1.0,,2.752613
39726,5226,7342,CLASSIFIED_AS,1.0,,1.372822
39727,5227,7349,CLASSIFIED_AS,1.0,,3.101045
39728,5228,7348,CLASSIFIED_AS,1.0,,0.804878
39729,5229,7346,CLASSIFIED_AS,1.0,,2.87108
39730,5230,7344,CLASSIFIED_AS,1.0,,1.390244
39731,5231,7340,CLASSIFIED_AS,1.0,,2.304878
39732,5232,7341,CLASSIFIED_AS,1.0,,2.752613
39733,5233,7348,CLASSIFIED_AS,1.0,,2.414634
39734,5234,7338,CLASSIFIED_AS,1.0,,2.675958
39735,5235,7343,CLASSIFIED_AS,1.0,,2.205575
39736,5236,7338,CLASSIFIED_AS,1.0,,0.66899
39737,5237,7340,CLASSIFIED_AS,1.0,,1.536585
39738,5238,7343,CLASSIFIED_AS,1.0,,2.205575
39739,5239,7339,CLASSIFIED_AS,1.0,,0.778746
39740,5240,7338,CLASSIFIED_AS,1.0,,3.344948
39741,5241,7345,CLASSIFIED_AS,1.0,,0.670732
39742,5242,7340,CLASSIFIED_AS,1.0,,0.768293
39743,5243,7342,CLASSIFIED_AS,1.0,,2.059233
39744,5244,7343,CLASSIFIED_AS,1.0,,1.470383
39745,5245,7349,CLASSIFIED_AS,1.0,,3.876307
39746,5246,7341,CLASSIFIED_AS,1.0,,1.376307
39747,5247,7339,CLASSIFIED_AS,1.0,,3.114983
39748,5248,7338,CLASSIFIED_AS,1.0,,2.006969
39749,5249,7344,CLASSIFIED_AS,1.0,,2.780488
39750,5250,7343,CLASSIFIED_AS,1.0,,1.470383
39751,5251,7342,CLASSIFIED_AS,1.0,,0.686411
39752,5252,7341,CLASSIFIED_AS,1.0,,2.06446
39753,5253,7348,CLASSIFIED_AS,1.0,,2.414634
39754,5254,7341,CLASSIFIED_AS,1.0,,0.688153
39755,5255,7346,CLASSIFIED_AS,1.0,,3.58885
39756,5256,7342,CLASSIFIED_AS,1.0,,2.059233
39757,5257,7349,CLASSIFIED_AS,1.0,,0.775261
39758,5258,7348,CLASSIFIED_AS,1.0,,0.804878
39759,5259,7347,CLASSIFIED_AS,1.0,,2.885017
39760,5260,7339,CLASSIFIED_AS,1.0,,4.672474
39761,5261,7348,CLASSIFIED_AS,1.0,,1.609756
39762,5262,7347,CLASSIFIED_AS,1.0,,3.606272
39763,5263,7348,CLASSIFIED_AS,1.0,,4.02439
39764,5264,7340,CLASSIFIED_AS,1.0,,1.536585
39765,5265,7345,CLASSIFIED_AS,1.0,,2.682927
39766,5266,7349,CLASSIFIED_AS,1.0,,3.876307
39767,5267,7346,CLASSIFIED_AS,1.0,,2.87108
39768,5268,7342,CLASSIFIED_AS,1.0,,4.804878
39769,5269,7342,CLASSIFIED_AS,1.0,,2.059233
39770,5270,7347,CLASSIFIED_AS,1.0,,3.606272
39771,5271,7348,CLASSIFIED_AS,1.0,,3.219512
39772,5272,7345,CLASSIFIED_AS,1.0,,1.341463
39773,5273,7349,CLASSIFIED_AS,1.0,,3.101045
39774,5274,7340,CLASSIFIED_AS,1.0,,2.304878
39775,5275,7340,CLASSIFIED_AS,1.0,,2.304878
39776,5276,7342,CLASSIFIED_AS,1.0,,0.686411
39777,5277,7343,CLASSIFIED_AS,1.0,,2.940767
39778,5278,7343,CLASSIFIED_AS,1.0,,2.205575
39779,5279,7341,CLASSIFIED_AS,1.0,,0.688153
39780,5280,7343,CLASSIFIED_AS,1.0,,2.940767
39781,5281,7340,CLASSIFIED_AS,1.0,,2.304878
39782,5282,7340,CLASSIFIED_AS,1.0,,3.841463
39783,5283,7338,CLASSIFIED_AS,1.0,,3.344948
39784,5284,7347,CLASSIFIED_AS,1.0,,0.721254
39785,5285,7349,CLASSIFIED_AS,1.0,,3.101045
39786,5286,7349,CLASSIFIED_AS,1.0,,0.775261
39787,5287,7345,CLASSIFIED_AS,1.0,,1.341463
39788,5288,7342,CLASSIFIED_AS,1.0,,0.686411
39789,5289,7343,CLASSIFIED_AS,1.0,,2.940767
39790,5290,7341,CLASSIFIED_AS,1.0,,1.376307
39791,5291,7338,CLASSIFIED_AS,1.0,,2.675958
39792,5292,7341,CLASSIFIED_AS,1.0,,2.752613
39793,5293,7341,CLASSIFIED_AS,1.0,,1.376307
39794,5294,7347,CLASSIFIED_AS,1.0,,2.885017
39795,5295,7347,CLASSIFIED_AS,1.0,,0.721254
39796,5296,7342,CLASSIFIED_AS,1.0,,0.686411
39797,5297,7349,CLASSIFIED_AS,1.0,,1.550523
39798,5298,7343,CLASSIFIED_AS,1.0,,2.940767
39799,5299,7344,CLASSIFIED_AS,1.0,,1.390244
39800,5300,7345,CLASSIFIED_AS,1.0,,2.012195
39801,5301,7341,CLASSIFIED_AS,1.0,,3.440767
39802,5302,7349,CLASSIFIED_AS,1.0,,1.550523
39803,5303,7349,CLASSIFIED_AS,1.0,,1.550523
39804,5304,7338,CLASSIFIED_AS,1.0,,2.006969
39805,5305,7338,CLASSIFIED_AS,1.0,,2.006969
39806,5306,7344,CLASSIFIED_AS,1.0,,0.695122
39807,5307,7345,CLASSIFIED_AS,1.0,,1.341463
39808,5308,7342,CLASSIFIED_AS,1.0,,2.059233
39809,5309,7348,CLASSIFIED_AS,1.0,,0.804878
39810,5310,7338,CLASSIFIED_AS,1.0,,1.337979
39811,5311,7343,CLASSIFIED_AS,1.0,,1.470383
39812,5312,7339,CLASSIFIED_AS,1.0,,3.893728
39813,5313,7347,CLASSIFIED_AS,1.0,,2.163763
39814,5314,7349,CLASSIFIED_AS,1.0,,1.550523
39815,5315,7346,CLASSIFIED_AS,1.0,,2.15331
39816,5316,7342,CLASSIFIED_AS,1.0,,2.059233
39817,5317,7339,CLASSIFIED_AS,1.0,,1.557491
39818,5318,7349,CLASSIFIED_AS,1.0,,0.775261
39819,5319,7349,CLASSIFIED_AS,1.0,,1.550523
39820,5320,7345,CLASSIFIED_AS,1.0,,2.682927
39821,5321,7343,CLASSIFIED_AS,1.0,,4.41115
39822,5322,7341,CLASSIFIED_AS,1.0,,2.752613
39823,5323,7338,CLASSIFIED_AS,1.0,,1.337979
39824,5324,7339,CLASSIFIED_AS,1.0,,0.778746
39825,5325,7340,CLASSIFIED_AS,1.0,,0.768293
39826,5326,7338,CLASSIFIED_AS,1.0,,1.337979
39827,5327,7346,CLASSIFIED_AS,1.0,,0.71777
39828,5328,7345,CLASSIFIED_AS,1.0,,1.341463
39829,5329,7340,CLASSIFIED_AS,1.0,,3.073171
39830,5330,7349,CLASSIFIED_AS,1.0,,1.550523
39831,5331,7348,CLASSIFIED_AS,1.0,,3.219512
39832,5332,7342,CLASSIFIED_AS,1.0,,1.372822
39833,5333,7345,CLASSIFIED_AS,1.0,,1.341463
39834,5334,7344,CLASSIFIED_AS,1.0,,3.47561
39835,5335,7348,CLASSIFIED_AS,1.0,,2.414634
39836,5336,7339,CLASSIFIED_AS,1.0,,2.336237
39837,5337,7346,CLASSIFIED_AS,1.0,,1.43554
39838,5338,7347,CLASSIFIED_AS,1.0,,0.721254
39839,5339,7346,CLASSIFIED_AS,1.0,,2.15331
39840,5340,7347,CLASSIFIED_AS,1.0,,3.606272
39841,5341,7345,CLASSIFIED_AS,1.0,,2.012195
39842,5342,7346,CLASSIFIED_AS,1.0,,0.71777
39843,5343,7348,CLASSIFIED_AS,1.0,,2.414634
39844,5344,7343,CLASSIFIED_AS,1.0,,0.735192
39845,5345,7346,CLASSIFIED_AS,1.0,,2.87108
39846,5346,7345,CLASSIFIED_AS,1.0,,1.341463
39847,5347,7346,CLASSIFIED_AS,1.0,,2.15331
39848,5348,7342,CLASSIFIED_AS,1.0,,2.059233
39849,5349,7346,CLASSIFIED_AS,1.0,,1.43554
39850,5350,7343,CLASSIFIED_AS,1.0,,0.735192
39851,5351,7349,CLASSIFIED_AS,1.0,,2.325784
39852,5352,7348,CLASSIFIED_AS,1.0,,3.219512
39853,5353,7339,CLASSIFIED_AS,1.0,,3.114983
39854,5354,7339,CLASSIFIED_AS,1.0,,6.229965
39855,5355,7342,CLASSIFIED_AS,1.0,,4.118467
39856,5356,7343,CLASSIFIED_AS,1.0,,0.735192
39857,5357,7343,CLASSIFIED_AS,1.0,,2.205575
39858,5358,7341,CLASSIFIED_AS,1.0,,2.06446
39859,5359,7343,CLASSIFIED_AS,1.0,,2.205575
39860,5360,7346,CLASSIFIED_AS,1.0,,0.71777
39861,5361,7340,CLASSIFIED_AS,1.0,,3.841463
39862,5362,7348,CLASSIFIED_AS,1.0,,2.414634
39863,5363,7344,CLASSIFIED_AS,1.0,,2.085366
39864,5364,7348,CLASSIFIED_AS,1.0,,5.634146
39865,5365,7349,CLASSIFIED_AS,1.0,,1.550523
39866,5366,7347,CLASSIFIED_AS,1.0,,0.721254
39867,5367,7338,CLASSIFIED_AS,1.0,,2.675958
39868,5368,7339,CLASSIFIED_AS,1.0,,3.893728
39869,5369,7343,CLASSIFIED_AS,1.0,,0.735192
39870,5370,7340,CLASSIFIED_AS,1.0,,1.536585
39871,5371,7341,CLASSIFIED_AS,1.0,,1.376307
39872,5372,7348,CLASSIFIED_AS,1.0,,4.02439
39873,5373,7339,CLASSIFIED_AS,1.0,,1.557491
39874,5374,7339,CLASSIFIED_AS,1.0,,3.114983
39875,5375,7344,CLASSIFIED_AS,1.0,,2.780488
39876,5376,7338,CLASSIFIED_AS,1.0,,2.006969
39877,5377,7342,CLASSIFIED_AS,1.0,,2.059233
39878,5378,7340,CLASSIFIED_AS,1.0,,1.536585
39879,5379,7346,CLASSIFIED_AS,1.0,,1.43554
39880,5380,7347,CLASSIFIED_AS,1.0,,2.163763
39881,5381,7348,CLASSIFIED_AS,1.0,,1.609756
39882,5382,7344,CLASSIFIED_AS,1.0,,2.085366
39883,5383,7345,CLASSIFIED_AS,1.0,,0.670732
39884,5384,7346,CLASSIFIED_AS,1.0,,1.43554
39885,5385,7340,CLASSIFIED_AS,1.0,,1.536585
39886,5386,7339,CLASSIFIED_AS,1.0,,0.778746
39887,5387,7348,CLASSIFIED_AS,1.0,,1.609756
39888,5388,7338,CLASSIFIED_AS,1.0,,2.675958
39889,5389,7346,CLASSIFIED_AS,1.0,,1.43554
39890,5390,7339,CLASSIFIED_AS,1.0,,0.778746
39891,5391,7344,CLASSIFIED_AS,1.0,,0.695122
39892,5392,7349,CLASSIFIED_AS,1.0,,1.550523
39893,5393,7342,CLASSIFIED_AS,1.0,,4.118467
39894,5394,7348,CLASSIFIED_AS,1.0,,4.02439
39895,5395,7349,CLASSIFIED_AS,1.0,,1.550523
39896,5396,7341,CLASSIFIED_AS,1.0,,1.376307
39897,5397,7342,CLASSIFIED_AS,1.0,,1.372822
39898,5398,7344,CLASSIFIED_AS,1.0,,0.695122
39899,5399,7348,CLASSIFIED_AS,1.0,,1.609756
39900,5400,7338,CLASSIFIED_AS,1.0,,1.337979
39901,5401,7348,CLASSIFIED_AS,1.0,,3.219512
39902,5402,7346,CLASSIFIED_AS,1.0,,2.87108
39903,5403,7338,CLASSIFIED_AS,1.0,,3.344948
39904,5404,7346,CLASSIFIED_AS,1.0,,1.43554
39905,5405,7345,CLASSIFIED_AS,1.0,,1.341463
39906,5406,7342,CLASSIFIED_AS,1.0,,0.686411
39907,5407,7340,CLASSIFIED_AS,1.0,,3.841463
39908,5408,7342,CLASSIFIED_AS,1.0,,1.372822
39909,5409,7339,CLASSIFIED_AS,1.0,,3.114983
39910,5410,7343,CLASSIFIED_AS,1.0,,0.735192
39911,5411,7340,CLASSIFIED_AS,1.0,,2.304878
39912,5412,7339,CLASSIFIED_AS,1.0,,1.557491
39913,5413,7339,CLASSIFIED_AS,1.0,,0.778746
39914,5414,7347,CLASSIFIED_AS,1.0,,2.163763
39915,5415,7343,CLASSIFIED_AS,1.0,,0.735192
39916,5416,7348,CLASSIFIED_AS,1.0,,1.609756
39917,5417,7339,CLASSIFIED_AS,1.0,,3.114983
39918,5418,7346,CLASSIFIED_AS,1.0,,0.71777
39919,5419,7342,CLASSIFIED_AS,1.0,,2.059233
39920,5420,7344,CLASSIFIED_AS,1.0,,2.085366
39921,5421,7342,CLASSIFIED_AS,1.0,,2.745645
39922,5422,7349,CLASSIFIED_AS,1.0,,1.550523
39923,5423,7349,CLASSIFIED_AS,1.0,,2.325784
39924,5424,7345,CLASSIFIED_AS,1.0,,0.670732
39925,5425,7344,CLASSIFIED_AS,1.0,,2.085366
39926,5426,7339,CLASSIFIED_AS,1.0,,1.557491
39927,5427,7343,CLASSIFIED_AS,1.0,,2.205575
39928,5428,7341,CLASSIFIED_AS,1.0,,2.06446
39929,5429,7348,CLASSIFIED_AS,1.0,,4.02439
39930,5430,7346,CLASSIFIED_AS,1.0,,2.15331
39931,5431,7345,CLASSIFIED_AS,1.0,,1.341463
39932,5432,7345,CLASSIFIED_AS,1.0,,2.012195
39933,5433,7341,CLASSIFIED_AS,1.0,,0.688153
39934,5434,7344,CLASSIFIED_AS,1.0,,2.780488
39935,5435,7346,CLASSIFIED_AS,1.0,,2.87108
39936,5436,7346,CLASSIFIED_AS,1.0,,2.87108
39937,5437,7344,CLASSIFIED_AS,1.0,,2.085366
39938,5438,7348,CLASSIFIED_AS,1.0,,4.02439
39939,5439,7349,CLASSIFIED_AS,1.0,,0.775261
39940,5440,7345,CLASSIFIED_AS,1.0,,2.012195
39941,5441,7347,CLASSIFIED_AS,1.0,,1.442509
39942,5442,7347,CLASSIFIED_AS,1.0,,2.163763
39943,5443,7346,CLASSIFIED_AS,1.0,,0.71777
39944,5444,7340,CLASSIFIED_AS,1.0,,2.304878
39945,5445,7349,CLASSIFIED_AS,1.0,,4.651568
39946,5446,7346,CLASSIFIED_AS,1.0,,2.15331
39947,5447,7341,CLASSIFIED_AS,1.0,,2.06446
39948,5448,7346,CLASSIFIED_AS,1.0,,2.15331
39949,5449,7340,CLASSIFIED_AS,1.0,,0.768293
39950,5450,7348,CLASSIFIED_AS,1.0,,0.804878
39951,5451,7344,CLASSIFIED_AS,1.0,,1.390244
39952,5452,7344,CLASSIFIED_AS,1.0,,3.47561
39953,5453,7348,CLASSIFIED_AS,1.0,,1.609756
39954,5454,7347,CLASSIFIED_AS,1.0,,1.442509
39955,5455,7341,CLASSIFIED_AS,1.0,,0.688153
39956,5456,7346,CLASSIFIED_AS,1.0,,2.87108
39957,5457,7346,CLASSIFIED_AS,1.0,,4.30662
39958,5458,7338,CLASSIFIED_AS,1.0,,2.006969
39959,5459,7349,CLASSIFIED_AS,1.0,,3.101045
39960,5460,7341,CLASSIFIED_AS,1.0,,2.752613
39961,5461,7347,CLASSIFIED_AS,1.0,,1.442509
39962,5462,7346,CLASSIFIED_AS,1.0,,2.87108
39963,5463,7344,CLASSIFIED_AS,1.0,,3.47561
39964,5464,7343,CLASSIFIED_AS,1.0,,2.940767
39965,5465,7338,CLASSIFIED_AS,1.0,,1.337979
39966,5466,7338,CLASSIFIED_AS,1.0,,2.006969
39967,5467,7342,CLASSIFIED_AS,1.0,,2.059233
39968,5468,7339,CLASSIFIED_AS,1.0,,1.557491
39969,5469,7347,CLASSIFIED_AS,1.0,,3.606272
39970,5470,7344,CLASSIFIED_AS,1.0,,2.780488
39971,5471,7342,CLASSIFIED_AS,1.0,,2.745645
39972,5472,7345,CLASSIFIED_AS,1.0,,2.012195
39973,5473,7344,CLASSIFIED_AS,1.0,,1.390244
39974,5474,7340,CLASSIFIED_AS,1.0,,3.841463
39975,5475,7346,CLASSIFIED_AS,1.0,,1.43554
39976,5476,7347,CLASSIFIED_AS,1.0,,2.163763
39977,5477,7349,CLASSIFIED_AS,1.0,,3.876307
39978,5478,7340,CLASSIFIED_AS,1.0,,0.768293
39979,5479,7346,CLASSIFIED_AS,1.0,,1.43554
39980,5480,7347,CLASSIFIED_AS,1.0,,1.442509
39981,5481,7341,CLASSIFIED_AS,1.0,,0.688153
39982,5482,7341,CLASSIFIED_AS,1.0,,2.752613
39983,5483,7338,CLASSIFIED_AS,1.0,,1.337979
39984,5484,7347,CLASSIFIED_AS,1.0,,1.442509
39985,5485,7341,CLASSIFIED_AS,1.0,,1.376307
39986,5486,7340,CLASSIFIED_AS,1.0,,0.768293
39987,5487,7338,CLASSIFIED_AS,1.0,,2.006969
39988,5488,7341,CLASSIFIED_AS,1.0,,0.688153
39989,5489,7346,CLASSIFIED_AS,1.0,,2.15331
39990,5490,7349,CLASSIFIED_AS,1.0,,2.325784
39991,5491,7338,CLASSIFIED_AS,1.0,,2.006969
39992,5492,7346,CLASSIFIED_AS,1.0,,1.43554
39993,5493,7340,CLASSIFIED_AS,1.0,,2.304878
39994,5494,7340,CLASSIFIED_AS,1.0,,1.536585
39995,5495,7344,CLASSIFIED_AS,1.0,,1.390244
39996,5496,7347,CLASSIFIED_AS,1.0,,2.885017
39997,5497,7343,CLASSIFIED_AS,1.0,,2.205575
39998,5498,7345,CLASSIFIED_AS,1.0,,4.02439
39999,5499,7348,CLASSIFIED_AS,1.0,,3.219512
40000,5500,7345,CLASSIFIED_AS,1.0,,2.012195
40001,5501,7343,CLASSIFIED_AS,1.0,,3.675958
40002,5502,7348,CLASSIFIED_AS,1.0,,3.219512
40003,5503,7341,CLASSIFIED_AS,1.0,,2.752613
40004,5504,7342,CLASSIFIED_AS,1.0,,2.059233
40005,5505,7343,CLASSIFIED_AS,1.0,,2.205575
40006,5506,7338,CLASSIFIED_AS,1.0,,2.675958
40007,5507,7340,CLASSIFIED_AS,1.0,,1.536585
40008,5508,7348,CLASSIFIED_AS,1.0,,4.02439
40009,5509,7339,CLASSIFIED_AS,1.0,,1.557491
40010,5510,7349,CLASSIFIED_AS,1.0,,1.550523
40011,5511,7340,CLASSIFIED_AS,1.0,,1.536585
40012,5512,7340,CLASSIFIED_AS,1.0,,0.768293
40013,5513,7342,CLASSIFIED_AS,1.0,,2.059233
40014,5514,7349,CLASSIFIED_AS,1.0,,2.325784
40015,5515,7342,CLASSIFIED_AS,1.0,,2.059233
40016,5516,7349,CLASSIFIED_AS,1.0,,2.325784
40017,5517,7349,CLASSIFIED_AS,1.0,,2.325784
40018,5518,7342,CLASSIFIED_AS,1.0,,1.372822
40019,5519,7341,CLASSIFIED_AS,1.0,,2.06446
40020,5520,7340,CLASSIFIED_AS,1.0,,2.304878
40021,5521,7346,CLASSIFIED_AS,1.0,,2.87108
40022,5522,7348,CLASSIFIED_AS,1.0,,1.609756
40023,5523,7339,CLASSIFIED_AS,1.0,,2.336237
40024,5524,7349,CLASSIFIED_AS,1.0,,1.550523
40025,5525,7343,CLASSIFIED_AS,1.0,,3.675958
40026,5526,7339,CLASSIFIED_AS,1.0,,1.557491
40027,5527,7341,CLASSIFIED_AS,1.0,,2.06446
40028,5528,7342,CLASSIFIED_AS,1.0,,2.059233
40029,5529,7345,CLASSIFIED_AS,1.0,,2.012195
40030,5530,7339,CLASSIFIED_AS,1.0,,0.778746
40031,5531,7345,CLASSIFIED_AS,1.0,,1.341463
40032,5532,7348,CLASSIFIED_AS,1.0,,4.02439
40033,5533,7338,CLASSIFIED_AS,1.0,,1.337979
40034,5534,7343,CLASSIFIED_AS,1.0,,0.735192
40035,5535,7344,CLASSIFIED_AS,1.0,,1.390244
40036,5536,7340,CLASSIFIED_AS,1.0,,3.841463
40037,5537,7341,CLASSIFIED_AS,1.0,,2.752613
40038,5538,7342,CLASSIFIED_AS,1.0,,2.745645
40039,5539,7339,CLASSIFIED_AS,1.0,,2.336237
40040,5540,7344,CLASSIFIED_AS,1.0,,2.085366
40041,5541,7341,CLASSIFIED_AS,1.0,,2.752613
40042,5542,7349,CLASSIFIED_AS,1.0,,1.550523
40043,5543,7346,CLASSIFIED_AS,1.0,,1.43554
40044,5544,7339,CLASSIFIED_AS,1.0,,2.336237
40045,5545,7343,CLASSIFIED_AS,1.0,,2.205575
40046,5546,7341,CLASSIFIED_AS,1.0,,2.06446
40047,5547,7345,CLASSIFIED_AS,1.0,,0.670732
40048,5548,7347,CLASSIFIED_AS,1.0,,2.163763
40049,5549,7346,CLASSIFIED_AS,1.0,,2.15331
40050,5550,7342,CLASSIFIED_AS,1.0,,2.059233
40051,5551,7342,CLASSIFIED_AS,1.0,,0.686411
40052,5552,7339,CLASSIFIED_AS,1.0,,2.336237
40053,5553,7341,CLASSIFIED_AS,1.0,,1.376307
40054,5554,7343,CLASSIFIED_AS,1.0,,2.205575
40055,5555,7345,CLASSIFIED_AS,1.0,,2.012195
40056,5556,7344,CLASSIFIED_AS,1.0,,2.085366
40057,5557,7338,CLASSIFIED_AS,1.0,,3.344948
40058,5558,7342,CLASSIFIED_AS,1.0,,1.372822
40059,5559,7346,CLASSIFIED_AS,1.0,,2.15331
40060,5560,7348,CLASSIFIED_AS,1.0,,3.219512
40061,5561,7340,CLASSIFIED_AS,1.0,,3.073171
40062,5562,7348,CLASSIFIED_AS,1.0,,0.804878
40063,5563,7349,CLASSIFIED_AS,1.0,,1.550523
40064,5564,7342,CLASSIFIED_AS,1.0,,2.745645
40065,5565,7341,CLASSIFIED_AS,1.0,,2.06446
40066,5566,7349,CLASSIFIED_AS,1.0,,0.775261
40067,5567,7349,CLASSIFIED_AS,1.0,,0.775261
40068,5568,7345,CLASSIFIED_AS,1.0,,2.012195
40069,5569,7339,CLASSIFIED_AS,1.0,,3.114983
40070,5570,7343,CLASSIFIED_AS,1.0,,0.735192
40071,5571,7345,CLASSIFIED_AS,1.0,,2.682927
40072,5572,7343,CLASSIFIED_AS,1.0,,2.940767
40073,5573,7343,CLASSIFIED_AS,1.0,,2.940767
40074,5574,7344,CLASSIFIED_AS,1.0,,2.780488
40075,5575,7348,CLASSIFIED_AS,1.0,,2.414634
40076,5576,7342,CLASSIFIED_AS,1.0,,2.059233
40077,5577,7339,CLASSIFIED_AS,1.0,,1.557491
40078,5578,7342,CLASSIFIED_AS,1.0,,3.432056
40079,5579,7341,CLASSIFIED_AS,1.0,,1.376307
40080,5580,7342,CLASSIFIED_AS,1.0,,2.059233
40081,5581,7347,CLASSIFIED_AS,1.0,,1.442509
40082,5582,7338,CLASSIFIED_AS,1.0,,2.006969
40083,5583,7345,CLASSIFIED_AS,1.0,,0.670732
40084,5584,7340,CLASSIFIED_AS,1.0,,3.073171
40085,5585,7344,CLASSIFIED_AS,1.0,,2.780488
40086,5586,7342,CLASSIFIED_AS,1.0,,1.372822
40087,5587,7346,CLASSIFIED_AS,1.0,,1.43554
40088,5588,7346,CLASSIFIED_AS,1.0,,2.87108
40089,5589,7339,CLASSIFIED_AS,1.0,,1.557491
40090,5590,7343,CLASSIFIED_AS,1.0,,3.675958
40091,5591,7348,CLASSIFIED_AS,1.0,,3.219512
40092,5592,7343,CLASSIFIED_AS,1.0,,2.205575
40093,5593,7341,CLASSIFIED_AS,1.0,,3.440767
40094,5594,7340,CLASSIFIED_AS,1.0,,1.536585
40095,5595,7344,CLASSIFIED_AS,1.0,,2.085366
40096,5596,7346,CLASSIFIED_AS,1.0,,1.43554
