WORK_ORDER_ID,PRODUCT_ID,PLANT_ID,START_DATE,END_DATE,QUANTITY,STATUS
5789,477,12,2025-03-14,2025-03-28,656.00,COMPLETED
5790,83,4,2023-03-30,2023-04-14,440.00,COMPLETED
5791,102,2,2024-09-19,2024-09-24,908.00,COMPLETED
5792,201,9,2025-01-01,2025-01-08,59.00,ON_HOLD
5793,55,10,2024-03-18,2024-03-30,685.00,IN_PROGRESS
5794,73,7,2023-01-02,2023-01-09,957.00,COMPLETED
5795,104,1,2025-06-25,2025-07-07,841.00,COMPLETED
5796,228,7,2024-10-23,2024-10-29,85.00,COMPLETED
5797,411,1,2024-05-27,2024-06-02,414.00,COMPLETED
5798,31,12,2025-11-11,2025-11-25,432.00,COMPLETED
5799,12,6,2025-11-17,2025-11-20,419.00,COMPLETED
5800,395,9,2023-08-16,2023-08-29,454.00,COMPLETED
5801,9,1,2024-04-25,2024-05-06,445.00,ON_HOLD
5802,368,10,2024-02-26,2024-03-04,674.00,COMPLETED
5803,102,8,2023-11-10,2023-11-25,958.00,ON_HOLD
5804,250,6,2024-05-19,2024-05-31,548.00,COMPLETED
5805,76,2,2025-10-26,2025-11-05,98.00,IN_PROGRESS
5806,487,9,2025-02-10,2025-02-14,756.00,ON_HOLD
5807,329,7,2024-01-30,2024-02-14,476.00,ON_HOLD
5808,262,12,2026-02-21,2026-03-01,462.00,COMPLETED
5809,30,6,2024-09-22,2024-09-27,222.00,IN_PROGRESS
5810,455,10,2026-03-14,2026-03-22,505.00,COMPLETED
5811,87,5,2024-04-20,2024-04-29,610.00,IN_PROGRESS
5812,85,9,2026-04-24,2026-04-29,501.00,COMPLETED
5813,112,1,2024-08-12,2024-08-28,612.00,COMPLETED
5814,425,11,2025-02-06,2025-02-20,808.00,ON_HOLD
5815,426,3,2025-07-09,2025-07-19,846.00,COMPLETED
5816,384,7,2025-10-09,2025-10-19,569.00,COMPLETED
5817,170,12,2023-08-12,2023-08-21,903.00,COMPLETED
5818,12,2,2024-10-31,2024-11-10,150.00,COMPLETED
5819,354,5,2025-11-14,2025-11-18,979.00,ON_HOLD
5820,155,9,2024-02-10,2024-02-20,543.00,COMPLETED
5821,455,8,2026-02-12,2026-02-15,369.00,COMPLETED
5822,360,10,2023-11-26,2023-12-06,592.00,COMPLETED
5823,295,9,2026-09-02,2026-09-15,729.00,IN_PROGRESS
5824,471,11,2026-06-25,2026-06-30,485.00,COMPLETED
5825,306,5,2023-09-22,2023-10-01,185.00,COMPLETED
5826,447,2,2024-01-20,2024-02-02,272.00,IN_PROGRESS
5827,120,9,2026-06-17,2026-06-29,544.00,ON_HOLD
5828,119,10,2024-07-19,2024-08-03,250.00,COMPLETED
5829,398,7,2023-10-23,2023-11-05,625.00,COMPLETED
5830,242,5,2023-09-28,2023-10-03,479.00,COMPLETED
5831,333,10,2025-02-19,2025-02-27,896.00,COMPLETED
5832,352,1,2024-08-30,2024-09-11,958.00,IN_PROGRESS
5833,96,5,2024-09-05,2024-09-09,818.00,COMPLETED
5834,404,7,2025-12-31,2026-01-05,334.00,COMPLETED
5835,439,8,2026-05-25,2026-06-08,946.00,COMPLETED
5836,398,3,2024-11-03,2024-11-06,748.00,COMPLETED
5837,182,7,2025-01-19,2025-01-27,477.00,COMPLETED
5838,455,1,2023-10-15,2023-10-27,68.00,COMPLETED
5839,192,5,2024-07-04,2024-07-15,432.00,IN_PROGRESS
5840,118,6,2024-12-17,2024-12-29,355.00,ON_HOLD
5841,188,6,2025-01-30,2025-02-10,182.00,COMPLETED
5842,245,11,2025-06-29,2025-07-12,191.00,COMPLETED
5843,413,1,2025-12-04,2025-12-11,212.00,COMPLETED
5844,116,10,2024-12-26,2025-01-02,934.00,COMPLETED
5845,466,10,2026-05-31,2026-06-04,599.00,COMPLETED
5846,258,10,2025-07-27,2025-08-04,405.00,COMPLETED
5847,202,2,2023-02-12,2023-02-16,333.00,ON_HOLD
5848,249,10,2023-01-11,2023-01-16,384.00,ON_HOLD
5849,201,6,2023-03-13,2023-03-17,744.00,IN_PROGRESS
5850,316,1,2024-01-07,2024-01-23,366.00,IN_PROGRESS
5851,23,5,2023-10-09,2023-10-25,621.00,COMPLETED
5852,399,9,2025-03-16,2025-03-22,133.00,COMPLETED
5853,489,7,2025-09-22,2025-10-02,987.00,IN_PROGRESS
5854,167,3,2023-12-27,2023-12-30,205.00,ON_HOLD
5855,211,9,2023-02-25,2023-03-11,323.00,COMPLETED
5856,466,5,2024-04-23,2024-05-06,123.00,COMPLETED
5857,371,2,2024-08-25,2024-08-31,728.00,IN_PROGRESS
5858,225,7,2024-07-14,2024-07-22,612.00,ON_HOLD
5859,182,2,2025-03-23,2025-03-26,933.00,IN_PROGRESS
5860,69,7,2025-03-21,2025-04-01,559.00,COMPLETED
5861,455,3,2023-12-31,2024-01-15,792.00,COMPLETED
5862,321,3,2023-12-16,2023-12-20,74.00,COMPLETED
5863,243,12,2024-09-16,2024-09-24,937.00,COMPLETED
5864,288,11,2026-06-28,2026-07-13,793.00,IN_PROGRESS
5865,215,1,2026-02-27,2026-03-13,190.00,COMPLETED
5866,57,4,2024-05-02,2024-05-10,691.00,ON_HOLD
5867,276,6,2023-02-06,2023-02-09,800.00,COMPLETED
5868,241,4,2025-11-20,2025-12-05,431.00,COMPLETED
5869,197,1,2025-10-15,2025-10-18,861.00,COMPLETED
5870,25,2,2025-03-11,2025-03-24,662.00,COMPLETED
5871,245,2,2023-01-30,2023-02-09,155.00,COMPLETED
5872,490,1,2025-07-25,2025-08-08,883.00,IN_PROGRESS
5873,309,8,2023-05-12,2023-05-22,879.00,IN_PROGRESS
5874,130,12,2025-07-26,2025-08-01,333.00,COMPLETED
5875,374,1,2026-07-27,2026-08-03,964.00,COMPLETED
5876,320,8,2023-12-23,2024-01-06,646.00,IN_PROGRESS
5877,277,4,2024-12-14,2024-12-22,472.00,COMPLETED
5878,208,9,2025-09-29,2025-10-03,272.00,COMPLETED
5879,339,2,2024-09-24,2024-10-01,572.00,COMPLETED
5880,32,3,2023-06-17,2023-06-21,550.00,COMPLETED
5881,123,11,2023-04-05,2023-04-18,232.00,COMPLETED
5882,298,3,2023-12-13,2023-12-22,98.00,COMPLETED
5883,193,3,2025-01-22,2025-01-31,112.00,IN_PROGRESS
5884,450,7,2026-05-11,2026-05-27,418.00,IN_PROGRESS
5885,429,8,2025-01-15,2025-01-26,980.00,COMPLETED
5886,489,6,2023-12-23,2024-01-02,735.00,IN_PROGRESS
5887,74,9,2024-05-19,2024-05-23,704.00,COMPLETED
5888,16,12,2025-07-25,2025-08-08,305.00,IN_PROGRESS
5889,51,7,2023-04-12,2023-04-16,509.00,IN_PROGRESS
5890,402,3,2026-05-05,2026-05-12,245.00,COMPLETED
5891,54,4,2024-10-27,2024-11-01,764.00,COMPLETED
5892,121,2,2025-02-03,2025-02-15,377.00,IN_PROGRESS
5893,410,10,2024-05-02,2024-05-08,858.00,ON_HOLD
5894,75,1,2023-12-27,2024-01-10,120.00,ON_HOLD
5895,10,12,2023-03-23,2023-03-27,675.00,COMPLETED
5896,374,10,2026-03-25,2026-03-30,839.00,COMPLETED
5897,6,1,2025-07-16,2025-07-27,826.00,COMPLETED
5898,372,1,2024-06-07,2024-06-23,923.00,ON_HOLD
5899,125,2,2023-09-23,2023-10-05,975.00,IN_PROGRESS
5900,247,3,2026-06-08,2026-06-22,463.00,COMPLETED
5901,80,9,2025-12-28,2026-01-07,141.00,COMPLETED
5902,222,4,2026-05-30,2026-06-14,490.00,COMPLETED
5903,118,2,2023-02-11,2023-02-19,571.00,COMPLETED
5904,422,3,2024-12-30,2025-01-06,703.00,COMPLETED
5905,100,1,2023-11-22,2023-12-07,177.00,COMPLETED
5906,385,10,2025-05-02,2025-05-08,131.00,COMPLETED
5907,167,6,2025-01-06,2025-01-12,156.00,COMPLETED
5908,490,2,2026-10-01,2026-10-04,250.00,COMPLETED
5909,315,10,2026-06-05,2026-06-13,66.00,IN_PROGRESS
5910,23,3,2025-10-31,2025-11-13,876.00,COMPLETED
5911,369,9,2023-07-08,2023-07-16,419.00,ON_HOLD
5912,362,9,2026-07-27,2026-08-12,969.00,COMPLETED
5913,108,8,2025-10-29,2025-11-05,778.00,COMPLETED
5914,257,7,2026-08-07,2026-08-22,158.00,COMPLETED
5915,190,5,2023-01-10,2023-01-19,93.00,COMPLETED
5916,191,10,2024-01-21,2024-02-05,615.00,COMPLETED
5917,414,10,2023-01-07,2023-01-10,300.00,COMPLETED
5918,333,12,2023-03-13,2023-03-29,796.00,ON_HOLD
5919,373,3,2025-05-16,2025-05-28,892.00,COMPLETED
5920,320,3,2025-05-02,2025-05-06,558.00,COMPLETED
5921,27,4,2023-10-17,2023-10-21,736.00,COMPLETED
5922,198,5,2025-01-27,2025-02-05,547.00,IN_PROGRESS
5923,1,3,2023-07-10,2023-07-26,658.00,IN_PROGRESS
5924,20,10,2023-04-21,2023-04-24,844.00,COMPLETED
5925,291,12,2023-02-07,2023-02-14,458.00,COMPLETED
5926,26,9,2026-05-27,2026-06-08,369.00,ON_HOLD
5927,15,3,2023-04-03,2023-04-09,923.00,COMPLETED
5928,55,12,2024-07-05,2024-07-13,240.00,COMPLETED
5929,138,3,2024-10-02,2024-10-11,856.00,IN_PROGRESS
5930,247,4,2026-03-02,2026-03-14,163.00,COMPLETED
5931,444,2,2024-08-10,2024-08-15,677.00,IN_PROGRESS
5932,346,6,2025-09-19,2025-09-28,867.00,COMPLETED
5933,354,9,2024-06-16,2024-06-28,766.00,COMPLETED
5934,122,8,2023-09-16,2023-10-01,220.00,COMPLETED
5935,324,9,2024-04-28,2024-05-05,485.00,COMPLETED
5936,277,11,2023-06-10,2023-06-15,256.00,IN_PROGRESS
5937,9,1,2024-05-21,2024-05-30,703.00,COMPLETED
5938,36,3,2023-09-03,2023-09-12,517.00,COMPLETED
5939,278,1,2023-12-19,2023-12-24,914.00,COMPLETED
5940,327,1,2023-08-26,2023-09-06,522.00,COMPLETED
5941,279,1,2024-01-15,2024-01-31,707.00,COMPLETED
5942,107,11,2023-05-03,2023-05-15,900.00,COMPLETED
5943,487,11,2023-06-12,2023-06-16,197.00,COMPLETED
5944,461,3,2024-03-22,2024-04-01,739.00,COMPLETED
5945,273,9,2025-08-04,2025-08-20,570.00,IN_PROGRESS
5946,465,3,2026-09-11,2026-09-19,414.00,COMPLETED
5947,312,4,2023-02-20,2023-03-04,70.00,COMPLETED
5948,197,9,2026-07-02,2026-07-10,784.00,IN_PROGRESS
5949,101,12,2025-10-14,2025-10-26,585.00,COMPLETED
5950,51,2,2026-04-20,2026-04-30,433.00,IN_PROGRESS
5951,253,5,2023-08-04,2023-08-09,990.00,COMPLETED
5952,439,11,2025-02-08,2025-02-23,906.00,COMPLETED
5953,109,6,2024-09-24,2024-10-05,370.00,COMPLETED
5954,304,3,2025-05-01,2025-05-06,186.00,ON_HOLD
5955,224,5,2025-05-10,2025-05-17,282.00,ON_HOLD
5956,57,3,2023-07-22,2023-08-04,717.00,IN_PROGRESS
5957,181,7,2023-12-18,2023-12-31,438.00,COMPLETED
5958,338,9,2023-05-31,2023-06-16,99.00,COMPLETED
5959,371,7,2025-10-03,2025-10-19,604.00,ON_HOLD
5960,465,3,2023-06-12,2023-06-23,858.00,COMPLETED
5961,189,6,2026-04-16,2026-04-27,495.00,COMPLETED
5962,283,8,2026-05-30,2026-06-05,147.00,IN_PROGRESS
5963,26,2,2024-07-12,2024-07-18,523.00,COMPLETED
5964,262,4,2026-09-21,2026-10-02,689.00,IN_PROGRESS
5965,467,8,2023-01-16,2023-01-21,278.00,IN_PROGRESS
5966,344,9,2023-06-06,2023-06-15,894.00,COMPLETED
5967,108,10,2025-07-08,2025-07-21,700.00,ON_HOLD
5968,192,10,2025-11-28,2025-12-11,708.00,COMPLETED
5969,483,12,2025-12-17,2026-01-02,190.00,COMPLETED
5970,291,12,2025-03-09,2025-03-16,499.00,COMPLETED
5971,381,8,2023-10-28,2023-10-31,972.00,COMPLETED
5972,474,7,2025-07-05,2025-07-17,277.00,COMPLETED
5973,229,6,2026-01-08,2026-01-17,413.00,COMPLETED
5974,205,2,2023-12-30,2024-01-06,691.00,COMPLETED
5975,178,12,2026-05-31,2026-06-09,563.00,ON_HOLD
5976,118,11,2024-08-15,2024-08-20,258.00,COMPLETED
5977,69,6,2024-04-11,2024-04-16,745.00,IN_PROGRESS
5978,287,2,2025-10-08,2025-10-22,839.00,IN_PROGRESS
5979,14,1,2026-05-24,2026-06-05,312.00,ON_HOLD
5980,319,6,2023-10-29,2023-11-08,900.00,COMPLETED
5981,69,2,2023-06-29,2023-07-03,834.00,COMPLETED
5982,86,4,2025-04-04,2025-04-17,375.00,COMPLETED
5983,283,1,2025-11-03,2025-11-17,558.00,COMPLETED
5984,400,1,2026-04-02,2026-04-15,520.00,IN_PROGRESS
5985,189,10,2023-03-11,2023-03-17,530.00,ON_HOLD
5986,269,4,2026-08-04,2026-08-15,964.00,IN_PROGRESS
5987,397,4,2023-11-30,2023-12-09,134.00,COMPLETED
5988,99,9,2024-11-23,2024-12-04,742.00,COMPLETED
5989,19,4,2024-12-21,2024-12-28,67.00,IN_PROGRESS
5990,320,10,2024-05-10,2024-05-16,788.00,ON_HOLD
5991,442,10,2026-02-13,2026-03-01,58.00,IN_PROGRESS
5992,346,6,2024-02-21,2024-02-28,383.00,COMPLETED
5993,268,6,2026-05-25,2026-06-07,154.00,COMPLETED
5994,270,12,2023-01-23,2023-02-07,569.00,COMPLETED
5995,51,12,2024-07-01,2024-07-16,241.00,COMPLETED
5996,466,10,2024-10-15,2024-10-31,348.00,COMPLETED
5997,398,11,2025-05-26,2025-05-29,504.00,COMPLETED
5998,35,3,2023-03-14,2023-03-27,286.00,COMPLETED
5999,6,7,2024-12-23,2024-12-30,650.00,IN_PROGRESS
6000,265,6,2026-08-16,2026-08-21,403.00,COMPLETED
6001,197,10,2025-09-17,2025-09-21,939.00,COMPLETED
6002,261,10,2026-03-12,2026-03-16,891.00,COMPLETED
6003,89,6,2024-09-07,2024-09-19,604.00,COMPLETED
6004,446,8,2024-01-31,2024-02-03,680.00,COMPLETED
6005,384,7,2024-01-13,2024-01-18,207.00,COMPLETED
6006,76,7,2023-04-06,2023-04-10,166.00,IN_PROGRESS
6007,147,6,2025-06-20,2025-06-30,327.00,COMPLETED
6008,120,9,2026-09-23,2026-10-08,319.00,IN_PROGRESS
6009,279,2,2024-07-04,2024-07-11,602.00,COMPLETED
6010,317,9,2025-07-27,2025-08-12,221.00,ON_HOLD
6011,222,3,2024-08-22,2024-09-07,727.00,COMPLETED
6012,192,12,2025-07-01,2025-07-16,54.00,COMPLETED
6013,225,4,2026-06-29,2026-07-08,782.00,COMPLETED
6014,278,7,2024-06-23,2024-07-08,806.00,COMPLETED
6015,155,6,2023-02-10,2023-02-17,205.00,COMPLETED
6016,183,7,2023-12-23,2024-01-05,96.00,ON_HOLD
6017,159,11,2024-01-07,2024-01-23,599.00,ON_HOLD
6018,14,12,2023-02-11,2023-02-15,103.00,COMPLETED
6019,451,1,2025-07-23,2025-08-06,540.00,ON_HOLD
6020,47,2,2025-06-26,2025-07-10,547.00,COMPLETED
6021,206,4,2025-04-09,2025-04-21,767.00,ON_HOLD
6022,387,8,2025-09-18,2025-09-29,398.00,IN_PROGRESS
6023,461,2,2025-09-12,2025-09-25,288.00,COMPLETED
6024,79,5,2023-03-28,2023-04-11,578.00,COMPLETED
6025,379,5,2024-03-22,2024-03-25,561.00,COMPLETED
6026,86,2,2023-10-11,2023-10-23,179.00,COMPLETED
6027,27,3,2026-01-22,2026-02-07,90.00,COMPLETED
6028,415,10,2024-09-08,2024-09-17,134.00,COMPLETED
6029,84,8,2024-02-17,2024-02-21,658.00,COMPLETED
6030,212,7,2024-05-04,2024-05-17,142.00,COMPLETED
6031,198,10,2023-01-20,2023-02-05,331.00,COMPLETED
6032,2,4,2024-01-29,2024-02-11,421.00,COMPLETED
6033,60,5,2023-12-28,2024-01-08,816.00,COMPLETED
6034,45,10,2024-11-29,2024-12-15,328.00,COMPLETED
6035,75,6,2026-09-28,2026-10-06,189.00,ON_HOLD
6036,194,2,2025-01-11,2025-01-16,878.00,IN_PROGRESS
6037,265,12,2023-01-15,2023-01-29,968.00,IN_PROGRESS
6038,460,7,2024-08-22,2024-08-30,713.00,COMPLETED
6039,230,6,2023-04-30,2023-05-03,796.00,IN_PROGRESS
6040,13,12,2026-04-27,2026-05-13,984.00,COMPLETED
6041,284,11,2023-07-10,2023-07-20,855.00,IN_PROGRESS
6042,406,10,2023-01-02,2023-01-09,731.00,COMPLETED
6043,410,11,2023-01-20,2023-01-26,113.00,ON_HOLD
6044,56,9,2026-01-28,2026-02-08,709.00,COMPLETED
6045,124,8,2025-03-28,2025-04-07,767.00,COMPLETED
6046,466,12,2025-12-23,2025-12-27,877.00,COMPLETED
6047,466,12,2026-08-22,2026-09-01,471.00,COMPLETED
6048,99,1,2026-07-17,2026-08-01,109.00,IN_PROGRESS
6049,66,6,2025-08-21,2025-08-28,925.00,ON_HOLD
6050,307,7,2023-04-07,2023-04-19,261.00,ON_HOLD
6051,74,1,2026-09-14,2026-09-30,793.00,ON_HOLD
6052,20,1,2024-01-26,2024-01-31,139.00,ON_HOLD
6053,256,12,2024-10-28,2024-11-11,511.00,COMPLETED
6054,409,3,2025-09-28,2025-10-13,577.00,COMPLETED
6055,468,11,2025-04-13,2025-04-27,536.00,COMPLETED
6056,34,3,2026-08-22,2026-08-30,94.00,COMPLETED
6057,459,11,2025-05-03,2025-05-19,412.00,ON_HOLD
6058,5,9,2024-11-01,2024-11-04,81.00,ON_HOLD
6059,316,12,2025-11-13,2025-11-26,915.00,COMPLETED
6060,38,3,2023-08-31,2023-09-12,162.00,COMPLETED
6061,483,9,2026-03-04,2026-03-20,363.00,COMPLETED
6062,75,7,2026-04-02,2026-04-11,188.00,COMPLETED
6063,374,1,2026-05-19,2026-05-22,679.00,COMPLETED
6064,306,6,2023-08-16,2023-08-24,474.00,COMPLETED
6065,180,8,2025-04-01,2025-04-15,825.00,ON_HOLD
6066,325,4,2025-03-11,2025-03-18,254.00,COMPLETED
6067,284,3,2024-12-24,2025-01-09,842.00,COMPLETED
6068,109,10,2023-11-24,2023-11-27,770.00,COMPLETED
6069,437,1,2023-11-09,2023-11-13,522.00,COMPLETED
6070,479,4,2025-08-16,2025-08-29,418.00,COMPLETED
6071,286,4,2024-04-16,2024-04-27,613.00,IN_PROGRESS
6072,151,12,2024-05-15,2024-05-26,364.00,COMPLETED
6073,3,10,2025-11-05,2025-11-12,519.00,COMPLETED
6074,300,5,2026-04-26,2026-04-29,452.00,COMPLETED
6075,35,12,2023-01-25,2023-01-29,836.00,ON_HOLD
6076,411,7,2024-09-06,2024-09-10,404.00,COMPLETED
6077,245,4,2024-11-28,2024-12-14,801.00,IN_PROGRESS
6078,373,7,2023-03-09,2023-03-20,707.00,ON_HOLD
6079,103,1,2024-04-22,2024-05-05,812.00,COMPLETED
6080,459,6,2026-03-21,2026-03-25,841.00,COMPLETED
6081,55,5,2025-04-10,2025-04-14,833.00,COMPLETED
6082,251,11,2025-08-09,2025-08-19,678.00,COMPLETED
6083,481,5,2024-01-11,2024-01-17,784.00,COMPLETED
6084,88,3,2024-01-30,2024-02-15,283.00,ON_HOLD
6085,140,10,2025-08-03,2025-08-07,480.00,COMPLETED
6086,378,8,2026-01-02,2026-01-14,672.00,ON_HOLD
6087,226,10,2026-01-17,2026-01-21,418.00,COMPLETED
6088,278,8,2023-08-22,2023-09-07,446.00,COMPLETED
6089,126,6,2024-06-14,2024-06-22,533.00,COMPLETED
6090,494,11,2025-04-04,2025-04-12,595.00,IN_PROGRESS
6091,475,3,2025-09-03,2025-09-08,245.00,COMPLETED
6092,31,8,2026-01-16,2026-01-21,841.00,COMPLETED
6093,208,4,2023-08-28,2023-09-01,879.00,COMPLETED
6094,100,5,2023-07-02,2023-07-13,238.00,COMPLETED
6095,472,1,2026-09-05,2026-09-16,924.00,COMPLETED
6096,172,10,2023-01-02,2023-01-07,376.00,COMPLETED
6097,428,6,2026-04-11,2026-04-15,336.00,COMPLETED
6098,430,1,2026-02-21,2026-02-24,502.00,COMPLETED
6099,339,11,2024-05-20,2024-05-30,284.00,COMPLETED
6100,304,1,2024-05-04,2024-05-13,299.00,COMPLETED
6101,412,2,2025-10-21,2025-11-01,243.00,COMPLETED
6102,437,6,2023-07-17,2023-07-27,768.00,IN_PROGRESS
6103,121,11,2025-07-09,2025-07-16,287.00,IN_PROGRESS
6104,345,11,2026-01-31,2026-02-06,379.00,COMPLETED
6105,154,2,2025-09-23,2025-10-06,501.00,COMPLETED
6106,357,11,2024-04-24,2024-04-30,381.00,IN_PROGRESS
6107,2,6,2025-11-01,2025-11-17,575.00,COMPLETED
6108,263,8,2023-02-12,2023-02-19,634.00,ON_HOLD
6109,225,6,2025-07-14,2025-07-18,734.00,IN_PROGRESS
6110,408,11,2026-02-02,2026-02-07,860.00,ON_HOLD
6111,389,11,2025-11-02,2025-11-06,683.00,COMPLETED
6112,24,10,2023-11-21,2023-11-28,297.00,COMPLETED
6113,350,7,2026-01-17,2026-01-24,987.00,ON_HOLD
6114,464,10,2026-06-08,2026-06-16,350.00,ON_HOLD
6115,162,9,2023-04-19,2023-05-05,674.00,ON_HOLD
6116,442,7,2024-03-24,2024-04-09,757.00,COMPLETED
6117,260,9,2023-09-05,2023-09-09,91.00,COMPLETED
6118,385,3,2026-08-25,2026-09-05,90.00,COMPLETED
6119,338,11,2024-03-27,2024-03-30,755.00,IN_PROGRESS
6120,303,12,2024-03-30,2024-04-06,825.00,COMPLETED
6121,130,12,2025-05-06,2025-05-10,354.00,ON_HOLD
6122,30,7,2025-05-23,2025-06-05,576.00,COMPLETED
6123,56,3,2023-04-06,2023-04-21,854.00,ON_HOLD
6124,375,6,2023-07-03,2023-07-08,752.00,IN_PROGRESS
6125,257,9,2025-02-27,2025-03-09,962.00,ON_HOLD
6126,332,10,2026-02-23,2026-02-26,176.00,ON_HOLD
6127,442,12,2024-12-29,2025-01-09,141.00,COMPLETED
6128,198,10,2023-08-15,2023-08-26,458.00,COMPLETED
6129,378,10,2023-02-28,2023-03-15,802.00,COMPLETED
6130,341,9,2023-10-27,2023-11-07,866.00,COMPLETED
6131,206,9,2024-02-12,2024-02-23,316.00,ON_HOLD
6132,456,10,2024-06-23,2024-06-28,153.00,COMPLETED
6133,331,5,2025-08-25,2025-09-07,322.00,ON_HOLD
6134,413,8,2025-02-03,2025-02-14,517.00,COMPLETED
6135,194,6,2025-09-07,2025-09-13,955.00,COMPLETED
6136,202,5,2025-08-06,2025-08-12,796.00,IN_PROGRESS
6137,371,2,2024-11-18,2024-12-04,998.00,COMPLETED
6138,198,9,2023-07-25,2023-08-09,531.00,COMPLETED
6139,125,7,2026-07-20,2026-07-25,444.00,COMPLETED
6140,285,7,2023-04-29,2023-05-15,58.00,COMPLETED
6141,3,8,2026-07-17,2026-07-23,945.00,IN_PROGRESS
6142,61,10,2023-03-12,2023-03-25,276.00,IN_PROGRESS
6143,339,9,2023-02-04,2023-02-17,488.00,COMPLETED
6144,267,6,2023-12-20,2024-01-04,95.00,ON_HOLD
6145,90,3,2025-02-14,2025-03-02,375.00,IN_PROGRESS
6146,221,9,2026-04-16,2026-04-26,743.00,ON_HOLD
6147,224,1,2024-10-26,2024-11-11,294.00,COMPLETED
6148,192,11,2024-10-25,2024-11-01,846.00,ON_HOLD
6149,164,11,2025-05-09,2025-05-13,697.00,IN_PROGRESS
6150,210,6,2026-09-22,2026-10-08,994.00,IN_PROGRESS
6151,343,6,2023-01-23,2023-01-31,605.00,IN_PROGRESS
6152,98,8,2025-02-04,2025-02-20,421.00,ON_HOLD
6153,415,5,2025-03-14,2025-03-25,263.00,COMPLETED
6154,351,2,2023-03-05,2023-03-11,528.00,COMPLETED
6155,185,5,2026-05-15,2026-05-18,524.00,COMPLETED
6156,84,6,2023-05-16,2023-05-30,929.00,COMPLETED
6157,174,5,2025-05-20,2025-05-26,253.00,IN_PROGRESS
6158,78,4,2024-05-31,2024-06-09,389.00,ON_HOLD
6159,118,11,2023-12-12,2023-12-27,582.00,COMPLETED
6160,99,1,2026-04-30,2026-05-13,769.00,COMPLETED
6161,387,7,2023-09-19,2023-09-29,383.00,COMPLETED
6162,466,4,2023-11-06,2023-11-14,723.00,IN_PROGRESS
6163,116,5,2024-01-27,2024-01-31,455.00,COMPLETED
6164,401,6,2026-03-10,2026-03-22,823.00,IN_PROGRESS
6165,105,11,2026-09-08,2026-09-24,432.00,IN_PROGRESS
6166,23,5,2025-12-13,2025-12-18,342.00,IN_PROGRESS
6167,496,11,2026-02-23,2026-02-27,870.00,COMPLETED
6168,466,5,2025-06-12,2025-06-18,981.00,COMPLETED
6169,472,6,2023-12-21,2024-01-01,635.00,COMPLETED
6170,270,1,2024-09-21,2024-10-02,675.00,COMPLETED
6171,350,4,2025-01-23,2025-01-31,795.00,COMPLETED
6172,300,3,2025-12-20,2025-12-23,119.00,COMPLETED
6173,190,11,2023-09-13,2023-09-24,683.00,COMPLETED
6174,452,12,2023-03-06,2023-03-12,318.00,COMPLETED
6175,394,5,2026-01-08,2026-01-13,947.00,IN_PROGRESS
6176,379,1,2024-08-28,2024-09-03,381.00,COMPLETED
6177,131,7,2024-09-22,2024-09-27,616.00,IN_PROGRESS
6178,8,5,2026-04-04,2026-04-17,612.00,COMPLETED
6179,354,7,2026-07-29,2026-08-04,197.00,COMPLETED
6180,63,3,2024-09-23,2024-09-29,950.00,COMPLETED
6181,434,5,2026-06-08,2026-06-23,521.00,ON_HOLD
6182,343,6,2024-03-02,2024-03-11,722.00,IN_PROGRESS
6183,61,1,2025-03-06,2025-03-18,166.00,ON_HOLD
6184,253,10,2024-06-10,2024-06-18,251.00,COMPLETED
6185,51,9,2024-04-22,2024-05-07,213.00,ON_HOLD
6186,3,7,2025-07-28,2025-08-09,514.00,COMPLETED
6187,462,3,2025-01-20,2025-01-28,374.00,COMPLETED
6188,404,2,2024-05-29,2024-06-12,379.00,IN_PROGRESS
6189,107,11,2024-10-28,2024-11-10,370.00,IN_PROGRESS
6190,343,11,2023-08-15,2023-08-28,299.00,COMPLETED
6191,255,10,2026-09-15,2026-09-23,76.00,ON_HOLD
6192,443,4,2024-07-20,2024-08-03,836.00,COMPLETED
6193,406,9,2026-07-27,2026-08-12,533.00,COMPLETED
6194,153,10,2026-05-16,2026-05-29,305.00,ON_HOLD
6195,187,11,2023-08-24,2023-08-29,371.00,COMPLETED
6196,195,12,2026-08-26,2026-09-10,760.00,COMPLETED
6197,162,2,2026-04-22,2026-05-07,244.00,COMPLETED
6198,348,12,2025-01-08,2025-01-13,340.00,ON_HOLD
6199,242,7,2026-02-09,2026-02-20,834.00,COMPLETED
6200,16,7,2025-05-17,2025-05-30,239.00,ON_HOLD
6201,432,6,2025-08-08,2025-08-19,967.00,COMPLETED
6202,179,4,2023-07-29,2023-08-05,804.00,COMPLETED
6203,288,10,2024-02-05,2024-02-09,676.00,COMPLETED
6204,193,8,2024-10-28,2024-11-11,749.00,COMPLETED
6205,179,6,2025-02-16,2025-02-21,735.00,IN_PROGRESS
6206,147,12,2025-08-30,2025-09-02,181.00,IN_PROGRESS
6207,267,12,2025-07-11,2025-07-16,704.00,IN_PROGRESS
6208,333,11,2026-09-05,2026-09-16,105.00,COMPLETED
6209,405,7,2025-08-19,2025-08-31,462.00,COMPLETED
6210,433,10,2023-08-05,2023-08-11,141.00,IN_PROGRESS
6211,276,3,2026-02-06,2026-02-11,418.00,IN_PROGRESS
6212,351,2,2026-04-12,2026-04-28,337.00,COMPLETED
6213,168,3,2023-09-22,2023-09-28,889.00,COMPLETED
