EVENT_ID,SHIPMENT_ID,MILESTONE,EVENT_TS,LOCATION
130879,9349,TRANSSHIPMENT,2025-09-01 01:00:00,Guadalajara
130880,9349,ARRIVED_PORT,2024-10-09 14:00:00,Long Beach
130881,9349,CUSTOMS_CLEARANCE,2026-08-06 03:00:00,Singapore
130882,9349,GATE_OUT,2025-04-17 12:00:00,Savannah
130883,9349,OUT_FOR_DELIVERY,2024-02-17 19:00:00,Rotterdam
130884,9349,DELIVERED,2024-07-26 11:00:00,Long Beach
130885,9349,POD_SIGNED,2023-04-14 22:00:00,Los Angeles
130886,9349,INVOICE_SENT,2025-09-16 08:00:00,Shanghai
130887,9350,BOOKING_CONFIRMED,2023-09-21 10:00:00,Mumbai
130888,9350,PICKED_UP,2026-05-20 10:00:00,Houston
130889,9350,GATE_IN,2026-08-05 08:00:00,Savannah
130890,9350,LOADED,2023-08-23 00:00:00,Tokyo
130891,9350,DEPARTED,2024-04-04 16:00:00,Rotterdam
130892,9350,IN_TRANSIT,2025-07-26 23:00:00,Los Angeles
130893,9350,TRANSSHIPMENT,2026-02-15 08:00:00,Guadalajara
130894,9350,ARRIVED_PORT,2026-05-02 15:00:00,Los Angeles
130895,9350,CUSTOMS_CLEARANCE,2026-09-17 12:00:00,Singapore
130896,9350,GATE_OUT,2024-07-02 19:00:00,Busan
130897,9350,OUT_FOR_DELIVERY,2025-05-05 00:00:00,Mumbai
130898,9350,DELIVERED,2023-10-12 20:00:00,Penang
130899,9350,POD_SIGNED,2026-04-04 21:00:00,Savannah
130900,9350,INVOICE_SENT,2024-04-11 10:00:00,Guadalajara
130901,9351,BOOKING_CONFIRMED,2023-03-09 12:00:00,Tokyo
130902,9351,PICKED_UP,2024-08-18 15:00:00,Penang
130903,9351,GATE_IN,2025-06-21 03:00:00,Mumbai
130904,9351,LOADED,2025-01-07 08:00:00,Shanghai
130905,9351,DEPARTED,2025-06-13 11:00:00,Mumbai
130906,9351,IN_TRANSIT,2024-08-23 14:00:00,Tokyo
130907,9351,TRANSSHIPMENT,2024-06-05 02:00:00,Los Angeles
130908,9351,ARRIVED_PORT,2025-06-06 11:00:00,Tokyo
130909,9351,CUSTOMS_CLEARANCE,2023-11-13 04:00:00,Savannah
130910,9351,GATE_OUT,2023-04-03 07:00:00,Tokyo
130911,9351,OUT_FOR_DELIVERY,2024-05-26 13:00:00,Shanghai
130912,9351,DELIVERED,2024-08-19 11:00:00,Los Angeles
130913,9351,POD_SIGNED,2023-05-01 18:00:00,Guadalajara
130914,9351,INVOICE_SENT,2025-12-11 02:00:00,Penang
130915,9352,BOOKING_CONFIRMED,2024-02-24 13:00:00,Long Beach
130916,9352,PICKED_UP,2025-01-23 12:00:00,Los Angeles
130917,9352,GATE_IN,2025-05-17 10:00:00,Long Beach
130918,9352,LOADED,2023-04-17 02:00:00,Long Beach
130919,9352,DEPARTED,2024-06-22 04:00:00,Guadalajara
130920,9352,IN_TRANSIT,2023-10-26 06:00:00,Hamburg
130921,9352,TRANSSHIPMENT,2023-03-30 00:00:00,Singapore
130922,9352,ARRIVED_PORT,2024-07-08 23:00:00,Tokyo
130923,9352,CUSTOMS_CLEARANCE,2023-11-03 16:00:00,Savannah
130924,9352,GATE_OUT,2025-09-20 06:00:00,Houston
130925,9352,OUT_FOR_DELIVERY,2023-08-15 10:00:00,Savannah
130926,9352,DELIVERED,2024-06-18 19:00:00,Singapore
130927,9352,POD_SIGNED,2024-09-12 18:00:00,Houston
130928,9352,INVOICE_SENT,2024-12-22 04:00:00,Mumbai
130929,9353,BOOKING_CONFIRMED,2024-11-25 02:00:00,Busan
130930,9353,PICKED_UP,2025-08-20 15:00:00,Penang
130931,9353,GATE_IN,2025-04-24 04:00:00,Guadalajara
130932,9353,LOADED,2025-03-14 22:00:00,Tokyo
130933,9353,DEPARTED,2024-07-05 16:00:00,Tokyo
130934,9353,IN_TRANSIT,2024-06-05 11:00:00,Guadalajara
130935,9353,TRANSSHIPMENT,2026-02-18 19:00:00,Los Angeles
130936,9353,ARRIVED_PORT,2024-03-30 08:00:00,Mumbai
130937,9353,CUSTOMS_CLEARANCE,2025-10-12 00:00:00,Singapore
130938,9353,GATE_OUT,2024-02-18 11:00:00,Penang
130939,9353,OUT_FOR_DELIVERY,2024-07-16 18:00:00,Shenzhen
130940,9353,DELIVERED,2024-07-11 13:00:00,Savannah
130941,9353,POD_SIGNED,2024-03-06 20:00:00,Shanghai
130942,9353,INVOICE_SENT,2026-09-11 08:00:00,Mumbai
130943,9354,BOOKING_CONFIRMED,2023-11-04 00:00:00,Singapore
130944,9354,PICKED_UP,2026-07-28 22:00:00,Los Angeles
130945,9354,GATE_IN,2025-07-06 13:00:00,Guadalajara
130946,9354,LOADED,2024-01-24 05:00:00,Houston
130947,9354,DEPARTED,2026-07-13 15:00:00,Shenzhen
130948,9354,IN_TRANSIT,2026-04-02 06:00:00,Guadalajara
130949,9354,TRANSSHIPMENT,2025-08-30 18:00:00,Guadalajara
130950,9354,ARRIVED_PORT,2025-01-17 02:00:00,Busan
130951,9354,CUSTOMS_CLEARANCE,2023-03-12 14:00:00,Tokyo
130952,9354,GATE_OUT,2026-05-06 03:00:00,Hamburg
130953,9354,OUT_FOR_DELIVERY,2026-07-26 20:00:00,Los Angeles
130954,9354,DELIVERED,2023-01-14 00:00:00,Busan
130955,9354,POD_SIGNED,2024-10-25 01:00:00,Shanghai
130956,9354,INVOICE_SENT,2023-09-19 16:00:00,Rotterdam
130957,9355,BOOKING_CONFIRMED,2024-11-25 17:00:00,Shenzhen
130958,9355,PICKED_UP,2025-03-25 22:00:00,Tokyo
130959,9355,GATE_IN,2026-04-30 04:00:00,Shanghai
130960,9355,LOADED,2026-02-12 17:00:00,Rotterdam
130961,9355,DEPARTED,2024-08-12 09:00:00,Mumbai
130962,9355,IN_TRANSIT,2026-03-01 13:00:00,Tokyo
130963,9355,TRANSSHIPMENT,2024-04-14 06:00:00,Shanghai
130964,9355,ARRIVED_PORT,2026-02-28 08:00:00,Los Angeles
130965,9355,CUSTOMS_CLEARANCE,2024-10-22 06:00:00,Los Angeles
130966,9355,GATE_OUT,2023-05-16 20:00:00,Savannah
130967,9355,OUT_FOR_DELIVERY,2025-09-07 09:00:00,Busan
130968,9355,DELIVERED,2025-03-27 06:00:00,Houston
130969,9355,POD_SIGNED,2024-08-21 10:00:00,Rotterdam
130970,9355,INVOICE_SENT,2026-01-25 14:00:00,Hamburg
130971,9356,BOOKING_CONFIRMED,2026-04-03 06:00:00,Guadalajara
130972,9356,PICKED_UP,2024-11-04 19:00:00,Guadalajara
130973,9356,GATE_IN,2026-04-17 05:00:00,Shanghai
130974,9356,LOADED,2024-02-13 21:00:00,Busan
130975,9356,DEPARTED,2025-07-06 05:00:00,Savannah
130976,9356,IN_TRANSIT,2025-01-05 16:00:00,Los Angeles
130977,9356,TRANSSHIPMENT,2026-03-06 05:00:00,Rotterdam
130978,9356,ARRIVED_PORT,2023-03-07 11:00:00,Mumbai
130979,9356,CUSTOMS_CLEARANCE,2023-09-03 02:00:00,Savannah
130980,9356,GATE_OUT,2024-12-21 02:00:00,Shanghai
130981,9356,OUT_FOR_DELIVERY,2026-04-22 13:00:00,Savannah
130982,9356,DELIVERED,2025-01-13 08:00:00,Savannah
130983,9356,POD_SIGNED,2025-08-14 09:00:00,Singapore
130984,9356,INVOICE_SENT,2023-08-25 07:00:00,Singapore
130985,9357,BOOKING_CONFIRMED,2024-02-07 23:00:00,Los Angeles
130986,9357,PICKED_UP,2023-05-13 19:00:00,Hamburg
130987,9357,GATE_IN,2025-05-22 04:00:00,Mumbai
130988,9357,LOADED,2023-11-14 17:00:00,Shenzhen
130989,9357,DEPARTED,2026-07-23 01:00:00,Penang
130990,9357,IN_TRANSIT,2023-10-09 18:00:00,Savannah
130991,9357,TRANSSHIPMENT,2024-08-24 19:00:00,Singapore
130992,9357,ARRIVED_PORT,2026-08-11 21:00:00,Hamburg
130993,9357,CUSTOMS_CLEARANCE,2024-12-22 17:00:00,Singapore
130994,9357,GATE_OUT,2023-05-05 00:00:00,Rotterdam
130995,9357,OUT_FOR_DELIVERY,2025-05-07 21:00:00,Penang
130996,9357,DELIVERED,2026-07-07 19:00:00,Rotterdam
130997,9357,POD_SIGNED,2026-04-08 14:00:00,Shenzhen
130998,9357,INVOICE_SENT,2023-06-02 01:00:00,Houston
130999,9358,BOOKING_CONFIRMED,2023-06-09 02:00:00,Tokyo
131000,9358,PICKED_UP,2025-03-24 17:00:00,Rotterdam
131001,9358,GATE_IN,2025-06-02 01:00:00,Rotterdam
131002,9358,LOADED,2023-03-23 07:00:00,Shanghai
131003,9358,DEPARTED,2024-11-17 08:00:00,Busan
131004,9358,IN_TRANSIT,2025-10-21 23:00:00,Shenzhen
131005,9358,TRANSSHIPMENT,2025-04-12 11:00:00,Singapore
131006,9358,ARRIVED_PORT,2024-12-06 12:00:00,Hamburg
131007,9358,CUSTOMS_CLEARANCE,2024-12-10 20:00:00,Los Angeles
131008,9358,GATE_OUT,2023-07-29 04:00:00,Tokyo
131009,9358,OUT_FOR_DELIVERY,2024-11-27 03:00:00,Singapore
131010,9358,DELIVERED,2024-08-25 02:00:00,Savannah
131011,9358,POD_SIGNED,2024-10-28 08:00:00,Shenzhen
131012,9358,INVOICE_SENT,2024-05-13 20:00:00,Singapore
131013,9359,BOOKING_CONFIRMED,2026-05-15 22:00:00,Los Angeles
131014,9359,PICKED_UP,2024-05-19 08:00:00,Rotterdam
131015,9359,GATE_IN,2024-11-19 22:00:00,Singapore
131016,9359,LOADED,2025-01-07 11:00:00,Tokyo
131017,9359,DEPARTED,2026-05-18 14:00:00,Rotterdam
131018,9359,IN_TRANSIT,2025-10-23 17:00:00,Shenzhen
131019,9359,TRANSSHIPMENT,2024-12-16 15:00:00,Rotterdam
131020,9359,ARRIVED_PORT,2025-11-25 18:00:00,Guadalajara
131021,9359,CUSTOMS_CLEARANCE,2023-12-30 18:00:00,Shanghai
131022,9359,GATE_OUT,2025-04-10 11:00:00,Shanghai
131023,9359,OUT_FOR_DELIVERY,2026-02-06 06:00:00,Savannah
131024,9359,DELIVERED,2026-03-30 01:00:00,Rotterdam
131025,9359,POD_SIGNED,2026-06-17 22:00:00,Rotterdam
131026,9359,INVOICE_SENT,2023-05-18 13:00:00,Tokyo
131027,9360,BOOKING_CONFIRMED,2025-10-10 13:00:00,Rotterdam
131028,9360,PICKED_UP,2023-03-31 22:00:00,Singapore
131029,9360,GATE_IN,2025-11-23 12:00:00,Houston
131030,9360,LOADED,2026-08-07 21:00:00,Los Angeles
131031,9360,DEPARTED,2025-06-13 00:00:00,Shanghai
131032,9360,IN_TRANSIT,2025-09-14 05:00:00,Shenzhen
131033,9360,TRANSSHIPMENT,2024-12-09 04:00:00,Shenzhen
131034,9360,ARRIVED_PORT,2023-06-18 00:00:00,Guadalajara
131035,9360,CUSTOMS_CLEARANCE,2026-08-07 09:00:00,Shenzhen
131036,9360,GATE_OUT,2025-03-25 07:00:00,Tokyo
131037,9360,OUT_FOR_DELIVERY,2025-01-24 06:00:00,Rotterdam
131038,9360,DELIVERED,2023-04-20 05:00:00,Mumbai
131039,9360,POD_SIGNED,2025-12-05 23:00:00,Long Beach
131040,9360,INVOICE_SENT,2025-07-19 18:00:00,Guadalajara
131041,9361,BOOKING_CONFIRMED,2025-06-03 20:00:00,Penang
131042,9361,PICKED_UP,2024-02-13 20:00:00,Tokyo
131043,9361,GATE_IN,2025-06-16 08:00:00,Singapore
131044,9361,LOADED,2025-11-23 19:00:00,Shenzhen
131045,9361,DEPARTED,2024-10-07 20:00:00,Tokyo
131046,9361,IN_TRANSIT,2023-01-27 03:00:00,Long Beach
131047,9361,TRANSSHIPMENT,2023-03-16 12:00:00,Savannah
131048,9361,ARRIVED_PORT,2024-07-04 13:00:00,Singapore
131049,9361,CUSTOMS_CLEARANCE,2026-01-18 23:00:00,Busan
131050,9361,GATE_OUT,2023-09-15 04:00:00,Shenzhen
131051,9361,OUT_FOR_DELIVERY,2023-01-30 05:00:00,Penang
131052,9361,DELIVERED,2026-01-18 13:00:00,Singapore
131053,9361,POD_SIGNED,2025-09-24 09:00:00,Tokyo
131054,9361,INVOICE_SENT,2023-11-30 07:00:00,Tokyo
131055,9362,BOOKING_CONFIRMED,2026-05-17 10:00:00,Singapore
131056,9362,PICKED_UP,2026-01-14 05:00:00,Guadalajara
131057,9362,GATE_IN,2023-10-13 04:00:00,Savannah
131058,9362,LOADED,2025-05-06 15:00:00,Singapore
131059,9362,DEPARTED,2026-07-22 13:00:00,Busan
131060,9362,IN_TRANSIT,2026-03-15 23:00:00,Los Angeles
131061,9362,TRANSSHIPMENT,2026-06-20 04:00:00,Rotterdam
131062,9362,ARRIVED_PORT,2024-06-28 02:00:00,Singapore
131063,9362,CUSTOMS_CLEARANCE,2025-06-24 00:00:00,Houston
131064,9362,GATE_OUT,2023-08-07 17:00:00,Busan
131065,9362,OUT_FOR_DELIVERY,2025-07-25 03:00:00,Tokyo
131066,9362,DELIVERED,2024-06-20 06:00:00,Savannah
131067,9362,POD_SIGNED,2023-09-10 18:00:00,Hamburg
131068,9362,INVOICE_SENT,2023-10-24 07:00:00,Savannah
131069,9363,BOOKING_CONFIRMED,2023-04-21 10:00:00,Hamburg
131070,9363,PICKED_UP,2026-05-23 09:00:00,Shanghai
131071,9363,GATE_IN,2024-08-03 20:00:00,Los Angeles
131072,9363,LOADED,2025-11-30 14:00:00,Shenzhen
131073,9363,DEPARTED,2024-02-04 07:00:00,Los Angeles
131074,9363,IN_TRANSIT,2024-09-17 06:00:00,Los Angeles
131075,9363,TRANSSHIPMENT,2024-12-15 09:00:00,Penang
131076,9363,ARRIVED_PORT,2025-10-04 19:00:00,Penang
131077,9363,CUSTOMS_CLEARANCE,2024-11-24 02:00:00,Busan
131078,9363,GATE_OUT,2023-03-22 14:00:00,Shanghai
131079,9363,OUT_FOR_DELIVERY,2024-05-03 11:00:00,Penang
131080,9363,DELIVERED,2024-06-08 22:00:00,Savannah
131081,9363,POD_SIGNED,2023-02-17 15:00:00,Tokyo
131082,9363,INVOICE_SENT,2025-03-03 18:00:00,Mumbai
131083,9364,BOOKING_CONFIRMED,2023-05-24 04:00:00,Los Angeles
131084,9364,PICKED_UP,2025-08-31 10:00:00,Mumbai
131085,9364,GATE_IN,2026-08-06 14:00:00,Mumbai
131086,9364,LOADED,2023-04-16 06:00:00,Houston
131087,9364,DEPARTED,2025-11-10 01:00:00,Shanghai
131088,9364,IN_TRANSIT,2023-01-27 03:00:00,Tokyo
131089,9364,TRANSSHIPMENT,2024-06-06 08:00:00,Shanghai
131090,9364,ARRIVED_PORT,2023-09-12 02:00:00,Rotterdam
131091,9364,CUSTOMS_CLEARANCE,2023-07-16 13:00:00,Shenzhen
131092,9364,GATE_OUT,2025-01-08 09:00:00,Shenzhen
131093,9364,OUT_FOR_DELIVERY,2024-01-10 06:00:00,Guadalajara
131094,9364,DELIVERED,2025-07-07 12:00:00,Mumbai
131095,9364,POD_SIGNED,2026-08-03 15:00:00,Guadalajara
131096,9364,INVOICE_SENT,2026-06-26 16:00:00,Guadalajara
131097,9365,BOOKING_CONFIRMED,2023-11-14 05:00:00,Singapore
131098,9365,PICKED_UP,2024-01-13 18:00:00,Rotterdam
131099,9365,GATE_IN,2026-09-28 06:00:00,Long Beach
131100,9365,LOADED,2023-03-06 10:00:00,Singapore
131101,9365,DEPARTED,2025-04-24 13:00:00,Long Beach
131102,9365,IN_TRANSIT,2023-05-07 21:00:00,Long Beach
131103,9365,TRANSSHIPMENT,2026-01-29 00:00:00,Los Angeles
131104,9365,ARRIVED_PORT,2023-05-31 00:00:00,Rotterdam
131105,9365,CUSTOMS_CLEARANCE,2025-04-27 07:00:00,Guadalajara
131106,9365,GATE_OUT,2024-09-18 18:00:00,Penang
131107,9365,OUT_FOR_DELIVERY,2025-01-27 06:00:00,Shenzhen
131108,9365,DELIVERED,2026-09-04 19:00:00,Tokyo
131109,9365,POD_SIGNED,2023-07-21 18:00:00,Rotterdam
131110,9365,INVOICE_SENT,2025-02-11 21:00:00,Shanghai
131111,9366,BOOKING_CONFIRMED,2023-02-15 11:00:00,Mumbai
131112,9366,PICKED_UP,2026-07-01 20:00:00,Shanghai
131113,9366,GATE_IN,2023-09-20 02:00:00,Rotterdam
131114,9366,LOADED,2023-12-27 06:00:00,Busan
131115,9366,DEPARTED,2025-05-30 17:00:00,Penang
131116,9366,IN_TRANSIT,2026-06-03 10:00:00,Singapore
131117,9366,TRANSSHIPMENT,2023-05-22 06:00:00,Guadalajara
131118,9366,ARRIVED_PORT,2023-06-24 20:00:00,Houston
131119,9366,CUSTOMS_CLEARANCE,2026-07-13 06:00:00,Houston
131120,9366,GATE_OUT,2025-12-21 08:00:00,Hamburg
131121,9366,OUT_FOR_DELIVERY,2026-07-27 17:00:00,Houston
131122,9366,DELIVERED,2024-06-12 20:00:00,Guadalajara
131123,9366,POD_SIGNED,2026-07-12 22:00:00,Busan
131124,9366,INVOICE_SENT,2024-07-11 13:00:00,Singapore
131125,9367,BOOKING_CONFIRMED,2026-05-09 04:00:00,Guadalajara
131126,9367,PICKED_UP,2025-06-18 22:00:00,Guadalajara
131127,9367,GATE_IN,2023-06-22 20:00:00,Penang
131128,9367,LOADED,2026-05-27 08:00:00,Shenzhen
131129,9367,DEPARTED,2026-05-19 15:00:00,Guadalajara
131130,9367,IN_TRANSIT,2024-09-13 13:00:00,Tokyo
131131,9367,TRANSSHIPMENT,2023-12-14 04:00:00,Houston
131132,9367,ARRIVED_PORT,2026-03-08 23:00:00,Singapore
131133,9367,CUSTOMS_CLEARANCE,2025-09-07 00:00:00,Tokyo
131134,9367,GATE_OUT,2024-02-12 16:00:00,Singapore
131135,9367,OUT_FOR_DELIVERY,2024-04-29 13:00:00,Tokyo
131136,9367,DELIVERED,2026-04-26 16:00:00,Singapore
131137,9367,POD_SIGNED,2025-04-25 19:00:00,Guadalajara
131138,9367,INVOICE_SENT,2026-06-16 23:00:00,Shanghai
131139,9368,BOOKING_CONFIRMED,2023-07-18 09:00:00,Busan
131140,9368,PICKED_UP,2026-06-08 23:00:00,Rotterdam
131141,9368,GATE_IN,2026-03-18 08:00:00,Penang
131142,9368,LOADED,2024-07-31 17:00:00,Tokyo
131143,9368,DEPARTED,2023-01-06 22:00:00,Guadalajara
131144,9368,IN_TRANSIT,2024-08-29 13:00:00,Tokyo
131145,9368,TRANSSHIPMENT,2026-08-20 20:00:00,Shanghai
131146,9368,ARRIVED_PORT,2025-09-21 17:00:00,Penang
131147,9368,CUSTOMS_CLEARANCE,2026-06-22 11:00:00,Long Beach
131148,9368,GATE_OUT,2023-05-02 01:00:00,Savannah
131149,9368,OUT_FOR_DELIVERY,2023-11-06 17:00:00,Penang
131150,9368,DELIVERED,2026-01-06 07:00:00,Los Angeles
131151,9368,POD_SIGNED,2026-07-28 12:00:00,Penang
131152,9368,INVOICE_SENT,2025-03-29 18:00:00,Savannah
131153,9369,BOOKING_CONFIRMED,2023-05-09 01:00:00,Busan
131154,9369,PICKED_UP,2025-10-19 20:00:00,Savannah
131155,9369,GATE_IN,2026-07-10 04:00:00,Los Angeles
131156,9369,LOADED,2026-02-20 01:00:00,Mumbai
131157,9369,DEPARTED,2025-04-25 04:00:00,Savannah
131158,9369,IN_TRANSIT,2026-09-25 04:00:00,Hamburg
131159,9369,TRANSSHIPMENT,2024-08-13 13:00:00,Penang
131160,9369,ARRIVED_PORT,2023-03-05 00:00:00,Los Angeles
131161,9369,CUSTOMS_CLEARANCE,2025-10-14 09:00:00,Singapore
131162,9369,GATE_OUT,2025-03-11 12:00:00,Penang
131163,9369,OUT_FOR_DELIVERY,2023-12-14 13:00:00,Rotterdam
131164,9369,DELIVERED,2024-04-08 01:00:00,Guadalajara
131165,9369,POD_SIGNED,2024-04-14 06:00:00,Penang
131166,9369,INVOICE_SENT,2025-09-22 13:00:00,Shenzhen
131167,9370,BOOKING_CONFIRMED,2026-04-14 01:00:00,Mumbai
131168,9370,PICKED_UP,2025-08-01 21:00:00,Tokyo
131169,9370,GATE_IN,2024-04-22 13:00:00,Rotterdam
131170,9370,LOADED,2026-02-18 17:00:00,Tokyo
131171,9370,DEPARTED,2026-07-21 21:00:00,Hamburg
131172,9370,IN_TRANSIT,2026-02-10 08:00:00,Long Beach
131173,9370,TRANSSHIPMENT,2023-05-24 04:00:00,Singapore
131174,9370,ARRIVED_PORT,2026-02-02 21:00:00,Savannah
131175,9370,CUSTOMS_CLEARANCE,2024-07-03 10:00:00,Rotterdam
131176,9370,GATE_OUT,2024-07-08 19:00:00,Singapore
131177,9370,OUT_FOR_DELIVERY,2023-09-26 21:00:00,Los Angeles
131178,9370,DELIVERED,2025-12-10 04:00:00,Singapore
131179,9370,POD_SIGNED,2025-04-04 04:00:00,Savannah
131180,9370,INVOICE_SENT,2023-11-06 19:00:00,Hamburg
131181,9371,BOOKING_CONFIRMED,2025-11-15 04:00:00,Shanghai
131182,9371,PICKED_UP,2023-03-22 02:00:00,Mumbai
131183,9371,GATE_IN,2025-12-10 05:00:00,Shanghai
131184,9371,LOADED,2024-02-12 06:00:00,Rotterdam
131185,9371,DEPARTED,2023-08-24 03:00:00,Houston
131186,9371,IN_TRANSIT,2023-02-02 02:00:00,Penang
131187,9371,TRANSSHIPMENT,2025-10-24 06:00:00,Tokyo
131188,9371,ARRIVED_PORT,2023-09-26 22:00:00,Singapore
131189,9371,CUSTOMS_CLEARANCE,2023-03-27 17:00:00,Mumbai
131190,9371,GATE_OUT,2025-01-23 03:00:00,Houston
131191,9371,OUT_FOR_DELIVERY,2024-09-14 22:00:00,Singapore
131192,9371,DELIVERED,2026-05-19 03:00:00,Hamburg
131193,9371,POD_SIGNED,2026-04-14 06:00:00,Rotterdam
131194,9371,INVOICE_SENT,2025-09-05 15:00:00,Penang
131195,9372,BOOKING_CONFIRMED,2025-02-09 10:00:00,Tokyo
131196,9372,PICKED_UP,2024-08-07 23:00:00,Los Angeles
131197,9372,GATE_IN,2023-04-01 04:00:00,Penang
131198,9372,LOADED,2025-04-13 13:00:00,Shanghai
131199,9372,DEPARTED,2023-05-09 03:00:00,Long Beach
131200,9372,IN_TRANSIT,2026-09-10 01:00:00,Long Beach
131201,9372,TRANSSHIPMENT,2024-10-14 16:00:00,Singapore
131202,9372,ARRIVED_PORT,2026-09-03 12:00:00,Mumbai
131203,9372,CUSTOMS_CLEARANCE,2026-08-05 13:00:00,Savannah
131204,9372,GATE_OUT,2024-11-10 12:00:00,Long Beach
131205,9372,OUT_FOR_DELIVERY,2026-01-05 03:00:00,Singapore
131206,9372,DELIVERED,2023-01-12 02:00:00,Shanghai
131207,9372,POD_SIGNED,2025-08-02 13:00:00,Hamburg
131208,9372,INVOICE_SENT,2024-03-13 21:00:00,Busan
131209,9373,BOOKING_CONFIRMED,2026-09-05 10:00:00,Savannah
131210,9373,PICKED_UP,2025-10-06 14:00:00,Long Beach
131211,9373,GATE_IN,2024-10-21 13:00:00,Shanghai
131212,9373,LOADED,2024-11-03 23:00:00,Long Beach
131213,9373,DEPARTED,2026-03-14 15:00:00,Tokyo
131214,9373,IN_TRANSIT,2025-05-23 17:00:00,Rotterdam
131215,9373,TRANSSHIPMENT,2026-03-21 09:00:00,Shanghai
131216,9373,ARRIVED_PORT,2023-03-20 04:00:00,Tokyo
131217,9373,CUSTOMS_CLEARANCE,2024-01-18 19:00:00,Hamburg
131218,9373,GATE_OUT,2023-09-28 05:00:00,Penang
131219,9373,OUT_FOR_DELIVERY,2025-08-16 09:00:00,Savannah
131220,9373,DELIVERED,2023-05-19 18:00:00,Penang
131221,9373,POD_SIGNED,2026-01-10 14:00:00,Long Beach
131222,9373,INVOICE_SENT,2023-10-18 09:00:00,Guadalajara
131223,9374,BOOKING_CONFIRMED,2026-08-18 14:00:00,Shenzhen
131224,9374,PICKED_UP,2023-02-09 23:00:00,Mumbai
131225,9374,GATE_IN,2025-10-28 16:00:00,Mumbai
131226,9374,LOADED,2025-02-15 15:00:00,Busan
131227,9374,DEPARTED,2024-10-08 14:00:00,Singapore
131228,9374,IN_TRANSIT,2024-09-21 05:00:00,Mumbai
131229,9374,TRANSSHIPMENT,2026-02-27 18:00:00,Shenzhen
131230,9374,ARRIVED_PORT,2024-04-05 01:00:00,Long Beach
131231,9374,CUSTOMS_CLEARANCE,2025-08-30 13:00:00,Guadalajara
131232,9374,GATE_OUT,2024-07-28 11:00:00,Singapore
131233,9374,OUT_FOR_DELIVERY,2024-03-10 17:00:00,Savannah
131234,9374,DELIVERED,2026-09-18 23:00:00,Rotterdam
131235,9374,POD_SIGNED,2026-05-20 10:00:00,Shanghai
131236,9374,INVOICE_SENT,2024-03-18 00:00:00,Mumbai
131237,9375,BOOKING_CONFIRMED,2024-04-09 07:00:00,Shenzhen
131238,9375,PICKED_UP,2025-03-08 07:00:00,Rotterdam
131239,9375,GATE_IN,2024-08-07 15:00:00,Shenzhen
131240,9375,LOADED,2023-03-07 16:00:00,Savannah
131241,9375,DEPARTED,2024-01-12 22:00:00,Guadalajara
131242,9375,IN_TRANSIT,2026-09-25 05:00:00,Hamburg
131243,9375,TRANSSHIPMENT,2025-02-19 11:00:00,Los Angeles
131244,9375,ARRIVED_PORT,2026-03-25 17:00:00,Long Beach
131245,9375,CUSTOMS_CLEARANCE,2026-07-08 03:00:00,Tokyo
131246,9375,GATE_OUT,2024-11-22 03:00:00,Hamburg
131247,9375,OUT_FOR_DELIVERY,2024-11-02 12:00:00,Tokyo
131248,9375,DELIVERED,2026-07-22 07:00:00,Hamburg
131249,9375,POD_SIGNED,2025-05-01 01:00:00,Shanghai
131250,9375,INVOICE_SENT,2025-12-24 15:00:00,Mumbai
131251,9376,BOOKING_CONFIRMED,2024-06-18 18:00:00,Hamburg
131252,9376,PICKED_UP,2024-05-13 21:00:00,Guadalajara
131253,9376,GATE_IN,2023-11-25 08:00:00,Tokyo
131254,9376,LOADED,2023-04-27 08:00:00,Singapore
131255,9376,DEPARTED,2026-07-25 09:00:00,Mumbai
131256,9376,IN_TRANSIT,2023-09-17 16:00:00,Long Beach
131257,9376,TRANSSHIPMENT,2024-07-17 10:00:00,Shanghai
131258,9376,ARRIVED_PORT,2025-02-26 14:00:00,Rotterdam
131259,9376,CUSTOMS_CLEARANCE,2025-03-16 11:00:00,Savannah
131260,9376,GATE_OUT,2023-03-26 16:00:00,Singapore
131261,9376,OUT_FOR_DELIVERY,2023-06-07 08:00:00,Hamburg
131262,9376,DELIVERED,2025-10-15 23:00:00,Tokyo
131263,9376,POD_SIGNED,2025-05-28 15:00:00,Shenzhen
131264,9376,INVOICE_SENT,2026-08-06 19:00:00,Long Beach
131265,9377,BOOKING_CONFIRMED,2025-09-25 18:00:00,Penang
131266,9377,PICKED_UP,2025-06-27 20:00:00,Shenzhen
131267,9377,GATE_IN,2023-11-30 20:00:00,Penang
131268,9377,LOADED,2023-12-17 11:00:00,Houston
131269,9377,DEPARTED,2023-06-26 00:00:00,Tokyo
131270,9377,IN_TRANSIT,2023-12-12 19:00:00,Tokyo
131271,9377,TRANSSHIPMENT,2026-03-15 07:00:00,Busan
131272,9377,ARRIVED_PORT,2024-03-22 11:00:00,Shenzhen
131273,9377,CUSTOMS_CLEARANCE,2026-02-19 09:00:00,Los Angeles
131274,9377,GATE_OUT,2025-12-08 15:00:00,Singapore
131275,9377,OUT_FOR_DELIVERY,2025-08-06 18:00:00,Shenzhen
131276,9377,DELIVERED,2025-02-26 17:00:00,Rotterdam
131277,9377,POD_SIGNED,2025-08-03 02:00:00,Hamburg
131278,9377,INVOICE_SENT,2024-06-21 02:00:00,Rotterdam
131279,9378,BOOKING_CONFIRMED,2025-12-17 01:00:00,Los Angeles
