SITE_ID,SUPPLIER_ID,SITE_NAME,CITY,COUNTRY_ID,LEAD_TIME_DAYS,IS_PRIMARY,ACTIVE
1065,391,IOTA SEMICONDUCTORS - Taichung,Taichung,14,66,False,True
1066,391,IOTA SEMICONDUCTORS - Singapore,Singapore,18,56,False,True
1067,391,IOTA SEMICONDUCTORS - Santiago,Santiago,24,26,False,True
432,164,FLUX ELECTRONICS - Austin,Austin,1,49,True,True
433,164,FLUX ELECTRONICS - San Jose,San Jose,1,42,False,True
434,164,FLUX ELECTRONICS - Sao Paulo,Sao Paulo,4,33,False,True
435,164,FLUX ELECTRONICS - Chennai,Chennai,21,54,False,True
436,164,FLUX ELECTRONICS - Buenos Aires,Buenos Aires,22,65,False,True
108,41,SOLARIS SEMICONDUCTORS - Milan,Milan,9,37,True,True
109,41,SOLARIS SEMICONDUCTORS - Shenzhen,Shenzhen,11,32,False,True
110,41,SOLARIS SEMICONDUCTORS - Hanoi,Hanoi,16,35,False,True
875,328,ZETA SOLUTIONS - Munich,Munich,5,54,True,True
876,328,ZETA SOLUTIONS - Santiago,Santiago,24,67,False,True
549,206,CREST PRECISION - Paris,Paris,6,45,True,True
550,206,CREST PRECISION - London,London,7,57,False,True
551,206,CREST PRECISION - Jakarta,Jakarta,20,16,False,True
552,206,CREST PRECISION - Santiago,Santiago,24,34,False,True
298,110,NOVA MANUFACTURING - San Jose,San Jose,1,56,True,True
299,110,NOVA MANUFACTURING - Dongguan,Dongguan,11,52,False,True
300,110,NOVA MANUFACTURING - Tokyo,Tokyo,12,32,False,True
610,227,COBALT SYSTEMS - Toronto,Toronto,2,34,True,True
611,227,COBALT SYSTEMS - Monterrey,Monterrey,3,46,False,True
612,227,COBALT SYSTEMS - Beijing,Beijing,11,70,False,True
613,227,COBALT SYSTEMS - Bogota,Bogota,23,42,False,True
315,117,PRISM SYSTEMS - Beijing,Beijing,11,34,True,True
316,117,PRISM SYSTEMS - Suzhou,Suzhou,11,35,False,True
317,117,PRISM SYSTEMS - Pune,Pune,21,25,False,True
318,117,PRISM SYSTEMS - Santiago,Santiago,24,73,False,True
768,283,OMEGA MATERIALS - Monterrey,Monterrey,3,71,True,True
769,283,OMEGA MATERIALS - Shanghai,Shanghai,11,51,False,True
770,283,OMEGA MATERIALS - Ho Chi Minh City,Ho Chi Minh City,16,43,False,True
771,283,OMEGA MATERIALS - Chennai,Chennai,21,41,False,True
772,283,OMEGA MATERIALS - Pune,Pune,21,53,False,True
752,277,DRIFT SYSTEMS - Shanghai,Shanghai,11,32,True,True
753,277,DRIFT SYSTEMS - Tokyo,Tokyo,12,68,False,True
754,277,DRIFT SYSTEMS - Seoul,Seoul,13,66,False,True
955,352,ALPHA COMPONENTS - Detroit,Detroit,1,46,True,True
956,352,ALPHA COMPONENTS - Osaka,Osaka,12,35,False,True
957,352,ALPHA COMPONENTS - Jakarta,Jakarta,20,21,False,True
632,235,AETHER TECHNOLOGIES - Austin,Austin,1,17,True,True
633,235,AETHER TECHNOLOGIES - Munich,Munich,5,33,False,True
634,235,AETHER TECHNOLOGIES - Manila,Manila,19,22,False,True
289,106,NOVA PRECISION - Stuttgart,Stuttgart,5,52,True,True
290,106,NOVA PRECISION - Penang,Penang,15,42,False,True
227,85,TITAN TECHNOLOGIES - Austin,Austin,1,39,True,True
228,85,TITAN TECHNOLOGIES - San Jose,San Jose,1,64,False,True
229,85,TITAN TECHNOLOGIES - Shenzhen,Shenzhen,11,29,False,True
230,85,TITAN TECHNOLOGIES - Hanoi,Hanoi,16,48,False,True
231,85,TITAN TECHNOLOGIES - Jakarta,Jakarta,20,56,False,True
232,85,TITAN TECHNOLOGIES - Santiago,Santiago,24,73,False,True
961,354,ALPHA ELECTRONICS - Pune,Pune,21,27,True,True
984,364,BETA ELECTRONICS - Bogota,Bogota,23,51,True,True
370,142,CIPHER COMPONENTS - Sao Paulo,Sao Paulo,4,39,True,True
371,142,CIPHER COMPONENTS - Munich,Munich,5,62,False,True
372,142,CIPHER COMPONENTS - Pune,Pune,21,50,False,True
715,265,PULSE TECHNOLOGIES - Tokyo,Tokyo,12,72,True,True
716,265,PULSE TECHNOLOGIES - Bangalore,Bangalore,21,73,False,True
65,28,PENTAWAVE SOLUTIONS - Toronto,Toronto,2,73,True,True
66,28,PENTAWAVE SOLUTIONS - Amsterdam,Amsterdam,8,25,False,True
67,28,PENTAWAVE SOLUTIONS - Hanoi,Hanoi,16,17,False,True
68,28,PENTAWAVE SOLUTIONS - Chennai,Chennai,21,67,False,True
132,51,QUANTUM SEMICONDUCTORS - Toronto,Toronto,2,33,True,True
133,51,QUANTUM SEMICONDUCTORS - Amsterdam,Amsterdam,8,24,False,True
134,51,QUANTUM SEMICONDUCTORS - Chennai,Chennai,21,20,False,True
135,51,QUANTUM SEMICONDUCTORS - Pune,Pune,21,57,False,True
181,67,APEX SYSTEMS - Sao Paulo,Sao Paulo,4,43,True,True
182,67,APEX SYSTEMS - Stuttgart,Stuttgart,5,62,False,True
1162,429,PYRO INDUSTRIES - Guadalajara,Guadalajara,3,63,True,True
1163,429,PYRO INDUSTRIES - Paris,Paris,6,49,False,True
1164,429,PYRO INDUSTRIES - Penang,Penang,15,18,False,True
1165,429,PYRO INDUSTRIES - Ho Chi Minh City,Ho Chi Minh City,16,29,False,True
319,118,PRISM SOLUTIONS - Taichung,Taichung,14,41,True,True
787,289,OMEGA INDUSTRIES - Munich,Munich,5,27,True,True
788,289,OMEGA INDUSTRIES - Milan,Milan,9,29,False,True
1047,385,LAMBDA TECHNOLOGIES - San Jose,San Jose,1,21,True,True
1048,385,LAMBDA TECHNOLOGIES - Guadalajara,Guadalajara,3,68,False,True
1049,385,LAMBDA TECHNOLOGIES - Stuttgart,Stuttgart,5,30,False,True
1050,385,LAMBDA TECHNOLOGIES - Shanghai,Shanghai,11,16,False,True
1051,385,LAMBDA TECHNOLOGIES - Taichung,Taichung,14,48,False,True
575,214,LUNAR ELECTRONICS - Warsaw,Warsaw,10,71,True,True
576,214,LUNAR ELECTRONICS - Pune,Pune,21,72,False,True
818,301,DELTA SEMICONDUCTORS - San Jose,San Jose,1,37,True,True
819,301,DELTA SEMICONDUCTORS - Tokyo,Tokyo,12,28,False,True
1157,427,PYRO SYSTEMS - Osaka,Osaka,12,36,True,True
1158,427,PYRO SYSTEMS - Penang,Penang,15,35,False,True
1159,427,PYRO SYSTEMS - Chennai,Chennai,21,32,False,True
900,339,KAPPA INDUSTRIES - Detroit,Detroit,1,63,True,True
901,339,KAPPA INDUSTRIES - Munich,Munich,5,33,False,True
902,339,KAPPA INDUSTRIES - Paris,Paris,6,73,False,True
903,339,KAPPA INDUSTRIES - Seoul,Seoul,13,18,False,True
904,339,KAPPA INDUSTRIES - Bogota,Bogota,23,40,False,True
262,96,ZENITH PRECISION - Stuttgart,Stuttgart,5,45,True,True
263,96,ZENITH PRECISION - Bangkok,Bangkok,17,60,False,True
264,96,ZENITH PRECISION - Buenos Aires,Buenos Aires,22,36,False,True
543,204,CREST ELECTRONICS - Warsaw,Warsaw,10,52,True,True
90,36,VERTEX PRECISION - Penang,Penang,15,36,True,True
294,108,NOVA SOLUTIONS - Dongguan,Dongguan,11,62,True,True
295,108,NOVA SOLUTIONS - Tokyo,Tokyo,12,42,False,True
658,246,MATRIX PRECISION - Guadalajara,Guadalajara,3,16,True,True
659,246,MATRIX PRECISION - Warsaw,Warsaw,10,17,False,True
660,246,MATRIX PRECISION - Buenos Aires,Buenos Aires,22,29,False,True
531,198,STELLAR SOLUTIONS - Shenzhen,Shenzhen,11,55,True,True
50,24,PENTAWAVE ELECTRONICS - Paris,Paris,6,69,True,True
51,24,PENTAWAVE ELECTRONICS - Warsaw,Warsaw,10,64,False,True
52,24,PENTAWAVE ELECTRONICS - Shanghai,Shanghai,11,36,False,True
53,24,PENTAWAVE ELECTRONICS - Dongguan,Dongguan,11,63,False,True
54,24,PENTAWAVE ELECTRONICS - Taichung,Taichung,14,20,False,True
55,24,PENTAWAVE ELECTRONICS - Jakarta,Jakarta,20,44,False,True
56,24,PENTAWAVE ELECTRONICS - Buenos Aires,Buenos Aires,22,46,False,True
35,16,BLUEFORGE PRECISION - Bangalore,Bangalore,21,56,True,True
467,179,IONIC INDUSTRIES - Sao Paulo,Sao Paulo,4,69,True,True
468,179,IONIC INDUSTRIES - Amsterdam,Amsterdam,8,47,False,True
469,179,IONIC INDUSTRIES - Milan,Milan,9,25,False,True
470,179,IONIC INDUSTRIES - Warsaw,Warsaw,10,62,False,True
471,179,IONIC INDUSTRIES - Dongguan,Dongguan,11,46,False,True
1136,419,NEXUS INDUSTRIES - Detroit,Detroit,1,14,True,True
1137,419,NEXUS INDUSTRIES - Guadalajara,Guadalajara,3,16,False,True
1138,419,NEXUS INDUSTRIES - Munich,Munich,5,68,False,True
5,2,NEXORA COMPONENTS - San Jose,San Jose,1,18,True,True
6,2,NEXORA COMPONENTS - Suzhou,Suzhou,11,15,False,True
7,2,NEXORA COMPONENTS - Ho Chi Minh City,Ho Chi Minh City,16,21,False,True
8,2,NEXORA COMPONENTS - Singapore,Singapore,18,19,False,True
9,2,NEXORA COMPONENTS - Bangalore,Bangalore,21,23,False,True
233,86,TITAN PRECISION - Milan,Milan,9,18,True,True
234,86,TITAN PRECISION - Taichung,Taichung,14,29,False,True
235,86,TITAN PRECISION - Manila,Manila,19,17,False,True
236,86,TITAN PRECISION - Pune,Pune,21,44,False,True
712,264,PULSE ELECTRONICS - Warsaw,Warsaw,10,62,True,True
713,264,PULSE ELECTRONICS - Shanghai,Shanghai,11,37,False,True
714,264,PULSE ELECTRONICS - Penang,Penang,15,66,False,True
466,178,IONIC SOLUTIONS - Munich,Munich,5,59,True,True
506,191,STELLAR SEMICONDUCTORS - Sao Paulo,Sao Paulo,4,60,True,True
507,191,STELLAR SEMICONDUCTORS - Dongguan,Dongguan,11,72,False,True
508,191,STELLAR SEMICONDUCTORS - Seoul,Seoul,13,47,False,True
509,191,STELLAR SEMICONDUCTORS - Taichung,Taichung,14,68,False,True
510,191,STELLAR SEMICONDUCTORS - Bangkok,Bangkok,17,26,False,True
1185,436,CRYO PRECISION - Paris,Paris,6,54,True,True
1186,436,CRYO PRECISION - Beijing,Beijing,11,16,False,True
1187,436,CRYO PRECISION - Suzhou,Suzhou,11,35,False,True
1188,436,CRYO PRECISION - Bangalore,Bangalore,21,55,False,True
1117,412,NEXUS COMPONENTS - Paris,Paris,6,14,True,True
1118,412,NEXUS COMPONENTS - London,London,7,69,False,True
1119,412,NEXUS COMPONENTS - Osaka,Osaka,12,23,False,True
1120,412,NEXUS COMPONENTS - Santiago,Santiago,24,37,False,True
484,183,VORTEX MATERIALS - Milan,Milan,9,18,True,True
516,194,STELLAR ELECTRONICS - Warsaw,Warsaw,10,51,True,True
517,194,STELLAR ELECTRONICS - Seoul,Seoul,13,73,False,True
518,194,STELLAR ELECTRONICS - Manila,Manila,19,44,False,True
1090,401,TORUS SEMICONDUCTORS - Austin,Austin,1,16,True,True
1091,401,TORUS SEMICONDUCTORS - Beijing,Beijing,11,56,False,True
1092,401,TORUS SEMICONDUCTORS - Bangkok,Bangkok,17,65,False,True
1093,401,TORUS SEMICONDUCTORS - Bogota,Bogota,23,15,False,True
357,136,ECHO PRECISION - Munich,Munich,5,30,True,True
1094,402,TORUS COMPONENTS - Seoul,Seoul,13,72,True,True
46,21,PENTAWAVE SEMICONDUCTORS - Guadalajara,Guadalajara,3,30,True,True
183,68,APEX SOLUTIONS - Ho Chi Minh City,Ho Chi Minh City,16,44,True,True
184,68,APEX SOLUTIONS - Bangalore,Bangalore,21,44,False,True
511,192,STELLAR COMPONENTS - Sao Paulo,Sao Paulo,4,15,True,True
512,192,STELLAR COMPONENTS - Bangalore,Bangalore,21,61,False,True
1036,382,LAMBDA COMPONENTS - Beijing,Beijing,11,49,True,True
1037,382,LAMBDA COMPONENTS - Hsinchu,Hsinchu,14,24,False,True
1038,382,LAMBDA COMPONENTS - Buenos Aires,Buenos Aires,22,28,False,True
44,20,BLUEFORGE MANUFACTURING - Milan,Milan,9,44,True,True
45,20,BLUEFORGE MANUFACTURING - Jakarta,Jakarta,20,20,False,True
727,269,PULSE INDUSTRIES - Detroit,Detroit,1,29,True,True
728,269,PULSE INDUSTRIES - Munich,Munich,5,60,False,True
729,269,PULSE INDUSTRIES - Milan,Milan,9,36,False,True
730,269,PULSE INDUSTRIES - Kuala Lumpur,Kuala Lumpur,15,25,False,True
731,269,PULSE INDUSTRIES - Ho Chi Minh City,Ho Chi Minh City,16,28,False,True
681,253,SYNTH MATERIALS - Detroit,Detroit,1,18,True,True
682,253,SYNTH MATERIALS - Paris,Paris,6,67,False,True
683,253,SYNTH MATERIALS - Shenzhen,Shenzhen,11,24,False,True
684,253,SYNTH MATERIALS - Hsinchu,Hsinchu,14,40,False,True
16,4,NEXORA ELECTRONICS - Stuttgart,Stuttgart,5,71,True,True
17,4,NEXORA ELECTRONICS - Beijing,Beijing,11,71,False,True
47,22,PENTAWAVE COMPONENTS - Hanoi,Hanoi,16,51,True,True
48,22,PENTAWAVE COMPONENTS - Buenos Aires,Buenos Aires,22,19,False,True
594,221,COBALT SEMICONDUCTORS - San Jose,San Jose,1,31,True,True
595,221,COBALT SEMICONDUCTORS - Beijing,Beijing,11,38,False,True
596,221,COBALT SEMICONDUCTORS - Kuala Lumpur,Kuala Lumpur,15,73,False,True
76,31,VERTEX SEMICONDUCTORS - Toronto,Toronto,2,39,True,True
77,31,VERTEX SEMICONDUCTORS - Dongguan,Dongguan,11,54,False,True
78,31,VERTEX SEMICONDUCTORS - Penang,Penang,15,58,False,True
79,31,VERTEX SEMICONDUCTORS - Chennai,Chennai,21,20,False,True
80,31,VERTEX SEMICONDUCTORS - Buenos Aires,Buenos Aires,22,73,False,True
539,202,CREST COMPONENTS - Santiago,Santiago,24,47,True,True
877,329,ZETA INDUSTRIES - Seoul,Seoul,13,32,True,True
1143,422,PYRO COMPONENTS - Shanghai,Shanghai,11,32,True,True
1144,422,PYRO COMPONENTS - Osaka,Osaka,12,38,False,True
1145,422,PYRO COMPONENTS - Kuala Lumpur,Kuala Lumpur,15,23,False,True
343,132,ECHO COMPONENTS - Warsaw,Warsaw,10,21,True,True
344,132,ECHO COMPONENTS - Tokyo,Tokyo,12,68,False,True
345,132,ECHO COMPONENTS - Manila,Manila,19,44,False,True
152,60,QUANTUM MANUFACTURING - San Jose,San Jose,1,45,True,True
153,60,QUANTUM MANUFACTURING - London,London,7,28,False,True
154,60,QUANTUM MANUFACTURING - Milan,Milan,9,53,False,True
155,60,QUANTUM MANUFACTURING - Taichung,Taichung,14,54,False,True
156,60,QUANTUM MANUFACTURING - Ho Chi Minh City,Ho Chi Minh City,16,15,False,True
734,271,DRIFT SEMICONDUCTORS - San Jose,San Jose,1,17,True,True
735,271,DRIFT SEMICONDUCTORS - Sao Paulo,Sao Paulo,4,19,False,True
221,83,TITAN MATERIALS - London,London,7,40,True,True
222,83,TITAN MATERIALS - Warsaw,Warsaw,10,67,False,True
223,83,TITAN MATERIALS - Taichung,Taichung,14,25,False,True
224,83,TITAN MATERIALS - Jakarta,Jakarta,20,39,False,True
225,83,TITAN MATERIALS - Bangalore,Bangalore,21,66,False,True
600,224,COBALT ELECTRONICS - Munich,Munich,5,14,True,True
601,224,COBALT ELECTRONICS - Shenzhen,Shenzhen,11,62,False,True
602,224,COBALT ELECTRONICS - Kuala Lumpur,Kuala Lumpur,15,22,False,True
603,224,COBALT ELECTRONICS - Bogota,Bogota,23,36,False,True
604,224,COBALT ELECTRONICS - Santiago,Santiago,24,34,False,True
532,199,STELLAR INDUSTRIES - Shenzhen,Shenzhen,11,33,True,True
533,199,STELLAR INDUSTRIES - Hsinchu,Hsinchu,14,44,False,True
534,199,STELLAR INDUSTRIES - Hanoi,Hanoi,16,69,False,True
747,275,DRIFT TECHNOLOGIES - Austin,Austin,1,45,True,True
748,275,DRIFT TECHNOLOGIES - Toronto,Toronto,2,66,False,True
749,275,DRIFT TECHNOLOGIES - Bangkok,Bangkok,17,43,False,True
918,345,THETA TECHNOLOGIES - Amsterdam,Amsterdam,8,67,True,True
919,345,THETA TECHNOLOGIES - Warsaw,Warsaw,10,35,False,True
920,345,THETA TECHNOLOGIES - Penang,Penang,15,34,False,True
921,345,THETA TECHNOLOGIES - Buenos Aires,Buenos Aires,22,31,False,True
922,345,THETA TECHNOLOGIES - Bogota,Bogota,23,29,False,True
923,345,THETA TECHNOLOGIES - Santiago,Santiago,24,54,False,True
866,324,ZETA ELECTRONICS - Detroit,Detroit,1,70,True,True
867,324,ZETA ELECTRONICS - Shenzhen,Shenzhen,11,57,False,True
868,324,ZETA ELECTRONICS - Santiago,Santiago,24,66,False,True
862,323,ZETA MATERIALS - London,London,7,20,True,True
863,323,ZETA MATERIALS - Amsterdam,Amsterdam,8,61,False,True
864,323,ZETA MATERIALS - Shanghai,Shanghai,11,20,False,True
865,323,ZETA MATERIALS - Pune,Pune,21,47,False,True
704,260,SYNTH MANUFACTURING - Bogota,Bogota,23,30,True,True
423,159,HELIX INDUSTRIES - Osaka,Osaka,12,38,True,True
424,159,HELIX INDUSTRIES - Hsinchu,Hsinchu,14,64,False,True
425,159,HELIX INDUSTRIES - Bogota,Bogota,23,54,False,True
320,119,PRISM INDUSTRIES - Amsterdam,Amsterdam,8,19,True,True
598,223,COBALT MATERIALS - Shenzhen,Shenzhen,11,16,True,True
599,223,COBALT MATERIALS - Ho Chi Minh City,Ho Chi Minh City,16,57,False,True
60,26,PENTAWAVE PRECISION - Stuttgart,Stuttgart,5,65,True,True
61,26,PENTAWAVE PRECISION - Ho Chi Minh City,Ho Chi Minh City,16,55,False,True
338,129,ATLAS INDUSTRIES - Toronto,Toronto,2,18,True,True
339,129,ATLAS INDUSTRIES - Beijing,Beijing,11,18,False,True
340,129,ATLAS INDUSTRIES - Singapore,Singapore,18,45,False,True
341,129,ATLAS INDUSTRIES - Santiago,Santiago,24,64,False,True
847,315,GAMMA TECHNOLOGIES - Kuala Lumpur,Kuala Lumpur,15,54,True,True
1029,379,EPSILON INDUSTRIES - Milan,Milan,9,64,True,True
1030,379,EPSILON INDUSTRIES - Buenos Aires,Buenos Aires,22,59,False,True
1121,413,NEXUS MATERIALS - Detroit,Detroit,1,23,True,True
1122,413,NEXUS MATERIALS - Sao Paulo,Sao Paulo,4,49,False,True
1123,413,NEXUS MATERIALS - Milan,Milan,9,55,False,True
427,161,FLUX SEMICONDUCTORS - Suzhou,Suzhou,11,56,True,True
428,161,FLUX SEMICONDUCTORS - Dongguan,Dongguan,11,51,False,True
358,137,ECHO SYSTEMS - Guadalajara,Guadalajara,3,55,True,True
359,137,ECHO SYSTEMS - Sao Paulo,Sao Paulo,4,20,False,True
360,137,ECHO SYSTEMS - Suzhou,Suzhou,11,50,False,True
1043,384,LAMBDA ELECTRONICS - Milan,Milan,9,38,True,True
1044,384,LAMBDA ELECTRONICS - Hsinchu,Hsinchu,14,27,False,True
1045,384,LAMBDA ELECTRONICS - Bangkok,Bangkok,17,21,False,True
1046,384,LAMBDA ELECTRONICS - Singapore,Singapore,18,26,False,True
563,210,CREST MANUFACTURING - Warsaw,Warsaw,10,43,True,True
564,210,CREST MANUFACTURING - Beijing,Beijing,11,31,False,True
565,210,CREST MANUFACTURING - Taichung,Taichung,14,69,False,True
566,210,CREST MANUFACTURING - Manila,Manila,19,71,False,True
781,286,OMEGA PRECISION - Monterrey,Monterrey,3,69,True,True
782,286,OMEGA PRECISION - Seoul,Seoul,13,61,False,True
783,286,OMEGA PRECISION - Chennai,Chennai,21,38,False,True
254,92,ZENITH COMPONENTS - Stuttgart,Stuttgart,5,57,True,True
255,92,ZENITH COMPONENTS - London,London,7,44,False,True
256,92,ZENITH COMPONENTS - Shanghai,Shanghai,11,71,False,True
257,92,ZENITH COMPONENTS - Shenzhen,Shenzhen,11,23,False,True
258,92,ZENITH COMPONENTS - Chennai,Chennai,21,49,False,True
1194,438,CRYO SOLUTIONS - Shanghai,Shanghai,11,44,True,True
283,103,NOVA MATERIALS - Dongguan,Dongguan,11,25,True,True
284,103,NOVA MATERIALS - Jakarta,Jakarta,20,15,False,True
1200,441,FERRO SEMICONDUCTORS - London,London,7,45,True,True
147,58,QUANTUM SOLUTIONS - Austin,Austin,1,25,True,True
148,58,QUANTUM SOLUTIONS - Warsaw,Warsaw,10,26,False,True
149,58,QUANTUM SOLUTIONS - Bangalore,Bangalore,21,47,False,True
362,139,ECHO INDUSTRIES - Milan,Milan,9,67,True,True
363,139,ECHO INDUSTRIES - Seoul,Seoul,13,39,False,True
364,139,ECHO INDUSTRIES - Kuala Lumpur,Kuala Lumpur,15,43,False,True
365,139,ECHO INDUSTRIES - Singapore,Singapore,18,60,False,True
100,39,VERTEX INDUSTRIES - Osaka,Osaka,12,33,True,True
101,39,VERTEX INDUSTRIES - Kuala Lumpur,Kuala Lumpur,15,72,False,True
1082,397,IOTA SYSTEMS - Pune,Pune,21,61,True,True
597,222,COBALT COMPONENTS - London,London,7,51,True,True
685,254,SYNTH ELECTRONICS - Guadalajara,Guadalajara,3,55,True,True
686,254,SYNTH ELECTRONICS - Ho Chi Minh City,Ho Chi Minh City,16,23,False,True
717,266,PULSE PRECISION - San Jose,San Jose,1,37,True,True
718,266,PULSE PRECISION - Monterrey,Monterrey,3,35,False,True
719,266,PULSE PRECISION - Seoul,Seoul,13,53,False,True
985,365,BETA TECHNOLOGIES - Munich,Munich,5,44,True,True
986,365,BETA TECHNOLOGIES - London,London,7,29,False,True
987,365,BETA TECHNOLOGIES - Shenzhen,Shenzhen,11,36,False,True
196,74,ORION ELECTRONICS - Warsaw,Warsaw,10,58,True,True
197,74,ORION ELECTRONICS - Singapore,Singapore,18,73,False,True
57,25,PENTAWAVE TECHNOLOGIES - Taichung,Taichung,14,41,True,True
58,25,PENTAWAVE TECHNOLOGIES - Bangalore,Bangalore,21,36,False,True
59,25,PENTAWAVE TECHNOLOGIES - Bogota,Bogota,23,23,False,True
831,309,DELTA INDUSTRIES - Monterrey,Monterrey,3,66,True,True
832,309,DELTA INDUSTRIES - Sao Paulo,Sao Paulo,4,58,False,True
833,309,DELTA INDUSTRIES - Stuttgart,Stuttgart,5,35,False,True
834,309,DELTA INDUSTRIES - Singapore,Singapore,18,64,False,True
1114,411,NEXUS SEMICONDUCTORS - Sao Paulo,Sao Paulo,4,33,True,True
1115,411,NEXUS SEMICONDUCTORS - Munich,Munich,5,53,False,True
1116,411,NEXUS SEMICONDUCTORS - London,London,7,35,False,True
111,42,SOLARIS COMPONENTS - Milan,Milan,9,26,True,True
112,42,SOLARIS COMPONENTS - Dongguan,Dongguan,11,18,False,True
113,42,SOLARIS COMPONENTS - Tokyo,Tokyo,12,72,False,True
114,42,SOLARIS COMPONENTS - Bangkok,Bangkok,17,17,False,True
763,281,OMEGA SEMICONDUCTORS - Seoul,Seoul,13,16,True,True
764,281,OMEGA SEMICONDUCTORS - Taichung,Taichung,14,20,False,True
398,152,HELIX COMPONENTS - Amsterdam,Amsterdam,8,50,True,True
399,152,HELIX COMPONENTS - Jakarta,Jakarta,20,38,False,True
408,155,HELIX TECHNOLOGIES - Detroit,Detroit,1,26,True,True
409,155,HELIX TECHNOLOGIES - Seoul,Seoul,13,64,False,True
410,155,HELIX TECHNOLOGIES - Bogota,Bogota,23,17,False,True
240,88,TITAN SOLUTIONS - Tokyo,Tokyo,12,14,True,True
241,88,TITAN SOLUTIONS - Bangkok,Bangkok,17,21,False,True
242,88,TITAN SOLUTIONS - Buenos Aires,Buenos Aires,22,50,False,True
243,88,TITAN SOLUTIONS - Bogota,Bogota,23,46,False,True
402,154,HELIX ELECTRONICS - Toronto,Toronto,2,42,True,True
403,154,HELIX ELECTRONICS - Stuttgart,Stuttgart,5,15,False,True
404,154,HELIX ELECTRONICS - Beijing,Beijing,11,54,False,True
405,154,HELIX ELECTRONICS - Singapore,Singapore,18,38,False,True
406,154,HELIX ELECTRONICS - Buenos Aires,Buenos Aires,22,16,False,True
407,154,HELIX ELECTRONICS - Santiago,Santiago,24,19,False,True
614,228,COBALT SOLUTIONS - Monterrey,Monterrey,3,35,True,True
615,228,COBALT SOLUTIONS - Ho Chi Minh City,Ho Chi Minh City,16,48,False,True
667,249,MATRIX INDUSTRIES - Toronto,Toronto,2,37,True,True
668,249,MATRIX INDUSTRIES - Osaka,Osaka,12,33,False,True
669,249,MATRIX INDUSTRIES - Bogota,Bogota,23,45,False,True
159,62,APEX COMPONENTS - Hsinchu,Hsinchu,14,49,True,True
160,62,APEX COMPONENTS - Ho Chi Minh City,Ho Chi Minh City,16,43,False,True
161,62,APEX COMPONENTS - Bogota,Bogota,23,21,False,True
215,81,TITAN SEMICONDUCTORS - Toronto,Toronto,2,61,True,True
216,81,TITAN SEMICONDUCTORS - Milan,Milan,9,29,False,True
217,81,TITAN SEMICONDUCTORS - Shanghai,Shanghai,11,21,False,True
218,81,TITAN SEMICONDUCTORS - Ho Chi Minh City,Ho Chi Minh City,16,64,False,True
418,158,HELIX SOLUTIONS - Toronto,Toronto,2,56,True,True
419,158,HELIX SOLUTIONS - Dongguan,Dongguan,11,66,False,True
420,158,HELIX SOLUTIONS - Ho Chi Minh City,Ho Chi Minh City,16,73,False,True
421,158,HELIX SOLUTIONS - Hanoi,Hanoi,16,35,False,True
422,158,HELIX SOLUTIONS - Bangkok,Bangkok,17,49,False,True
1071,393,IOTA MATERIALS - Pune,Pune,21,23,True,True
820,303,DELTA MATERIALS - Bogota,Bogota,23,66,True,True
437,165,FLUX TECHNOLOGIES - San Jose,San Jose,1,62,True,True
438,165,FLUX TECHNOLOGIES - Warsaw,Warsaw,10,54,False,True
124,47,SOLARIS SYSTEMS - San Jose,San Jose,1,52,True,True
125,47,SOLARIS SYSTEMS - Monterrey,Monterrey,3,66,False,True
126,47,SOLARIS SYSTEMS - Guadalajara,Guadalajara,3,16,False,True
127,47,SOLARIS SYSTEMS - Munich,Munich,5,69,False,True
128,47,SOLARIS SYSTEMS - Penang,Penang,15,26,False,True
967,357,ALPHA SYSTEMS - Munich,Munich,5,22,True,True
968,357,ALPHA SYSTEMS - Paris,Paris,6,70,False,True
969,357,ALPHA SYSTEMS - Suzhou,Suzhou,11,68,False,True
1005,371,EPSILON SEMICONDUCTORS - Beijing,Beijing,11,17,True,True
342,130,ATLAS MANUFACTURING - Ho Chi Minh City,Ho Chi Minh City,16,29,True,True
765,282,OMEGA COMPONENTS - Kuala Lumpur,Kuala Lumpur,15,51,True,True
766,282,OMEGA COMPONENTS - Ho Chi Minh City,Ho Chi Minh City,16,31,False,True
767,282,OMEGA COMPONENTS - Manila,Manila,19,15,False,True
1083,398,IOTA SOLUTIONS - Stuttgart,Stuttgart,5,32,True,True
1084,398,IOTA SOLUTIONS - Shanghai,Shanghai,11,68,False,True
1085,398,IOTA SOLUTIONS - Taichung,Taichung,14,25,False,True
691,256,SYNTH PRECISION - Warsaw,Warsaw,10,25,True,True
692,256,SYNTH PRECISION - Santiago,Santiago,24,21,False,True
1021,376,EPSILON PRECISION - Bangkok,Bangkok,17,51,True,True
1022,376,EPSILON PRECISION - Chennai,Chennai,21,65,False,True
1132,417,NEXUS SYSTEMS - Monterrey,Monterrey,3,70,True,True
1133,417,NEXUS SYSTEMS - Tokyo,Tokyo,12,50,False,True
1134,417,NEXUS SYSTEMS - Bogota,Bogota,23,26,False,True
1148,424,PYRO ELECTRONICS - San Jose,San Jose,1,47,True,True
1149,424,PYRO ELECTRONICS - Shenzhen,Shenzhen,11,40,False,True
760,280,DRIFT MANUFACTURING - San Jose,San Jose,1,38,True,True
761,280,DRIFT MANUFACTURING - Ho Chi Minh City,Ho Chi Minh City,16,38,False,True
