BOM_LINE_ID,BOM_ID,PART_ID,QUANTITY_PER,FIND_NUMBER
6968,697,24419,12.0000,8
6969,697,9905,2.0000,9
6970,697,19912,9.0000,10
6971,698,7427,19.0000,1
6972,698,28184,5.0000,2
6973,698,24610,6.0000,3
6974,698,17731,7.0000,4
6975,698,21564,19.0000,5
6976,698,25598,9.0000,6
6977,698,24895,4.0000,7
6978,698,9112,9.0000,8
6979,698,27727,7.0000,9
6980,698,973,1.0000,10
6981,699,9138,8.0000,1
6982,699,27561,2.0000,2
6983,699,11658,10.0000,3
6984,699,23057,15.0000,4
6985,699,22961,17.0000,5
6986,699,8231,10.0000,6
6987,699,16113,5.0000,7
6988,699,854,1.0000,8
6989,699,29041,8.0000,9
6990,699,15201,5.0000,10
6991,700,20973,7.0000,1
6992,700,6070,12.0000,2
6993,700,20778,5.0000,3
6994,700,15524,16.0000,4
6995,700,17144,19.0000,5
6996,700,11498,4.0000,6
6997,700,7823,1.0000,7
6998,700,24237,17.0000,8
6999,700,17777,12.0000,9
7000,700,12633,15.0000,10
7001,701,27381,13.0000,1
7002,701,463,3.0000,2
7003,701,24628,6.0000,3
7004,701,29980,7.0000,4
7005,701,17165,8.0000,5
7006,701,13167,11.0000,6
7007,701,13170,5.0000,7
7008,701,13910,13.0000,8
7009,701,2612,7.0000,9
7010,701,3673,20.0000,10
7011,702,26531,18.0000,1
7012,702,2079,16.0000,2
7013,702,22157,20.0000,3
7014,702,19768,19.0000,4
7015,702,4636,20.0000,5
7016,702,4418,17.0000,6
7017,702,13191,19.0000,7
7018,702,25871,1.0000,8
7019,702,23901,13.0000,9
7020,702,16292,1.0000,10
7021,703,24496,2.0000,1
7022,703,9725,10.0000,2
7023,703,11098,6.0000,3
7024,703,3411,1.0000,4
7025,703,13120,20.0000,5
7026,703,20225,8.0000,6
7027,703,9901,18.0000,7
7028,703,8890,16.0000,8
7029,703,18364,18.0000,9
7030,703,2008,2.0000,10
7031,704,23400,8.0000,1
7032,704,14968,1.0000,2
7033,704,5219,1.0000,3
7034,704,20895,9.0000,4
7035,704,20352,12.0000,5
7036,704,2685,19.0000,6
7037,704,1907,4.0000,7
7038,704,489,20.0000,8
7039,704,25818,16.0000,9
7040,704,29467,15.0000,10
7041,705,6960,2.0000,1
7042,705,13118,20.0000,2
7043,705,25556,16.0000,3
7044,705,23656,6.0000,4
7045,705,12566,13.0000,5
7046,705,8950,16.0000,6
7047,705,21766,7.0000,7
7048,705,15700,20.0000,8
7049,705,10283,1.0000,9
7050,705,23826,4.0000,10
7051,706,2425,14.0000,1
7052,706,17208,16.0000,2
7053,706,28083,11.0000,3
7054,706,12261,3.0000,4
7055,706,26966,9.0000,5
7056,706,249,7.0000,6
7057,706,7139,2.0000,7
7058,706,28960,17.0000,8
7059,706,23248,15.0000,9
7060,706,19478,5.0000,10
7061,707,29142,20.0000,1
7062,707,12585,14.0000,2
7063,707,1942,20.0000,3
7064,707,9841,8.0000,4
7065,707,22753,18.0000,5
7066,707,21917,11.0000,6
7067,707,16521,9.0000,7
7068,707,21142,8.0000,8
7069,707,25975,17.0000,9
7070,707,14138,16.0000,10
7071,708,1933,1.0000,1
7072,708,7276,3.0000,2
7073,708,15465,16.0000,3
7074,708,17581,11.0000,4
7075,708,8072,14.0000,5
7076,708,25198,15.0000,6
7077,708,9943,12.0000,7
7078,708,27664,6.0000,8
7079,708,10390,8.0000,9
7080,708,11788,6.0000,10
7081,709,22351,10.0000,1
7082,709,295,14.0000,2
7083,709,21943,11.0000,3
7084,709,11851,11.0000,4
7085,709,8286,7.0000,5
7086,709,3734,5.0000,6
7087,709,21993,7.0000,7
7088,709,4104,2.0000,8
7089,709,1460,1.0000,9
7090,709,1413,2.0000,10
7091,710,16324,14.0000,1
7092,710,21173,10.0000,2
7093,710,25079,2.0000,3
7094,710,7099,10.0000,4
7095,710,25738,15.0000,5
7096,710,2161,12.0000,6
7097,710,895,6.0000,7
7098,710,8241,3.0000,8
7099,710,16408,16.0000,9
7100,710,15367,19.0000,10
7101,711,23452,14.0000,1
7102,711,13705,9.0000,2
7103,711,3726,6.0000,3
7104,711,21244,11.0000,4
7105,711,11668,17.0000,5
7106,711,5065,2.0000,6
7107,711,3569,8.0000,7
7108,711,18824,20.0000,8
7109,711,21749,13.0000,9
7110,711,21802,20.0000,10
7111,712,19033,9.0000,1
7112,712,10924,16.0000,2
7113,712,24169,13.0000,3
7114,712,17712,16.0000,4
7115,712,27917,7.0000,5
7116,712,8434,16.0000,6
7117,712,22688,6.0000,7
7118,712,29402,12.0000,8
7119,712,12119,14.0000,9
7120,712,17089,4.0000,10
7121,713,2248,17.0000,1
7122,713,19354,14.0000,2
7123,713,2866,10.0000,3
7124,713,21326,9.0000,4
7125,713,2435,13.0000,5
7126,713,6773,13.0000,6
7127,713,26123,8.0000,7
7128,713,11149,4.0000,8
7129,713,16616,2.0000,9
7130,713,29220,8.0000,10
7131,714,14752,1.0000,1
7132,714,18022,1.0000,2
7133,714,18720,5.0000,3
7134,714,28597,17.0000,4
7135,714,1481,3.0000,5
7136,714,12353,2.0000,6
7137,714,4530,4.0000,7
7138,714,21044,2.0000,8
7139,714,3382,14.0000,9
7140,714,2413,2.0000,10
7141,715,25471,10.0000,1
7142,715,22348,5.0000,2
7143,715,24496,10.0000,3
7144,715,3316,8.0000,4
7145,715,20824,18.0000,5
7146,715,210,15.0000,6
7147,715,18527,3.0000,7
7148,715,25841,10.0000,8
7149,715,8363,3.0000,9
7150,715,7662,7.0000,10
7151,716,3090,14.0000,1
7152,716,2240,12.0000,2
7153,716,17386,1.0000,3
7154,716,24203,19.0000,4
7155,716,5540,3.0000,5
7156,716,7172,6.0000,6
7157,716,16721,6.0000,7
7158,716,24203,15.0000,8
7159,716,1512,4.0000,9
7160,716,24618,7.0000,10
7161,717,22964,2.0000,1
7162,717,27362,4.0000,2
7163,717,25037,10.0000,3
7164,717,29716,11.0000,4
7165,717,24724,14.0000,5
7166,717,26962,12.0000,6
7167,717,14435,9.0000,7
7168,717,24849,6.0000,8
7169,717,8987,6.0000,9
7170,717,25987,11.0000,10
7171,718,15980,2.0000,1
7172,718,21389,12.0000,2
7173,718,25521,15.0000,3
7174,718,6275,17.0000,4
7175,718,25405,18.0000,5
7176,718,5827,3.0000,6
7177,718,27974,6.0000,7
7178,718,17218,14.0000,8
7179,718,24885,10.0000,9
7180,718,11249,14.0000,10
7181,719,15815,5.0000,1
7182,719,2532,7.0000,2
7183,719,20596,10.0000,3
7184,719,5597,4.0000,4
7185,719,11110,3.0000,5
7186,719,17489,15.0000,6
7187,719,7559,15.0000,7
7188,719,28563,18.0000,8
7189,719,9674,13.0000,9
7190,719,10606,14.0000,10
7191,720,23496,4.0000,1
7192,720,15433,10.0000,2
7193,720,15571,15.0000,3
7194,720,23073,18.0000,4
7195,720,29121,12.0000,5
7196,720,26470,5.0000,6
7197,720,19537,7.0000,7
7198,720,1456,14.0000,8
7199,720,23307,5.0000,9
7200,720,25978,12.0000,10
7201,721,21111,14.0000,1
7202,721,17974,2.0000,2
7203,721,8740,14.0000,3
7204,721,27884,6.0000,4
7205,721,14513,16.0000,5
7206,721,15308,18.0000,6
7207,721,8798,5.0000,7
7208,721,8957,12.0000,8
7209,721,6671,12.0000,9
7210,721,9470,16.0000,10
7211,722,21923,19.0000,1
7212,722,27134,18.0000,2
7213,722,18825,20.0000,3
7214,722,10694,19.0000,4
7215,722,10453,12.0000,5
7216,722,20238,1.0000,6
7217,722,6360,7.0000,7
7218,722,4529,5.0000,8
7219,722,28403,3.0000,9
7220,722,4076,10.0000,10
7221,723,29235,7.0000,1
7222,723,29606,8.0000,2
7223,723,27644,20.0000,3
7224,723,12512,18.0000,4
7225,723,29391,15.0000,5
7226,723,11747,5.0000,6
7227,723,16648,5.0000,7
7228,723,3066,14.0000,8
7229,723,10900,8.0000,9
7230,723,16899,4.0000,10
7231,724,2461,12.0000,1
7232,724,3802,5.0000,2
7233,724,28105,4.0000,3
7234,724,18447,20.0000,4
7235,724,4450,12.0000,5
7236,724,18332,12.0000,6
7237,724,2328,20.0000,7
7238,724,12476,19.0000,8
7239,724,454,10.0000,9
7240,724,24140,3.0000,10
7241,725,3339,11.0000,1
7242,725,13001,13.0000,2
7243,725,15406,13.0000,3
7244,725,14050,19.0000,4
7245,725,19130,15.0000,5
7246,725,3995,4.0000,6
7247,725,25759,2.0000,7
7248,725,8448,17.0000,8
7249,725,11162,17.0000,9
7250,725,4595,13.0000,10
7251,726,29228,9.0000,1
7252,726,5510,1.0000,2
7253,726,11977,20.0000,3
7254,726,7475,15.0000,4
7255,726,2713,8.0000,5
7256,726,22293,9.0000,6
7257,726,26446,9.0000,7
7258,726,19717,5.0000,8
7259,726,7995,1.0000,9
7260,726,4782,17.0000,10
7261,727,27813,1.0000,1
7262,727,21114,15.0000,2
7263,727,200,16.0000,3
7264,727,17953,16.0000,4
7265,727,24018,5.0000,5
7266,727,19064,12.0000,6
7267,727,22989,9.0000,7
7268,727,5309,13.0000,8
7269,727,24469,12.0000,9
7270,727,1755,2.0000,10
7271,728,5300,1.0000,1
7272,728,19832,5.0000,2
7273,728,4956,6.0000,3
7274,728,1397,16.0000,4
7275,728,26594,20.0000,5
7276,728,28764,8.0000,6
7277,728,17924,13.0000,7
7278,728,23705,9.0000,8
7279,728,11646,3.0000,9
7280,728,27026,12.0000,10
7281,729,4703,5.0000,1
7282,729,21882,5.0000,2
7283,729,13225,9.0000,3
7284,729,9133,18.0000,4
7285,729,24495,1.0000,5
7286,729,7007,3.0000,6
7287,729,10104,14.0000,7
7288,729,11552,4.0000,8
7289,729,3082,19.0000,9
7290,729,6076,9.0000,10
7291,730,21857,7.0000,1
7292,730,16596,9.0000,2
7293,730,5555,16.0000,3
7294,730,4628,17.0000,4
7295,730,1827,14.0000,5
7296,730,16907,12.0000,6
7297,730,14788,13.0000,7
7298,730,12941,2.0000,8
7299,730,17922,7.0000,9
7300,730,18819,16.0000,10
7301,731,21429,11.0000,1
7302,731,5042,3.0000,2
7303,731,12302,4.0000,3
7304,731,3002,9.0000,4
7305,731,12184,1.0000,5
7306,731,7227,5.0000,6
7307,731,21376,17.0000,7
7308,731,16338,17.0000,8
7309,731,5506,13.0000,9
7310,731,26493,9.0000,10
7311,732,2489,9.0000,1
7312,732,11103,19.0000,2
7313,732,29533,13.0000,3
7314,732,24959,3.0000,4
7315,732,21685,17.0000,5
7316,732,25915,14.0000,6
7317,732,9495,1.0000,7
7318,732,23635,14.0000,8
7319,732,24173,4.0000,9
7320,732,19961,9.0000,10
7321,733,9413,10.0000,1
7322,733,21024,4.0000,2
7323,733,5543,6.0000,3
7324,733,18456,12.0000,4
7325,733,402,7.0000,5
7326,733,9079,7.0000,6
7327,733,22148,19.0000,7
7328,733,15071,20.0000,8
7329,733,1784,18.0000,9
7330,733,15804,8.0000,10
7331,734,17166,1.0000,1
7332,734,20834,8.0000,2
7333,734,17187,12.0000,3
7334,734,3405,15.0000,4
7335,734,2128,2.0000,5
7336,734,18467,19.0000,6
7337,734,27670,5.0000,7
7338,734,2293,1.0000,8
7339,734,7517,11.0000,9
7340,734,29628,7.0000,10
7341,735,27404,6.0000,1
7342,735,1904,11.0000,2
7343,735,5629,8.0000,3
7344,735,8814,11.0000,4
7345,735,16529,3.0000,5
7346,735,3191,11.0000,6
7347,735,13717,20.0000,7
7348,735,2408,8.0000,8
7349,735,25309,1.0000,9
7350,735,25026,3.0000,10
7351,736,29298,19.0000,1
7352,736,9463,7.0000,2
7353,736,7573,4.0000,3
7354,736,9722,5.0000,4
7355,736,17514,12.0000,5
7356,736,1285,20.0000,6
7357,736,22154,9.0000,7
7358,736,19950,20.0000,8
7359,736,8765,9.0000,9
7360,736,22924,9.0000,10
7361,737,15128,17.0000,1
7362,737,18184,4.0000,2
7363,737,2752,13.0000,3
7364,737,15862,13.0000,4
7365,737,10372,7.0000,5
7366,737,12868,4.0000,6
7367,737,25000,13.0000,7
7368,737,15943,17.0000,8
7369,737,17809,1.0000,9
7370,737,8244,7.0000,10
7371,738,23695,9.0000,1
7372,738,22609,9.0000,2
7373,738,19228,4.0000,3
7374,738,16606,9.0000,4
7375,738,5645,7.0000,5
7376,738,4316,7.0000,6
7377,738,19302,7.0000,7
7378,738,10354,5.0000,8
7379,738,23754,5.0000,9
7380,738,1354,6.0000,10
7381,739,15397,18.0000,1
7382,739,16233,16.0000,2
7383,739,11009,7.0000,3
7384,739,16714,5.0000,4
7385,739,12128,6.0000,5
7386,739,841,11.0000,6
7387,739,15615,2.0000,7
7388,739,13020,5.0000,8
7389,739,808,14.0000,9
7390,739,8228,3.0000,10
7391,740,27758,8.0000,1
7392,740,19112,6.0000,2
7393,740,14028,7.0000,3
7394,740,16066,9.0000,4
7395,740,9872,17.0000,5
7396,740,18056,2.0000,6
7397,740,20663,20.0000,7
7398,740,16441,9.0000,8
7399,740,25590,9.0000,9
7400,740,9299,20.0000,10
7401,741,14082,6.0000,1
7402,741,12901,14.0000,2
7403,741,24319,16.0000,3
7404,741,3815,4.0000,4
7405,741,21384,20.0000,5
7406,741,10239,20.0000,6
7407,741,8082,16.0000,7
7408,741,4626,7.0000,8
7409,741,15805,14.0000,9
7410,741,21491,13.0000,10
7411,742,20610,15.0000,1
7412,742,21256,15.0000,2
7413,742,27291,16.0000,3
7414,742,22537,14.0000,4
7415,742,21540,16.0000,5
7416,742,525,6.0000,6
7417,742,17959,8.0000,7
7418,742,10178,11.0000,8
7419,742,2918,10.0000,9
7420,742,1220,15.0000,10
7421,743,17106,6.0000,1
7422,743,5249,20.0000,2
7423,743,1369,16.0000,3
7424,743,16257,15.0000,4
7425,743,17206,20.0000,5
7426,743,2777,1.0000,6
7427,743,14615,2.0000,7
7428,743,28238,20.0000,8
7429,743,19353,15.0000,9
7430,743,28785,7.0000,10
7431,744,6072,7.0000,1
7432,744,6618,9.0000,2
7433,744,25372,12.0000,3
7434,744,18238,17.0000,4
7435,744,7117,7.0000,5
7436,744,17180,11.0000,6
7437,744,11324,20.0000,7
7438,744,5712,4.0000,8
7439,744,28266,13.0000,9
7440,744,18421,11.0000,10
7441,745,16290,7.0000,1
7442,745,29305,10.0000,2
7443,745,11603,12.0000,3
7444,745,16398,13.0000,4
7445,745,6620,1.0000,5
7446,745,26103,15.0000,6
7447,745,8511,14.0000,7
7448,745,3279,2.0000,8
7449,745,13613,18.0000,9
7450,745,13291,3.0000,10
7451,746,722,3.0000,1
7452,746,25253,16.0000,2
7453,746,12261,1.0000,3
7454,746,13781,19.0000,4
7455,746,7734,6.0000,5
7456,746,2002,14.0000,6
7457,746,28194,20.0000,7
7458,746,20132,14.0000,8
7459,746,7948,2.0000,9
7460,746,14046,8.0000,10
7461,747,16560,16.0000,1
7462,747,2017,2.0000,2
7463,747,24965,19.0000,3
7464,747,25654,11.0000,4
7465,747,26111,4.0000,5
7466,747,24212,9.0000,6
7467,747,3566,4.0000,7
7468,747,4923,3.0000,8
7469,747,1573,16.0000,9
7470,747,25669,6.0000,10
7471,748,23896,10.0000,1
7472,748,5883,6.0000,2
7473,748,6543,10.0000,3
7474,748,20397,8.0000,4
7475,748,11610,3.0000,5
7476,748,7833,9.0000,6
7477,748,1495,14.0000,7
7478,748,18917,18.0000,8
7479,748,22108,4.0000,9
7480,748,25766,3.0000,10
7481,749,20724,16.0000,1
7482,749,23244,5.0000,2
7483,749,14496,5.0000,3
7484,749,20329,1.0000,4
7485,749,21266,3.0000,5
7486,749,422,4.0000,6
7487,749,13782,8.0000,7
7488,749,9334,17.0000,8
7489,749,11841,7.0000,9
7490,749,28056,4.0000,10
7491,750,21908,8.0000,1
7492,750,18255,19.0000,2
7493,750,9328,19.0000,3
7494,750,24973,1.0000,4
7495,750,18530,12.0000,5
7496,750,16951,14.0000,6
7497,750,24394,8.0000,7
7498,750,16483,4.0000,8
7499,750,27635,15.0000,9
7500,750,28723,1.0000,10
7501,751,21180,10.0000,1
7502,751,1567,5.0000,2
7503,751,459,7.0000,3
7504,751,17118,17.0000,4
7505,751,3679,17.0000,5
7506,751,1865,7.0000,6
7507,751,12172,4.0000,7
7508,751,27615,14.0000,8
7509,751,2090,20.0000,9
7510,751,5271,1.0000,10
7511,752,15778,19.0000,1
7512,752,8603,19.0000,2
7513,752,174,16.0000,3
7514,752,8392,10.0000,4
7515,752,8023,19.0000,5
7516,752,18015,7.0000,6
7517,752,622,12.0000,7
7518,752,24881,16.0000,8
7519,752,23580,6.0000,9
7520,752,23028,9.0000,10
7521,753,13637,16.0000,1
7522,753,17848,10.0000,2
7523,753,21747,20.0000,3
7524,753,27779,3.0000,4
7525,753,901,10.0000,5
7526,753,25317,2.0000,6
7527,753,9379,7.0000,7
7528,753,12078,20.0000,8
7529,753,21627,9.0000,9
7530,753,23591,11.0000,10
7531,754,25696,20.0000,1
7532,754,8464,15.0000,2
7533,754,22783,20.0000,3
7534,754,7973,15.0000,4
7535,754,25123,9.0000,5
7536,754,21760,7.0000,6
7537,754,2081,4.0000,7
7538,754,13460,18.0000,8
7539,754,28961,7.0000,9
7540,754,3674,13.0000,10
7541,755,1430,8.0000,1
7542,755,25416,12.0000,2
7543,755,6006,11.0000,3
7544,755,13543,5.0000,4
7545,755,2764,6.0000,5
7546,755,8844,12.0000,6
7547,755,12165,16.0000,7
7548,755,2916,2.0000,8
7549,755,3566,6.0000,9
7550,755,8072,5.0000,10
7551,756,26664,1.0000,1
7552,756,14455,10.0000,2
7553,756,3344,15.0000,3
7554,756,23287,19.0000,4
7555,756,19797,18.0000,5
7556,756,3007,17.0000,6
7557,756,10331,6.0000,7
7558,756,18582,2.0000,8
7559,756,2837,5.0000,9
7560,756,24466,16.0000,10
7561,757,8479,16.0000,1
7562,757,25770,9.0000,2
7563,757,24354,5.0000,3
7564,757,12026,20.0000,4
7565,757,27068,9.0000,5
7566,757,24357,1.0000,6
7567,757,17287,16.0000,7
7568,757,11047,4.0000,8
7569,757,29825,8.0000,9
7570,757,17109,15.0000,10
7571,758,7918,19.0000,1
7572,758,4804,10.0000,2
7573,758,9766,2.0000,3
7574,758,3902,3.0000,4
7575,758,22957,20.0000,5
7576,758,8795,5.0000,6
7577,758,29419,8.0000,7
7578,758,26480,3.0000,8
7579,758,9214,20.0000,9
7580,758,29369,11.0000,10
7581,759,19740,7.0000,1
7582,759,22678,1.0000,2
7583,759,4305,16.0000,3
7584,759,13272,10.0000,4
7585,759,10773,6.0000,5
7586,759,12562,19.0000,6
7587,759,3920,16.0000,7
7588,759,18865,2.0000,8
7589,759,3398,12.0000,9
7590,759,2465,14.0000,10
7591,760,4400,8.0000,1
7592,760,26686,8.0000,2
7593,760,168,8.0000,3
7594,760,21856,8.0000,4
7595,760,13623,4.0000,5
7596,760,16328,7.0000,6
7597,760,21653,1.0000,7
7598,760,21615,16.0000,8
7599,760,9290,19.0000,9
7600,760,7828,19.0000,10
7601,761,22353,13.0000,1
7602,761,29884,10.0000,2
7603,761,27105,17.0000,3
7604,761,17420,20.0000,4
7605,761,15438,9.0000,5
7606,761,2308,4.0000,6
7607,761,4390,6.0000,7
7608,761,14773,16.0000,8
7609,761,8139,4.0000,9
7610,761,19914,15.0000,10
7611,762,19331,1.0000,1
7612,762,24323,17.0000,2
7613,762,25804,2.0000,3
7614,762,16947,7.0000,4
7615,762,14113,15.0000,5
7616,762,9021,7.0000,6
7617,762,27541,12.0000,7
7618,762,15515,19.0000,8
7619,762,23393,1.0000,9
7620,762,18404,13.0000,10
7621,763,24774,3.0000,1
7622,763,9606,11.0000,2
7623,763,11065,19.0000,3
7624,763,23671,16.0000,4
7625,763,11717,2.0000,5
7626,763,1599,16.0000,6
7627,763,12983,7.0000,7
7628,763,14402,16.0000,8
7629,763,24905,10.0000,9
7630,763,8115,2.0000,10
7631,764,26282,9.0000,1
7632,764,14842,7.0000,2
7633,764,24602,8.0000,3
7634,764,11804,19.0000,4
7635,764,18498,1.0000,5
7636,764,21861,9.0000,6
7637,764,12870,1.0000,7
7638,764,10521,4.0000,8
7639,764,835,12.0000,9
7640,764,20193,7.0000,10
7641,765,5996,4.0000,1
7642,765,5824,18.0000,2
7643,765,19842,14.0000,3
7644,765,1242,11.0000,4
7645,765,11592,10.0000,5
7646,765,17378,16.0000,6
7647,765,11702,3.0000,7
7648,765,28850,11.0000,8
7649,765,23451,20.0000,9
7650,765,25970,9.0000,10
7651,766,11861,16.0000,1
7652,766,24134,19.0000,2
7653,766,1389,10.0000,3
7654,766,12504,19.0000,4
7655,766,18388,6.0000,5
7656,766,26505,6.0000,6
7657,766,17451,20.0000,7
7658,766,17380,2.0000,8
7659,766,15302,8.0000,9
7660,766,12348,12.0000,10
7661,767,24529,14.0000,1
7662,767,5897,16.0000,2
7663,767,15117,11.0000,3
7664,767,1851,1.0000,4
7665,767,2569,16.0000,5
7666,767,24562,8.0000,6
7667,767,23758,3.0000,7
7668,767,27045,14.0000,8
7669,767,12544,7.0000,9
7670,767,17167,20.0000,10
7671,768,3580,13.0000,1
7672,768,8193,15.0000,2
7673,768,7863,10.0000,3
7674,768,7610,19.0000,4
7675,768,12408,10.0000,5
7676,768,10110,12.0000,6
7677,768,19445,11.0000,7
7678,768,23775,19.0000,8
7679,768,27540,18.0000,9
7680,768,19407,5.0000,10
7681,769,14435,2.0000,1
7682,769,24093,5.0000,2
7683,769,8296,4.0000,3
7684,769,4376,19.0000,4
7685,769,1635,6.0000,5
7686,769,29986,3.0000,6
7687,769,28653,8.0000,7
7688,769,27616,18.0000,8
7689,769,2865,7.0000,9
7690,769,15383,18.0000,10
7691,770,27450,11.0000,1
7692,770,12586,11.0000,2
7693,770,4709,11.0000,3
7694,770,25129,6.0000,4
7695,770,17880,13.0000,5
7696,770,19060,19.0000,6
7697,770,11178,14.0000,7
7698,770,21443,13.0000,8
7699,770,29867,9.0000,9
7700,770,16169,12.0000,10
7701,771,19743,8.0000,1
7702,771,26126,16.0000,2
7703,771,732,7.0000,3
7704,771,7108,1.0000,4
7705,771,25854,8.0000,5
7706,771,10925,13.0000,6
7707,771,18157,5.0000,7
7708,771,24964,17.0000,8
7709,771,10909,8.0000,9
7710,771,16415,6.0000,10
7711,772,15055,3.0000,1
7712,772,22046,3.0000,2
7713,772,17120,2.0000,3
7714,772,23260,16.0000,4
7715,772,4988,14.0000,5
7716,772,25885,5.0000,6
7717,772,13576,1.0000,7
7718,772,16374,1.0000,8
7719,772,18880,2.0000,9
7720,772,29597,19.0000,10
7721,773,25230,16.0000,1
7722,773,20753,11.0000,2
7723,773,9510,14.0000,3
7724,773,4841,3.0000,4
7725,773,19886,5.0000,5
7726,773,15369,9.0000,6
7727,773,26615,9.0000,7
7728,773,22939,2.0000,8
7729,773,10389,10.0000,9
7730,773,5404,16.0000,10
7731,774,9268,15.0000,1
7732,774,28790,13.0000,2
7733,774,656,10.0000,3
7734,774,10250,6.0000,4
7735,774,15456,20.0000,5
7736,774,10135,12.0000,6
7737,774,22411,2.0000,7
7738,774,28900,6.0000,8
7739,774,1270,17.0000,9
7740,774,12391,6.0000,10
7741,775,26075,20.0000,1
7742,775,1800,11.0000,2
7743,775,26251,1.0000,3
7744,775,12605,1.0000,4
7745,775,20683,7.0000,5
7746,775,27110,12.0000,6
7747,775,17475,6.0000,7
7748,775,15093,1.0000,8
7749,775,12609,14.0000,9
7750,775,22110,2.0000,10
7751,776,10503,3.0000,1
7752,776,5131,3.0000,2
7753,776,26187,15.0000,3
7754,776,20805,3.0000,4
7755,776,16367,2.0000,5
7756,776,5365,13.0000,6
7757,776,10416,7.0000,7
7758,776,24657,4.0000,8
7759,776,21281,20.0000,9
7760,776,9326,14.0000,10
7761,777,9739,6.0000,1
7762,777,4655,4.0000,2
7763,777,11601,13.0000,3
7764,777,15242,2.0000,4
7765,777,6969,17.0000,5
7766,777,6310,7.0000,6
7767,777,21808,7.0000,7
7768,777,19778,9.0000,8
7769,777,14886,1.0000,9
7770,777,17033,12.0000,10
7771,778,5245,8.0000,1
7772,778,23453,19.0000,2
7773,778,27597,12.0000,3
7774,778,22386,19.0000,4
7775,778,10362,9.0000,5
7776,778,10422,14.0000,6
7777,778,5361,11.0000,7
7778,778,27912,12.0000,8
7779,778,25939,6.0000,9
7780,778,19031,3.0000,10
7781,779,18061,17.0000,1
7782,779,4431,18.0000,2
7783,779,11178,4.0000,3
7784,779,14263,8.0000,4
7785,779,5141,12.0000,5
7786,779,22344,16.0000,6
7787,779,28302,14.0000,7
7788,779,13810,7.0000,8
7789,779,3702,11.0000,9
7790,779,2988,14.0000,10
7791,780,4353,5.0000,1
7792,780,7178,17.0000,2
7793,780,12586,12.0000,3
7794,780,29587,5.0000,4
7795,780,10054,14.0000,5
7796,780,11617,10.0000,6
7797,780,15551,1.0000,7
7798,780,24421,2.0000,8
7799,780,26416,14.0000,9
7800,780,12299,2.0000,10
7801,781,23060,7.0000,1
7802,781,6419,11.0000,2
7803,781,7891,3.0000,3
7804,781,25190,9.0000,4
7805,781,17764,15.0000,5
7806,781,4315,9.0000,6
7807,781,5146,17.0000,7
7808,781,12972,17.0000,8
7809,781,5123,6.0000,9
7810,781,17071,2.0000,10
7811,782,21744,8.0000,1
7812,782,26187,13.0000,2
7813,782,27570,11.0000,3
7814,782,16542,7.0000,4
7815,782,3980,20.0000,5
7816,782,18662,20.0000,6
7817,782,16943,4.0000,7
7818,782,24383,3.0000,8
7819,782,25883,7.0000,9
7820,782,18068,12.0000,10
7821,783,22451,8.0000,1
7822,783,17921,8.0000,2
7823,783,19299,1.0000,3
7824,783,7046,17.0000,4
7825,783,14700,18.0000,5
7826,783,1856,13.0000,6
7827,783,27508,7.0000,7
7828,783,9547,18.0000,8
7829,783,27832,4.0000,9
7830,783,25002,12.0000,10
7831,784,21808,18.0000,1
7832,784,19701,10.0000,2
7833,784,1726,10.0000,3
7834,784,22008,9.0000,4
7835,784,18436,3.0000,5
7836,784,27332,4.0000,6
7837,784,19604,7.0000,7
7838,784,28469,20.0000,8
7839,784,29836,4.0000,9
7840,784,4185,17.0000,10
7841,785,14797,11.0000,1
7842,785,25153,12.0000,2
7843,785,20722,10.0000,3
7844,785,3988,4.0000,4
7845,785,459,11.0000,5
7846,785,19883,13.0000,6
7847,785,5189,17.0000,7
7848,785,12934,6.0000,8
7849,785,23322,13.0000,9
7850,785,22142,11.0000,10
7851,786,5842,12.0000,1
7852,786,26390,4.0000,2
7853,786,25397,4.0000,3
7854,786,10468,10.0000,4
7855,786,7167,6.0000,5
7856,786,5638,1.0000,6
7857,786,8275,15.0000,7
7858,786,9195,17.0000,8
7859,786,16569,6.0000,9
7860,786,1506,6.0000,10
7861,787,9877,6.0000,1
7862,787,23879,2.0000,2
7863,787,29244,1.0000,3
7864,787,21338,14.0000,4
7865,787,10415,1.0000,5
7866,787,17829,8.0000,6
7867,787,5784,19.0000,7
7868,787,25381,8.0000,8
7869,787,14665,1.0000,9
7870,787,27289,16.0000,10
7871,788,20816,11.0000,1
7872,788,25193,18.0000,2
7873,788,19558,6.0000,3
7874,788,18176,11.0000,4
7875,788,4552,2.0000,5
7876,788,5700,8.0000,6
7877,788,5523,3.0000,7
7878,788,26753,3.0000,8
7879,788,6638,6.0000,9
7880,788,6740,7.0000,10
7881,789,23143,10.0000,1
7882,789,19772,2.0000,2
7883,789,26753,8.0000,3
7884,789,20617,16.0000,4
7885,789,23586,10.0000,5
7886,789,29155,3.0000,6
7887,789,24894,18.0000,7
7888,789,27485,9.0000,8
7889,789,1067,17.0000,9
7890,789,26983,17.0000,10
7891,790,3891,11.0000,1
7892,790,4422,13.0000,2
7893,790,15588,14.0000,3
7894,790,8420,14.0000,4
7895,790,10353,1.0000,5
7896,790,16048,2.0000,6
7897,790,26277,6.0000,7
7898,790,13554,4.0000,8
7899,790,11069,10.0000,9
