PART_ID,PART_NUMBER,PART_NAME,COMMODITY_ID,SUB_COMMODITY_ID,UOM_CODE,UNIT_COST_USD,WEIGHT_KG,LIFECYCLE_STATUS,IS_SYNTHETIC
11122,P-011122,OpAmp-11122,8,22,EA,423.09,2.145,ACTIVE,True
11123,P-011123,Resistor-11123,5,14,EA,356.09,6.294,ACTIVE,True
11124,P-011124,Capacitor-11124,6,17,EA,270.93,5.357,ACTIVE,True
11125,P-011125,Inductor-11125,5,13,EA,148.01,4.921,ACTIVE,True
11126,P-011126,Connector-11126,2,4,EA,63.09,7.471,ACTIVE,True
11127,P-011127,PCB-11127,1,1,EA,54.03,6.808,ACTIVE,True
11128,P-011128,Enclosure-11128,6,16,EA,242.66,2.685,ACTIVE,True
11129,P-011129,Heatsink-11129,3,9,EA,198.68,8.971,ACTIVE,True
11130,P-011130,LED-11130,2,4,EA,438.73,0.721,ACTIVE,True
11131,P-011131,Converter-11131,1,3,EA,223.58,5.553,ACTIVE,True
11132,P-011132,TempSensor-11132,2,5,EA,385.27,5.927,ACTIVE,True
11133,P-011133,Cable-11133,6,17,EA,135.48,7.963,ACTIVE,True
11134,P-011134,Aluminum-11134,2,4,EA,93.41,8.450,ACTIVE,True
11135,P-011135,SolderPaste-11135,5,14,EA,132.13,8.969,ACTIVE,True
11136,P-011136,MCU-11136,3,9,EA,463.37,5.749,ACTIVE,True
11137,P-011137,DRAM-11137,6,18,EA,151.16,0.712,ACTIVE,True
11138,P-011138,OpAmp-11138,2,6,EA,52.74,8.226,ACTIVE,True
11139,P-011139,Resistor-11139,12,36,EA,62.15,2.208,ACTIVE,True
11140,P-011140,Capacitor-11140,7,21,EA,144.59,1.633,ACTIVE,True
11141,P-011141,Inductor-11141,10,28,EA,376.65,0.550,ACTIVE,True
11142,P-011142,Connector-11142,5,13,EA,408.53,3.225,ACTIVE,True
11143,P-011143,PCB-11143,12,36,EA,157.21,6.206,ACTIVE,True
11144,P-011144,Enclosure-11144,9,25,EA,233.71,7.701,ACTIVE,True
11145,P-011145,Heatsink-11145,8,23,EA,67.18,3.140,ACTIVE,True
11146,P-011146,LED-11146,2,6,EA,85.34,4.172,EOL,True
11147,P-011147,Converter-11147,7,21,EA,111.01,0.501,ACTIVE,True
11148,P-011148,TempSensor-11148,2,5,EA,236.27,6.775,ACTIVE,True
11149,P-011149,Cable-11149,6,16,EA,29.22,6.984,ACTIVE,True
11150,P-011150,Aluminum-11150,3,7,EA,241.13,0.465,ACTIVE,True
11151,P-011151,SolderPaste-11151,4,11,EA,91.02,1.508,ACTIVE,True
11152,P-011152,MCU-11152,4,10,EA,364.44,2.285,ACTIVE,True
11153,P-011153,DRAM-11153,10,28,EA,454.83,7.800,ACTIVE,True
11154,P-011154,OpAmp-11154,11,32,EA,131.72,8.994,ACTIVE,True
11155,P-011155,Resistor-11155,6,16,EA,291.78,2.536,ACTIVE,True
11156,P-011156,Capacitor-11156,9,26,EA,468.36,4.799,ACTIVE,True
11157,P-011157,Inductor-11157,6,17,EA,376.44,1.883,ACTIVE,True
11158,P-011158,Connector-11158,8,24,EA,97.00,6.189,ACTIVE,True
11159,P-011159,PCB-11159,5,14,EA,405.26,0.129,ACTIVE,True
11160,P-011160,Enclosure-11160,1,3,EA,484.71,4.984,ACTIVE,True
11161,P-011161,Heatsink-11161,10,29,EA,57.24,9.616,ACTIVE,True
11162,P-011162,LED-11162,9,26,EA,461.36,4.352,ACTIVE,True
11163,P-011163,Converter-11163,3,8,EA,163.02,6.956,EOL,True
11164,P-011164,TempSensor-11164,5,14,EA,461.00,0.808,ACTIVE,True
11165,P-011165,Cable-11165,5,15,EA,70.07,9.035,ACTIVE,True
11166,P-011166,Aluminum-11166,3,9,EA,373.32,4.746,ACTIVE,True
11167,P-011167,SolderPaste-11167,10,30,EA,356.88,0.477,ACTIVE,True
11168,P-011168,MCU-11168,12,34,EA,36.46,7.365,ACTIVE,True
11169,P-011169,DRAM-11169,1,2,EA,52.91,6.013,ACTIVE,True
11170,P-011170,OpAmp-11170,1,2,EA,332.70,6.339,ACTIVE,True
11171,P-011171,Resistor-11171,7,19,EA,235.31,4.457,ACTIVE,True
11172,P-011172,Capacitor-11172,2,5,EA,245.44,2.188,ACTIVE,True
11173,P-011173,Inductor-11173,12,34,EA,419.07,7.950,EOL,True
11174,P-011174,Connector-11174,6,18,EA,295.28,1.236,ACTIVE,True
11175,P-011175,PCB-11175,7,20,EA,368.13,3.063,ACTIVE,True
11176,P-011176,Enclosure-11176,3,8,EA,47.32,0.895,ACTIVE,True
11177,P-011177,Heatsink-11177,8,23,EA,396.71,7.853,ACTIVE,True
11178,P-011178,LED-11178,10,30,EA,281.32,0.079,ACTIVE,True
11179,P-011179,Converter-11179,6,18,EA,340.42,3.219,ACTIVE,True
11180,P-011180,TempSensor-11180,7,21,EA,318.16,4.717,ACTIVE,True
11181,P-011181,Cable-11181,5,14,EA,71.95,1.706,ACTIVE,True
11182,P-011182,Aluminum-11182,12,36,EA,204.65,1.176,ACTIVE,True
11183,P-011183,SolderPaste-11183,8,22,EA,459.20,7.369,ACTIVE,True
11184,P-011184,MCU-11184,5,14,EA,210.09,5.646,ACTIVE,True
11185,P-011185,DRAM-11185,6,17,EA,223.95,9.162,ACTIVE,True
11186,P-011186,OpAmp-11186,1,2,EA,429.12,1.783,ACTIVE,True
11187,P-011187,Resistor-11187,1,1,EA,284.76,0.297,ACTIVE,True
11188,P-011188,Capacitor-11188,3,9,EA,219.32,3.041,ACTIVE,True
11189,P-011189,Inductor-11189,7,19,EA,317.50,3.351,ACTIVE,True
11190,P-011190,Connector-11190,5,15,EA,255.38,9.602,ACTIVE,True
11191,P-011191,PCB-11191,3,9,EA,386.01,5.902,ACTIVE,True
11192,P-011192,Enclosure-11192,4,11,EA,436.02,7.663,ACTIVE,True
11193,P-011193,Heatsink-11193,1,1,EA,185.85,6.290,ACTIVE,True
11194,P-011194,LED-11194,2,5,EA,222.81,2.823,ACTIVE,True
11195,P-011195,Converter-11195,2,4,EA,133.52,7.396,ACTIVE,True
11196,P-011196,TempSensor-11196,1,1,EA,473.92,8.086,ACTIVE,True
11197,P-011197,Cable-11197,10,28,EA,164.00,6.134,ACTIVE,True
11198,P-011198,Aluminum-11198,1,3,EA,466.01,1.991,ACTIVE,True
11199,P-011199,SolderPaste-11199,2,6,EA,238.00,5.665,ACTIVE,True
11200,P-011200,MCU-11200,11,33,EA,169.68,9.850,ACTIVE,True
11201,P-011201,DRAM-11201,4,12,EA,384.96,0.444,ACTIVE,True
11202,P-011202,OpAmp-11202,1,2,EA,362.16,1.327,ACTIVE,True
11203,P-011203,Resistor-11203,1,3,EA,173.04,8.092,ACTIVE,True
11204,P-011204,Capacitor-11204,4,10,EA,206.93,1.990,ACTIVE,True
11205,P-011205,Inductor-11205,9,26,EA,478.34,1.760,ACTIVE,True
11206,P-011206,Connector-11206,5,13,EA,247.45,9.110,ACTIVE,True
11207,P-011207,PCB-11207,3,7,EA,99.59,9.796,ACTIVE,True
11208,P-011208,Enclosure-11208,5,15,EA,341.65,5.575,ACTIVE,True
11209,P-011209,Heatsink-11209,9,26,EA,348.59,3.309,ACTIVE,True
11210,P-011210,LED-11210,12,36,EA,332.99,0.304,ACTIVE,True
11211,P-011211,Converter-11211,1,3,EA,64.08,1.558,ACTIVE,True
11212,P-011212,TempSensor-11212,12,35,EA,79.26,9.737,ACTIVE,True
11213,P-011213,Cable-11213,11,33,EA,491.58,1.054,ACTIVE,True
11214,P-011214,Aluminum-11214,9,26,EA,224.76,5.070,ACTIVE,True
11215,P-011215,SolderPaste-11215,6,17,EA,128.59,1.029,ACTIVE,True
11216,P-011216,MCU-11216,5,14,EA,362.99,8.575,ACTIVE,True
11217,P-011217,DRAM-11217,5,15,EA,417.04,1.011,ACTIVE,True
11218,P-011218,OpAmp-11218,7,21,EA,362.62,0.243,ACTIVE,True
11219,P-011219,Resistor-11219,8,23,EA,220.81,8.391,ACTIVE,True
11220,P-011220,Capacitor-11220,8,22,EA,238.91,7.148,ACTIVE,True
11221,P-011221,Inductor-11221,10,29,EA,103.58,0.665,ACTIVE,True
11222,P-011222,Connector-11222,4,12,EA,70.33,1.956,ACTIVE,True
11223,P-011223,PCB-11223,2,6,EA,211.93,3.831,ACTIVE,True
11224,P-011224,Enclosure-11224,4,11,EA,242.03,7.545,ACTIVE,True
11225,P-011225,Heatsink-11225,3,7,EA,460.57,1.939,ACTIVE,True
11226,P-011226,LED-11226,4,10,EA,257.44,0.122,ACTIVE,True
11227,P-011227,Converter-11227,4,12,EA,324.15,9.641,ACTIVE,True
11228,P-011228,TempSensor-11228,6,17,EA,29.23,4.353,ACTIVE,True
11229,P-011229,Cable-11229,10,30,EA,68.10,1.240,ACTIVE,True
11230,P-011230,Aluminum-11230,11,32,EA,475.51,1.579,ACTIVE,True
11231,P-011231,SolderPaste-11231,1,3,EA,275.18,9.937,ACTIVE,True
11232,P-011232,MCU-11232,9,27,EA,296.27,9.227,ACTIVE,True
11233,P-011233,DRAM-11233,2,5,EA,248.70,8.782,ACTIVE,True
11234,P-011234,OpAmp-11234,11,32,EA,335.31,9.427,ACTIVE,True
11235,P-011235,Resistor-11235,7,20,EA,205.03,9.887,ACTIVE,True
11236,P-011236,Capacitor-11236,12,36,EA,442.65,5.676,ACTIVE,True
11237,P-011237,Inductor-11237,5,14,EA,51.80,3.640,ACTIVE,True
11238,P-011238,Connector-11238,6,17,EA,111.18,8.349,ACTIVE,True
11239,P-011239,PCB-11239,9,27,EA,342.36,5.881,ACTIVE,True
11240,P-011240,Enclosure-11240,1,2,EA,114.40,4.482,ACTIVE,True
11241,P-011241,Heatsink-11241,12,34,EA,245.75,4.297,ACTIVE,True
11242,P-011242,LED-11242,8,24,EA,467.66,8.740,ACTIVE,True
11243,P-011243,Converter-11243,7,21,EA,353.00,6.325,ACTIVE,True
11244,P-011244,TempSensor-11244,1,1,EA,91.43,3.306,ACTIVE,True
11245,P-011245,Cable-11245,7,20,EA,6.87,6.900,ACTIVE,True
11246,P-011246,Aluminum-11246,8,22,EA,332.27,8.004,ACTIVE,True
11247,P-011247,SolderPaste-11247,2,5,EA,245.40,2.788,ACTIVE,True
11248,P-011248,MCU-11248,11,31,EA,187.92,2.298,ACTIVE,True
11249,P-011249,DRAM-11249,9,27,EA,375.50,4.967,ACTIVE,True
11250,P-011250,OpAmp-11250,4,11,EA,29.46,2.138,ACTIVE,True
11251,P-011251,Resistor-11251,4,12,EA,13.28,3.475,ACTIVE,True
11252,P-011252,Capacitor-11252,6,16,EA,196.10,2.612,ACTIVE,True
11253,P-011253,Inductor-11253,12,36,EA,487.60,9.216,ACTIVE,True
11254,P-011254,Connector-11254,9,25,EA,230.74,8.801,ACTIVE,True
11255,P-011255,PCB-11255,6,17,EA,330.08,1.614,ACTIVE,True
11256,P-011256,Enclosure-11256,8,23,EA,221.17,1.034,ACTIVE,True
11257,P-011257,Heatsink-11257,11,33,EA,466.19,6.688,ACTIVE,True
11258,P-011258,LED-11258,8,22,EA,481.42,6.217,ACTIVE,True
11259,P-011259,Converter-11259,12,36,EA,308.00,8.727,ACTIVE,True
11260,P-011260,TempSensor-11260,6,18,EA,278.51,3.420,ACTIVE,True
11261,P-011261,Cable-11261,9,26,EA,144.79,6.465,ACTIVE,True
11262,P-011262,Aluminum-11262,3,9,EA,15.42,4.960,ACTIVE,True
11263,P-011263,SolderPaste-11263,1,1,EA,271.33,8.627,ACTIVE,True
11264,P-011264,MCU-11264,12,36,EA,145.19,3.698,EOL,True
11265,P-011265,DRAM-11265,10,28,EA,84.93,2.456,ACTIVE,True
11266,P-011266,OpAmp-11266,5,13,EA,363.07,1.801,ACTIVE,True
11267,P-011267,Resistor-11267,6,16,EA,319.18,0.803,ACTIVE,True
11268,P-011268,Capacitor-11268,3,7,EA,10.66,9.694,ACTIVE,True
11269,P-011269,Inductor-11269,11,31,EA,118.77,7.363,ACTIVE,True
11270,P-011270,Connector-11270,3,7,EA,351.35,4.595,ACTIVE,True
11271,P-011271,PCB-11271,8,22,EA,150.04,5.147,ACTIVE,True
11272,P-011272,Enclosure-11272,4,10,EA,117.09,3.335,ACTIVE,True
11273,P-011273,Heatsink-11273,5,14,EA,340.41,9.054,ACTIVE,True
11274,P-011274,LED-11274,2,6,EA,283.47,0.680,ACTIVE,True
11275,P-011275,Converter-11275,4,12,EA,350.03,4.996,ACTIVE,True
11276,P-011276,TempSensor-11276,3,8,EA,366.45,9.166,ACTIVE,True
11277,P-011277,Cable-11277,7,21,EA,402.18,3.051,ACTIVE,True
11278,P-011278,Aluminum-11278,3,8,EA,368.58,4.965,ACTIVE,True
11279,P-011279,SolderPaste-11279,12,36,EA,142.11,9.997,ACTIVE,True
11280,P-011280,MCU-11280,9,25,EA,55.08,5.080,ACTIVE,True
11281,P-011281,DRAM-11281,12,34,EA,297.76,7.339,ACTIVE,True
11282,P-011282,OpAmp-11282,3,8,EA,142.07,8.174,ACTIVE,True
11283,P-011283,Resistor-11283,1,1,EA,171.01,6.025,ACTIVE,True
11284,P-011284,Capacitor-11284,2,4,EA,348.13,7.011,ACTIVE,True
11285,P-011285,Inductor-11285,11,33,EA,447.59,0.289,ACTIVE,True
11286,P-011286,Connector-11286,7,20,EA,212.07,1.634,ACTIVE,True
11287,P-011287,PCB-11287,12,34,EA,224.04,7.112,ACTIVE,True
11288,P-011288,Enclosure-11288,9,27,EA,20.06,3.547,ACTIVE,True
11289,P-011289,Heatsink-11289,7,19,EA,262.72,4.450,ACTIVE,True
11290,P-011290,LED-11290,5,13,EA,307.19,7.079,ACTIVE,True
11291,P-011291,Converter-11291,3,8,EA,187.13,9.060,ACTIVE,True
11292,P-011292,TempSensor-11292,12,35,EA,0.50,2.213,ACTIVE,True
11293,P-011293,Cable-11293,2,6,EA,332.04,0.566,ACTIVE,True
11294,P-011294,Aluminum-11294,3,7,EA,114.56,5.298,ACTIVE,True
11295,P-011295,SolderPaste-11295,1,3,EA,2.75,7.681,ACTIVE,True
11296,P-011296,MCU-11296,5,15,EA,494.11,5.313,ACTIVE,True
11297,P-011297,DRAM-11297,9,27,EA,18.36,0.614,ACTIVE,True
11298,P-011298,OpAmp-11298,12,35,EA,466.79,7.163,ACTIVE,True
11299,P-011299,Resistor-11299,10,29,EA,374.79,2.498,ACTIVE,True
11300,P-011300,Capacitor-11300,11,32,EA,350.92,8.494,ACTIVE,True
11301,P-011301,Inductor-11301,7,19,EA,75.31,8.905,ACTIVE,True
11302,P-011302,Connector-11302,11,31,EA,478.52,3.586,ACTIVE,True
11303,P-011303,PCB-11303,3,8,EA,383.46,4.853,ACTIVE,True
11304,P-011304,Enclosure-11304,11,32,EA,57.49,8.939,ACTIVE,True
11305,P-011305,Heatsink-11305,2,4,EA,356.31,9.845,ACTIVE,True
11306,P-011306,LED-11306,7,19,EA,130.70,2.626,ACTIVE,True
11307,P-011307,Converter-11307,3,7,EA,2.92,2.843,ACTIVE,True
11308,P-011308,TempSensor-11308,8,23,EA,310.77,7.024,ACTIVE,True
11309,P-011309,Cable-11309,11,33,EA,417.04,2.421,ACTIVE,True
11310,P-011310,Aluminum-11310,6,18,EA,476.92,7.370,ACTIVE,True
11311,P-011311,SolderPaste-11311,9,27,EA,64.30,2.274,ACTIVE,True
11312,P-011312,MCU-11312,7,20,EA,463.72,6.158,ACTIVE,True
11313,P-011313,DRAM-11313,10,29,EA,303.38,0.938,ACTIVE,True
11314,P-011314,OpAmp-11314,4,11,EA,216.96,6.769,ACTIVE,True
11315,P-011315,Resistor-11315,12,34,EA,225.18,0.333,ACTIVE,True
11316,P-011316,Capacitor-11316,3,9,EA,426.44,6.018,ACTIVE,True
11317,P-011317,Inductor-11317,7,21,EA,220.26,0.989,NRND,True
11318,P-011318,Connector-11318,11,32,EA,224.68,0.050,ACTIVE,True
11319,P-011319,PCB-11319,10,30,EA,321.27,5.733,ACTIVE,True
11320,P-011320,Enclosure-11320,4,12,EA,113.14,8.301,ACTIVE,True
11321,P-011321,Heatsink-11321,11,32,EA,107.59,4.737,ACTIVE,True
11322,P-011322,LED-11322,3,7,EA,230.24,7.504,ACTIVE,True
11323,P-011323,Converter-11323,6,18,EA,170.67,1.926,ACTIVE,True
11324,P-011324,TempSensor-11324,1,1,EA,59.13,1.863,ACTIVE,True
11325,P-011325,Cable-11325,12,36,EA,397.40,1.455,ACTIVE,True
11326,P-011326,Aluminum-11326,5,14,EA,425.24,1.795,ACTIVE,True
11327,P-011327,SolderPaste-11327,6,18,EA,199.55,9.179,ACTIVE,True
11328,P-011328,MCU-11328,2,4,EA,452.84,0.197,ACTIVE,True
11329,P-011329,DRAM-11329,12,34,EA,291.25,5.896,ACTIVE,True
11330,P-011330,OpAmp-11330,8,22,EA,420.21,7.471,ACTIVE,True
11331,P-011331,Resistor-11331,12,36,EA,166.01,8.681,ACTIVE,True
11332,P-011332,Capacitor-11332,10,29,EA,254.31,5.467,ACTIVE,True
11333,P-011333,Inductor-11333,4,11,EA,315.04,0.558,ACTIVE,True
11334,P-011334,Connector-11334,2,5,EA,297.45,9.266,ACTIVE,True
11335,P-011335,PCB-11335,11,33,EA,45.26,7.868,ACTIVE,True
11336,P-011336,Enclosure-11336,6,17,EA,56.68,0.230,ACTIVE,True
11337,P-011337,Heatsink-11337,9,27,EA,294.06,0.081,ACTIVE,True
11338,P-011338,LED-11338,5,14,EA,249.26,6.738,ACTIVE,True
11339,P-011339,Converter-11339,12,34,EA,63.48,5.697,ACTIVE,True
11340,P-011340,TempSensor-11340,3,9,EA,108.95,8.595,ACTIVE,True
11341,P-011341,Cable-11341,10,30,EA,343.22,2.107,ACTIVE,True
11342,P-011342,Aluminum-11342,4,12,EA,65.21,0.703,ACTIVE,True
11343,P-011343,SolderPaste-11343,3,8,EA,313.23,2.954,ACTIVE,True
11344,P-011344,MCU-11344,6,17,EA,168.30,5.411,ACTIVE,True
11345,P-011345,DRAM-11345,9,25,EA,357.66,8.857,ACTIVE,True
11346,P-011346,OpAmp-11346,10,30,EA,113.23,7.854,ACTIVE,True
11347,P-011347,Resistor-11347,7,20,EA,245.31,8.985,ACTIVE,True
11348,P-011348,Capacitor-11348,11,31,EA,129.41,1.493,ACTIVE,True
11349,P-011349,Inductor-11349,5,13,EA,142.47,0.589,ACTIVE,True
11350,P-011350,Connector-11350,4,10,EA,213.88,8.110,ACTIVE,True
11351,P-011351,PCB-11351,1,3,EA,410.11,4.370,ACTIVE,True
11352,P-011352,Enclosure-11352,2,6,EA,58.52,3.349,ACTIVE,True
11353,P-011353,Heatsink-11353,12,34,EA,147.45,9.046,ACTIVE,True
11354,P-011354,LED-11354,5,15,EA,164.35,5.257,ACTIVE,True
11355,P-011355,Converter-11355,4,12,EA,96.22,0.283,ACTIVE,True
11356,P-011356,TempSensor-11356,6,16,EA,398.49,1.668,NRND,True
11357,P-011357,Cable-11357,2,5,EA,490.94,5.012,ACTIVE,True
11358,P-011358,Aluminum-11358,4,11,EA,458.25,3.911,ACTIVE,True
11359,P-011359,SolderPaste-11359,12,34,EA,116.14,4.489,ACTIVE,True
11360,P-011360,MCU-11360,3,7,EA,185.19,7.994,ACTIVE,True
11361,P-011361,DRAM-11361,5,15,EA,53.09,6.451,ACTIVE,True
11362,P-011362,OpAmp-11362,3,7,EA,390.26,0.192,ACTIVE,True
11363,P-011363,Resistor-11363,4,11,EA,92.70,5.682,ACTIVE,True
11364,P-011364,Capacitor-11364,10,28,EA,311.76,2.401,ACTIVE,True
11365,P-011365,Inductor-11365,3,9,EA,18.79,4.690,ACTIVE,True
11366,P-011366,Connector-11366,9,27,EA,82.91,7.044,ACTIVE,True
11367,P-011367,PCB-11367,11,33,EA,115.79,5.703,ACTIVE,True
11368,P-011368,Enclosure-11368,7,21,EA,153.38,0.670,ACTIVE,True
11369,P-011369,Heatsink-11369,2,5,EA,101.62,9.629,ACTIVE,True
11370,P-011370,LED-11370,9,25,EA,86.36,1.832,ACTIVE,True
11371,P-011371,Converter-11371,4,10,EA,45.22,3.721,ACTIVE,True
11372,P-011372,TempSensor-11372,7,19,EA,67.46,0.116,ACTIVE,True
11373,P-011373,Cable-11373,5,14,EA,115.33,2.836,ACTIVE,True
11374,P-011374,Aluminum-11374,3,7,EA,394.36,1.079,ACTIVE,True
11375,P-011375,SolderPaste-11375,12,36,EA,147.22,1.219,ACTIVE,True
11376,P-011376,MCU-11376,12,35,EA,130.22,1.752,ACTIVE,True
11377,P-011377,DRAM-11377,6,18,EA,78.11,5.516,ACTIVE,True
11378,P-011378,OpAmp-11378,11,32,EA,354.35,6.213,ACTIVE,True
11379,P-011379,Resistor-11379,3,7,EA,455.16,2.832,ACTIVE,True
11380,P-011380,Capacitor-11380,10,28,EA,153.66,0.072,ACTIVE,True
11381,P-011381,Inductor-11381,4,12,EA,470.89,3.825,ACTIVE,True
11382,P-011382,Connector-11382,1,2,EA,148.75,3.664,ACTIVE,True
11383,P-011383,PCB-11383,3,8,EA,483.05,5.920,ACTIVE,True
11384,P-011384,Enclosure-11384,9,26,EA,295.02,0.802,ACTIVE,True
11385,P-011385,Heatsink-11385,9,26,EA,5.42,6.952,ACTIVE,True
11386,P-011386,LED-11386,10,29,EA,229.60,4.291,ACTIVE,True
11387,P-011387,Converter-11387,4,11,EA,201.15,0.938,OBSOLETE,True
11388,P-011388,TempSensor-11388,6,17,EA,59.04,9.515,ACTIVE,True
11389,P-011389,Cable-11389,5,15,EA,396.53,6.002,ACTIVE,True
11390,P-011390,Aluminum-11390,8,24,EA,132.86,4.983,ACTIVE,True
11391,P-011391,SolderPaste-11391,4,10,EA,313.61,5.625,ACTIVE,True
11392,P-011392,MCU-11392,4,11,EA,28.30,0.169,ACTIVE,True
11393,P-011393,DRAM-11393,6,17,EA,220.16,0.977,ACTIVE,True
11394,P-011394,OpAmp-11394,3,9,EA,59.91,9.968,ACTIVE,True
11395,P-011395,Resistor-11395,8,22,EA,72.60,2.952,ACTIVE,True
11396,P-011396,Capacitor-11396,7,20,EA,368.40,3.319,ACTIVE,True
11397,P-011397,Inductor-11397,9,25,EA,341.76,1.010,ACTIVE,True
11398,P-011398,Connector-11398,3,7,EA,216.46,7.728,ACTIVE,True
11399,P-011399,PCB-11399,10,28,EA,114.75,0.568,ACTIVE,True
11400,P-011400,Enclosure-11400,7,19,EA,354.40,3.412,ACTIVE,True
11401,P-011401,Heatsink-11401,3,9,EA,251.67,4.021,ACTIVE,True
11402,P-011402,LED-11402,8,23,EA,17.02,6.598,ACTIVE,True
11403,P-011403,Converter-11403,11,32,EA,350.98,1.460,ACTIVE,True
11404,P-011404,TempSensor-11404,9,25,EA,348.03,8.753,ACTIVE,True
11405,P-011405,Cable-11405,12,34,EA,363.04,0.710,ACTIVE,True
11406,P-011406,Aluminum-11406,6,17,EA,430.95,1.984,ACTIVE,True
11407,P-011407,SolderPaste-11407,2,6,EA,15.17,6.032,ACTIVE,True
11408,P-011408,MCU-11408,1,2,EA,270.56,3.565,ACTIVE,True
11409,P-011409,DRAM-11409,9,27,EA,122.78,4.466,ACTIVE,True
11410,P-011410,OpAmp-11410,3,8,EA,12.69,0.985,NRND,True
11411,P-011411,Resistor-11411,1,1,EA,162.48,4.697,ACTIVE,True
11412,P-011412,Capacitor-11412,2,6,EA,357.49,9.608,ACTIVE,True
11413,P-011413,Inductor-11413,9,27,EA,124.66,9.904,ACTIVE,True
11414,P-011414,Connector-11414,7,20,EA,341.51,8.975,ACTIVE,True
11415,P-011415,PCB-11415,8,23,EA,266.16,7.877,ACTIVE,True
11416,P-011416,Enclosure-11416,3,9,EA,177.94,6.813,ACTIVE,True
11417,P-011417,Heatsink-11417,5,15,EA,448.85,4.866,ACTIVE,True
11418,P-011418,LED-11418,7,21,EA,69.50,1.397,ACTIVE,True
11419,P-011419,Converter-11419,5,15,EA,271.08,3.066,ACTIVE,True
11420,P-011420,TempSensor-11420,12,34,EA,110.83,4.311,ACTIVE,True
11421,P-011421,Cable-11421,7,21,EA,415.25,8.473,ACTIVE,True
11422,P-011422,Aluminum-11422,9,25,EA,490.98,6.327,ACTIVE,True
11423,P-011423,SolderPaste-11423,4,10,EA,54.05,9.030,ACTIVE,True
11424,P-011424,MCU-11424,10,29,EA,312.20,8.277,ACTIVE,True
11425,P-011425,DRAM-11425,12,35,EA,23.42,4.828,ACTIVE,True
11426,P-011426,OpAmp-11426,10,29,EA,236.60,7.554,ACTIVE,True
11427,P-011427,Resistor-11427,2,4,EA,394.00,1.046,ACTIVE,True
11428,P-011428,Capacitor-11428,6,17,EA,384.53,1.754,ACTIVE,True
11429,P-011429,Inductor-11429,3,7,EA,19.25,1.741,ACTIVE,True
11430,P-011430,Connector-11430,10,29,EA,316.92,9.413,ACTIVE,True
11431,P-011431,PCB-11431,2,4,EA,88.14,2.105,ACTIVE,True
11432,P-011432,Enclosure-11432,2,4,EA,270.92,5.834,ACTIVE,True
11433,P-011433,Heatsink-11433,7,19,EA,381.71,9.164,ACTIVE,True
11434,P-011434,LED-11434,11,31,EA,157.39,3.689,ACTIVE,True
11435,P-011435,Converter-11435,10,28,EA,346.13,3.244,OBSOLETE,True
11436,P-011436,TempSensor-11436,6,18,EA,272.72,4.464,ACTIVE,True
11437,P-011437,Cable-11437,7,19,EA,160.86,2.574,ACTIVE,True
11438,P-011438,Aluminum-11438,5,14,EA,113.07,9.327,ACTIVE,True
11439,P-011439,SolderPaste-11439,6,16,EA,495.93,1.045,ACTIVE,True
11440,P-011440,MCU-11440,10,28,EA,418.54,9.554,ACTIVE,True
11441,P-011441,DRAM-11441,5,15,EA,263.23,1.992,OBSOLETE,True
11442,P-011442,OpAmp-11442,11,31,EA,388.00,7.794,ACTIVE,True
11443,P-011443,Resistor-11443,3,8,EA,448.39,4.966,ACTIVE,True
11444,P-011444,Capacitor-11444,2,5,EA,119.05,7.656,ACTIVE,True
11445,P-011445,Inductor-11445,10,29,EA,448.92,0.592,ACTIVE,True
11446,P-011446,Connector-11446,6,17,EA,155.01,0.939,ACTIVE,True
11447,P-011447,PCB-11447,7,20,EA,66.16,9.435,ACTIVE,True
11448,P-011448,Enclosure-11448,4,10,EA,355.07,0.123,ACTIVE,True
11449,P-011449,Heatsink-11449,1,2,EA,383.17,3.968,ACTIVE,True
11450,P-011450,LED-11450,12,36,EA,125.69,0.108,ACTIVE,True
11451,P-011451,Converter-11451,4,12,EA,500.00,6.811,ACTIVE,True
11452,P-011452,TempSensor-11452,6,17,EA,388.39,5.529,ACTIVE,True
11453,P-011453,Cable-11453,12,34,EA,345.48,2.111,ACTIVE,True
11454,P-011454,Aluminum-11454,4,10,EA,170.61,2.330,ACTIVE,True
11455,P-011455,SolderPaste-11455,7,21,EA,220.50,1.088,ACTIVE,True
11456,P-011456,MCU-11456,8,22,EA,497.02,2.060,ACTIVE,True
11457,P-011457,DRAM-11457,11,31,EA,74.22,5.042,ACTIVE,True
11458,P-011458,OpAmp-11458,12,36,EA,435.73,6.069,ACTIVE,True
11459,P-011459,Resistor-11459,1,3,EA,152.62,7.911,ACTIVE,True
11460,P-011460,Capacitor-11460,6,18,EA,105.94,7.470,ACTIVE,True
11461,P-011461,Inductor-11461,10,29,EA,176.79,7.859,ACTIVE,True
11462,P-011462,Connector-11462,5,15,EA,429.28,6.260,ACTIVE,True
11463,P-011463,PCB-11463,5,14,EA,206.44,7.302,ACTIVE,True
11464,P-011464,Enclosure-11464,1,3,EA,474.74,1.840,ACTIVE,True
11465,P-011465,Heatsink-11465,6,16,EA,256.61,9.782,ACTIVE,True
11466,P-011466,LED-11466,4,11,EA,286.96,4.571,EOL,True
11467,P-011467,Converter-11467,3,9,EA,198.70,4.635,ACTIVE,True
11468,P-011468,TempSensor-11468,2,4,EA,379.10,7.664,ACTIVE,True
