ORDER_LINE_ID,ORDER_ID,PRODUCT_ID,QUANTITY,UNIT_PRICE,REQUESTED_DATE
18790,8790,127,198.00,1289.42,2023-04-19
18791,8791,439,241.00,321.50,2025-09-30
18792,8792,77,49.00,1803.28,2025-02-01
18793,8793,209,471.00,1032.11,2026-09-12
18794,8794,456,311.00,578.29,2023-04-10
18795,8795,26,324.00,745.25,2024-09-17
18796,8796,440,139.00,1871.75,2024-07-07
18797,8797,313,488.00,569.00,2025-09-24
18798,8798,337,168.00,602.07,2024-07-05
18799,8799,316,79.00,1233.43,2024-04-24
18800,8800,460,391.00,1449.08,2023-09-05
18801,8801,246,107.00,1903.93,2025-01-06
18802,8802,415,132.00,575.52,2024-12-19
18803,8803,253,280.00,725.35,2026-09-06
18804,8804,376,203.00,990.96,2024-10-14
18805,8805,421,94.00,1030.56,2023-05-19
18806,8806,419,456.00,1835.98,2025-12-09
18807,8807,478,408.00,1245.17,2023-09-22
18808,8808,378,391.00,445.20,2023-06-27
18809,8809,247,23.00,558.34,2025-07-25
18810,8810,361,343.00,222.91,2023-02-15
18811,8811,195,397.00,132.14,2023-07-24
18812,8812,379,325.00,1997.81,2025-05-31
18813,8813,79,31.00,823.66,2024-03-01
18814,8814,366,204.00,1347.80,2023-11-21
18815,8815,317,41.00,1952.04,2026-04-19
18816,8816,237,427.00,1513.03,2026-01-13
18817,8817,476,49.00,1236.09,2024-04-04
18818,8818,134,434.00,1743.80,2025-08-01
18819,8819,16,42.00,347.56,2026-09-11
18820,8820,451,414.00,979.23,2026-08-24
18821,8821,311,110.00,1426.50,2025-06-10
18822,8822,377,242.00,1959.01,2026-01-18
18823,8823,500,20.00,426.00,2024-08-02
18824,8824,325,128.00,1144.03,2025-04-18
18825,8825,171,56.00,1296.28,2024-04-04
18826,8826,280,196.00,1488.09,2024-10-15
18827,8827,127,103.00,1089.54,2025-03-31
18828,8828,300,276.00,188.09,2023-04-15
18829,8829,122,337.00,1238.78,2024-01-02
18830,8830,442,337.00,1840.95,2023-08-08
18831,8831,279,493.00,1847.71,2023-09-06
18832,8832,171,318.00,954.80,2024-08-24
18833,8833,311,127.00,1720.68,2025-06-29
18834,8834,337,223.00,1641.19,2026-01-27
18835,8835,169,303.00,1533.52,2025-12-10
18836,8836,499,424.00,178.07,2026-03-03
18837,8837,111,459.00,1820.68,2025-04-02
18838,8838,336,402.00,1439.74,2024-08-28
18839,8839,76,39.00,449.11,2024-03-18
18840,8840,477,80.00,867.61,2026-10-15
18841,8841,201,373.00,551.96,2026-06-19
18842,8842,149,95.00,1353.14,2025-05-12
18843,8843,286,436.00,1373.32,2024-12-09
18844,8844,203,256.00,1509.95,2026-07-31
18845,8845,262,293.00,850.60,2025-07-24
18846,8846,140,255.00,293.40,2024-01-20
18847,8847,375,255.00,1792.40,2025-03-29
18848,8848,181,11.00,658.24,2026-07-16
18849,8849,15,6.00,171.97,2025-09-02
18850,8850,378,463.00,957.24,2026-10-05
18851,8851,194,466.00,2024.37,2023-03-30
18852,8852,347,246.00,167.39,2023-07-09
18853,8853,70,484.00,1968.09,2025-07-31
18854,8854,204,311.00,1000.19,2025-12-01
18855,8855,436,477.00,486.75,2025-05-07
18856,8856,459,392.00,1157.53,2023-10-27
18857,8857,165,402.00,1885.13,2024-01-05
18858,8858,213,388.00,441.28,2026-02-06
18859,8859,137,13.00,1195.01,2026-09-16
18860,8860,373,411.00,1934.39,2025-11-19
18861,8861,63,54.00,1363.47,2024-02-01
18862,8862,150,128.00,230.63,2024-11-20
18863,8863,77,49.00,562.84,2024-02-09
18864,8864,279,349.00,1275.47,2024-10-29
18865,8865,413,428.00,1388.89,2026-08-23
18866,8866,306,16.00,1384.10,2026-02-20
18867,8867,242,124.00,1276.85,2023-01-23
18868,8868,388,197.00,1736.40,2024-01-22
18869,8869,131,407.00,352.50,2026-09-30
18870,8870,65,396.00,864.84,2024-09-10
18871,8871,107,398.00,731.89,2023-02-03
18872,8872,290,90.00,145.49,2024-04-09
18873,8873,329,492.00,1354.64,2026-01-17
18874,8874,489,305.00,615.82,2024-07-07
18875,8875,6,486.00,1704.39,2024-07-18
18876,8876,59,467.00,882.36,2026-01-01
18877,8877,299,224.00,1662.28,2026-01-18
18878,8878,204,44.00,1584.65,2023-05-15
18879,8879,62,119.00,106.30,2024-01-07
18880,8880,61,351.00,1069.95,2024-05-15
18881,8881,268,347.00,1701.72,2026-09-02
18882,8882,311,231.00,660.67,2026-07-12
18883,8883,373,195.00,227.85,2025-08-18
18884,8884,143,17.00,1745.73,2025-05-15
18885,8885,172,179.00,643.63,2023-11-08
18886,8886,327,419.00,712.14,2023-08-05
18887,8887,222,469.00,1963.24,2025-06-30
18888,8888,270,462.00,379.52,2026-10-25
18889,8889,326,364.00,815.67,2023-06-16
18890,8890,264,161.00,1343.15,2026-03-15
18891,8891,336,119.00,177.31,2025-08-25
18892,8892,328,176.00,807.91,2024-10-13
18893,8893,145,318.00,1147.15,2026-02-27
18894,8894,177,353.00,355.32,2026-06-25
18895,8895,111,80.00,1762.19,2023-05-07
18896,8896,309,179.00,1510.50,2026-02-16
18897,8897,381,352.00,1836.68,2026-08-11
18898,8898,283,241.00,1942.77,2024-01-22
18899,8899,289,286.00,716.90,2024-03-10
18900,8900,423,367.00,772.63,2025-08-27
18901,8901,266,455.00,774.35,2024-09-04
18902,8902,217,379.00,1529.39,2026-06-16
18903,8903,6,17.00,1865.06,2023-08-14
18904,8904,337,483.00,1477.59,2025-02-02
18905,8905,109,402.00,1947.26,2026-08-11
18906,8906,365,486.00,512.25,2025-08-11
18907,8907,406,342.00,1461.47,2023-01-24
18908,8908,339,339.00,1259.85,2025-09-19
18909,8909,340,107.00,1367.49,2024-04-17
18910,8910,128,336.00,1083.85,2024-03-16
18911,8911,265,8.00,700.76,2024-10-26
18912,8912,57,414.00,967.40,2023-04-12
18913,8913,84,175.00,1713.82,2024-11-05
18914,8914,258,65.00,1078.97,2024-11-21
18915,8915,384,433.00,1439.86,2025-11-23
18916,8916,216,402.00,1741.25,2025-02-22
18917,8917,403,319.00,859.74,2025-10-11
18918,8918,480,299.00,1706.68,2026-10-01
18919,8919,306,291.00,1876.02,2025-12-10
18920,8920,459,320.00,62.48,2024-09-06
18921,8921,389,106.00,1594.04,2025-01-31
18922,8922,326,279.00,92.95,2024-12-25
18923,8923,65,52.00,896.93,2024-07-20
18924,8924,170,13.00,816.42,2024-01-05
18925,8925,456,359.00,2025.25,2023-11-25
18926,8926,221,417.00,1603.15,2023-03-24
18927,8927,22,270.00,583.29,2024-02-06
18928,8928,107,213.00,848.85,2023-05-02
18929,8929,444,38.00,1688.56,2026-08-27
18930,8930,446,452.00,1240.90,2024-07-19
18931,8931,250,237.00,677.14,2025-11-22
18932,8932,394,108.00,1523.10,2026-06-08
18933,8933,479,287.00,716.10,2023-03-26
18934,8934,168,6.00,666.17,2026-01-16
18935,8935,200,246.00,850.00,2024-12-18
18936,8936,265,432.00,356.15,2023-08-07
18937,8937,26,493.00,863.88,2024-01-26
18938,8938,110,433.00,1649.43,2023-04-08
18939,8939,468,232.00,254.12,2026-01-03
18940,8940,359,34.00,650.33,2024-04-18
18941,8941,305,416.00,606.76,2024-10-22
18942,8942,176,196.00,1738.89,2024-02-29
18943,8943,21,416.00,199.12,2024-07-03
18944,8944,303,419.00,294.02,2025-05-06
18945,8945,274,146.00,350.40,2026-08-08
18946,8946,330,269.00,302.67,2025-01-29
18947,8947,170,322.00,1107.11,2025-11-30
18948,8948,118,301.00,1821.62,2025-06-14
18949,8949,293,89.00,259.27,2025-11-09
18950,8950,317,156.00,1931.63,2025-01-06
18951,8951,90,318.00,1673.34,2024-01-14
18952,8952,208,446.00,308.28,2025-05-16
18953,8953,228,82.00,1565.46,2025-11-04
18954,8954,271,478.00,1332.25,2023-11-19
18955,8955,321,38.00,1713.56,2023-12-03
18956,8956,104,90.00,1656.93,2026-04-03
18957,8957,248,229.00,1165.23,2024-09-05
18958,8958,106,357.00,79.26,2026-05-21
18959,8959,481,428.00,1020.70,2026-05-28
18960,8960,18,204.00,958.79,2024-12-31
18961,8961,293,188.00,212.31,2024-11-03
18962,8962,488,397.00,746.66,2025-10-26
18963,8963,393,397.00,571.81,2025-02-11
18964,8964,174,17.00,1319.36,2023-08-24
18965,8965,90,149.00,1277.80,2024-04-30
18966,8966,15,453.00,1478.41,2023-06-19
18967,8967,324,12.00,581.66,2023-12-24
18968,8968,283,403.00,805.13,2023-09-24
18969,8969,6,315.00,288.87,2023-05-24
18970,8970,211,463.00,434.51,2026-03-10
18971,8971,314,192.00,568.86,2025-10-13
18972,8972,419,303.00,972.56,2025-11-13
18973,8973,298,389.00,335.60,2024-10-30
18974,8974,66,78.00,1114.66,2025-10-15
18975,8975,175,187.00,218.14,2023-05-27
18976,8976,43,352.00,1952.11,2025-04-29
18977,8977,364,392.00,865.61,2023-06-13
18978,8978,332,289.00,1011.41,2024-05-05
18979,8979,393,253.00,459.17,2026-07-12
18980,8980,449,490.00,617.71,2025-03-12
18981,8981,10,487.00,1921.89,2024-02-17
18982,8982,200,487.00,250.42,2024-05-10
18983,8983,66,336.00,1961.28,2024-10-15
18984,8984,229,307.00,1457.09,2026-06-17
18985,8985,484,194.00,1348.39,2024-03-20
18986,8986,282,295.00,1426.83,2025-03-17
18987,8987,311,482.00,1565.26,2024-03-20
18988,8988,204,375.00,1285.63,2026-07-01
18989,8989,170,64.00,609.97,2023-08-11
18990,8990,64,285.00,1018.82,2026-03-02
18991,8991,395,67.00,1057.46,2024-04-14
18992,8992,367,28.00,1979.99,2024-04-10
18993,8993,477,199.00,1961.20,2025-09-22
18994,8994,348,107.00,396.59,2025-07-24
18995,8995,334,499.00,1023.10,2025-12-04
18996,8996,223,229.00,1428.53,2026-03-17
18997,8997,150,227.00,665.76,2025-10-23
18998,8998,100,165.00,359.58,2024-03-21
18999,8999,344,311.00,369.90,2024-06-03
19000,9000,454,221.00,1510.70,2024-11-28
19001,9001,495,35.00,55.93,2023-04-11
19002,9002,131,67.00,903.18,2026-07-11
19003,9003,18,92.00,1390.36,2024-01-30
19004,9004,396,450.00,141.35,2025-01-09
19005,9005,11,363.00,459.12,2023-02-02
19006,9006,132,448.00,735.05,2024-04-09
19007,9007,346,324.00,976.92,2024-02-07
19008,9008,169,280.00,1672.51,2026-01-24
19009,9009,116,431.00,66.72,2024-06-05
19010,9010,278,50.00,1150.47,2026-06-12
19011,9011,212,415.00,448.95,2023-08-15
19012,9012,60,97.00,885.14,2023-04-13
19013,9013,295,121.00,998.31,2023-09-14
19014,9014,264,374.00,1928.58,2024-03-30
19015,9015,88,403.00,1440.30,2026-08-21
19016,9016,83,114.00,1404.05,2026-04-11
19017,9017,85,75.00,798.92,2026-05-15
19018,9018,236,88.00,394.37,2024-03-07
19019,9019,437,244.00,1128.31,2025-04-22
19020,9020,403,475.00,159.23,2026-09-06
19021,9021,235,446.00,164.89,2026-05-06
19022,9022,477,222.00,1281.72,2026-09-08
19023,9023,486,342.00,1412.45,2026-05-29
19024,9024,420,318.00,2002.59,2026-01-10
19025,9025,407,311.00,1134.37,2024-05-21
19026,9026,331,16.00,1053.71,2024-10-03
19027,9027,298,268.00,1030.09,2024-01-22
19028,9028,267,60.00,1218.97,2025-08-15
19029,9029,454,469.00,771.92,2024-12-10
19030,9030,158,280.00,651.61,2023-03-02
19031,9031,319,386.00,1824.57,2023-11-08
19032,9032,371,385.00,1991.90,2025-04-26
19033,9033,488,194.00,1067.37,2025-02-10
19034,9034,135,50.00,1238.37,2025-11-06
19035,9035,163,30.00,612.92,2025-06-30
19036,9036,43,118.00,1451.17,2024-02-06
19037,9037,302,131.00,1396.58,2023-06-30
19038,9038,471,275.00,749.23,2023-08-01
19039,9039,427,411.00,1453.15,2026-05-09
19040,9040,2,143.00,1873.71,2023-02-03
19041,9041,338,363.00,1874.57,2024-11-24
19042,9042,300,247.00,851.45,2024-12-09
19043,9043,73,89.00,1058.29,2023-08-03
19044,9044,184,343.00,2007.48,2023-11-12
19045,9045,14,115.00,63.05,2026-09-12
19046,9046,439,398.00,632.90,2024-11-09
19047,9047,208,365.00,1875.89,2024-01-11
19048,9048,288,67.00,200.61,2025-07-26
19049,9049,164,453.00,938.06,2024-07-18
19050,9050,433,89.00,2014.54,2024-02-13
19051,9051,490,213.00,989.25,2026-08-21
19052,9052,426,306.00,1346.73,2024-02-08
19053,9053,304,415.00,1304.79,2024-11-22
19054,9054,61,29.00,969.76,2025-07-10
19055,9055,119,479.00,1120.13,2024-12-20
19056,9056,309,46.00,1685.27,2024-02-21
19057,9057,368,128.00,322.87,2024-11-05
19058,9058,293,436.00,1325.38,2025-02-27
19059,9059,275,443.00,840.78,2024-03-10
19060,9060,136,476.00,530.16,2023-12-16
19061,9061,325,188.00,871.63,2026-03-31
19062,9062,128,206.00,1194.12,2024-02-08
19063,9063,380,374.00,127.75,2026-05-27
19064,9064,484,93.00,1717.66,2026-08-20
19065,9065,278,284.00,183.60,2023-03-26
19066,9066,231,32.00,1913.12,2025-12-10
19067,9067,430,447.00,271.92,2026-04-23
19068,9068,48,344.00,1124.51,2023-06-24
19069,9069,268,317.00,1972.08,2026-09-13
19070,9070,178,263.00,1996.56,2026-04-10
19071,9071,174,355.00,1201.32,2025-01-28
19072,9072,182,261.00,407.77,2023-07-09
19073,9073,282,209.00,1237.20,2024-01-07
19074,9074,114,178.00,78.82,2024-04-26
19075,9075,217,98.00,1317.96,2024-05-15
19076,9076,203,159.00,1570.25,2026-09-02
19077,9077,173,63.00,149.54,2025-05-23
19078,9078,494,98.00,792.08,2024-04-26
19079,9079,30,308.00,947.14,2026-06-09
19080,9080,157,319.00,1592.88,2024-08-05
19081,9081,404,248.00,837.66,2023-01-31
19082,9082,332,440.00,387.39,2025-10-14
19083,9083,224,91.00,880.24,2025-04-17
19084,9084,65,434.00,551.20,2025-11-29
19085,9085,443,83.00,867.09,2026-02-07
19086,9086,364,45.00,655.71,2026-03-27
19087,9087,479,469.00,1645.90,2024-11-19
19088,9088,379,323.00,1628.47,2025-07-30
19089,9089,174,206.00,892.97,2024-02-12
19090,9090,464,270.00,1919.09,2023-09-02
19091,9091,305,28.00,849.88,2025-09-18
19092,9092,436,28.00,944.63,2023-04-15
19093,9093,436,336.00,361.31,2025-03-31
19094,9094,432,60.00,1998.29,2024-11-18
19095,9095,277,233.00,1650.86,2024-06-09
19096,9096,24,278.00,263.95,2026-07-25
19097,9097,383,418.00,2025.01,2024-04-03
19098,9098,92,283.00,1025.74,2024-07-12
19099,9099,362,200.00,82.99,2023-04-15
19100,9100,234,72.00,1593.35,2024-11-04
19101,9101,58,108.00,702.64,2026-01-11
19102,9102,224,61.00,441.39,2023-05-17
19103,9103,434,110.00,1899.62,2023-01-25
19104,9104,65,133.00,1247.28,2023-07-19
19105,9105,255,332.00,420.04,2025-07-01
19106,9106,205,125.00,1135.71,2026-08-16
19107,9107,496,482.00,2021.18,2023-02-08
19108,9108,308,42.00,99.13,2025-02-12
19109,9109,126,452.00,1050.15,2023-06-15
19110,9110,323,353.00,89.64,2026-07-15
19111,9111,140,147.00,1968.23,2024-10-24
19112,9112,402,456.00,781.89,2023-07-18
19113,9113,82,105.00,1107.39,2024-09-12
19114,9114,352,497.00,1531.76,2026-06-24
19115,9115,223,70.00,240.13,2024-06-22
19116,9116,301,396.00,1177.25,2023-11-03
19117,9117,409,452.00,429.58,2025-04-29
19118,9118,312,421.00,1043.66,2024-11-17
19119,9119,139,315.00,565.23,2023-08-29
19120,9120,39,65.00,1679.55,2025-01-04
19121,9121,342,425.00,1216.39,2024-03-12
19122,9122,119,240.00,1005.63,2023-03-23
19123,9123,361,381.00,724.86,2025-10-09
19124,9124,154,466.00,1410.91,2023-03-19
19125,9125,312,313.00,459.38,2026-10-04
19126,9126,281,108.00,1535.96,2024-10-04
19127,9127,120,199.00,1308.23,2024-07-21
19128,9128,190,29.00,2030.84,2023-12-15
19129,9129,439,420.00,1586.58,2025-04-07
19130,9130,118,218.00,131.88,2024-03-22
19131,9131,59,194.00,341.31,2025-05-26
19132,9132,345,95.00,1729.29,2025-06-27
19133,9133,77,417.00,121.16,2025-10-10
19134,9134,453,149.00,1833.07,2024-02-04
19135,9135,262,222.00,106.47,2026-07-03
19136,9136,354,154.00,486.96,2023-12-30
19137,9137,351,462.00,900.22,2024-02-07
19138,9138,450,472.00,1790.69,2026-03-24
19139,9139,469,185.00,924.16,2023-11-25
19140,9140,464,317.00,1562.92,2024-10-22
19141,9141,342,338.00,1227.78,2023-06-30
19142,9142,184,392.00,85.15,2026-09-24
19143,9143,313,332.00,2020.02,2023-08-19
19144,9144,231,154.00,567.50,2026-04-18
19145,9145,500,110.00,610.25,2024-02-01
19146,9146,294,343.00,831.79,2025-12-26
19147,9147,292,12.00,1905.46,2026-07-29
19148,9148,263,261.00,1914.10,2023-02-22
19149,9149,274,185.00,207.57,2023-02-09
19150,9150,283,250.00,297.00,2026-01-06
19151,9151,498,490.00,1624.69,2023-04-18
19152,9152,25,373.00,1991.44,2023-12-03
19153,9153,152,234.00,624.39,2025-10-27
19154,9154,169,139.00,83.30,2024-01-22
19155,9155,467,311.00,254.26,2025-08-20
19156,9156,268,329.00,1762.56,2024-11-03
19157,9157,36,260.00,802.62,2025-02-23
19158,9158,486,248.00,824.23,2025-12-19
19159,9159,96,142.00,423.73,2026-07-03
19160,9160,142,227.00,1129.67,2023-08-18
19161,9161,324,395.00,1349.36,2023-08-07
19162,9162,175,51.00,395.38,2024-12-15
19163,9163,222,338.00,1422.38,2024-01-27
19164,9164,380,205.00,1033.34,2026-07-09
19165,9165,403,65.00,2019.29,2024-09-23
19166,9166,67,148.00,154.48,2024-12-21
19167,9167,119,182.00,1411.36,2026-08-18
19168,9168,57,241.00,1009.49,2026-03-15
19169,9169,409,40.00,1467.69,2023-12-20
19170,9170,211,463.00,2036.95,2024-11-02
19171,9171,66,402.00,121.53,2026-08-02
19172,9172,332,221.00,2008.78,2025-07-18
19173,9173,168,344.00,418.38,2025-12-06
19174,9174,136,432.00,773.50,2023-02-17
19175,9175,203,326.00,304.05,2026-10-10
19176,9176,388,96.00,60.77,2024-09-10
19177,9177,406,385.00,1833.53,2024-10-05
19178,9178,382,240.00,858.16,2024-03-02
19179,9179,378,348.00,1103.15,2026-09-13
19180,9180,125,310.00,1182.93,2024-12-14
19181,9181,372,340.00,1464.76,2026-09-02
19182,9182,260,187.00,1147.91,2024-02-21
19183,9183,98,145.00,1244.23,2023-10-10
19184,9184,179,70.00,1825.03,2023-12-06
19185,9185,71,404.00,1783.41,2023-09-02
19186,9186,452,200.00,1253.27,2026-05-14
19187,9187,282,421.00,1381.29,2023-11-19
19188,9188,471,127.00,424.13,2025-10-12
19189,9189,281,204.00,335.91,2023-03-20
19190,9190,123,172.00,169.12,2024-07-03
19191,9191,266,270.00,1912.68,2025-01-04
19192,9192,455,386.00,451.98,2023-06-29
19193,9193,371,277.00,218.43,2025-06-28
19194,9194,441,345.00,555.17,2024-04-09
19195,9195,391,459.00,789.20,2026-10-15
19196,9196,348,6.00,805.43,2026-05-24
19197,9197,135,382.00,1579.37,2026-05-09
19198,9198,151,109.00,2001.10,2023-08-31
19199,9199,285,453.00,1287.18,2023-12-04
19200,9200,204,284.00,1501.34,2023-06-08
19201,9201,241,402.00,334.71,2024-01-16
19202,9202,403,87.00,935.50,2025-10-29
19203,9203,424,301.00,1529.99,2024-03-06
19204,9204,139,402.00,948.85,2026-02-27
19205,9205,497,299.00,538.26,2025-02-21
19206,9206,321,335.00,1847.44,2024-02-06
19207,9207,477,409.00,1009.02,2025-02-11
19208,9208,262,26.00,1760.13,2026-07-12
19209,9209,403,462.00,2045.27,2023-06-13
19210,9210,495,479.00,1176.77,2025-08-28
19211,9211,457,121.00,70.63,2024-02-20
19212,9212,22,489.00,600.85,2023-07-04
19213,9213,159,287.00,1794.39,2024-02-11
19214,9214,101,443.00,203.37,2026-08-08
19215,9215,361,108.00,829.62,2024-01-25
19216,9216,124,389.00,649.27,2024-07-04
19217,9217,154,412.00,660.83,2026-04-05
19218,9218,378,46.00,1311.69,2023-06-12
19219,9219,24,6.00,1815.47,2023-06-09
19220,9220,498,416.00,1308.12,2025-05-02
19221,9221,282,279.00,1825.26,2026-09-17
19222,9222,110,409.00,944.01,2025-08-15
19223,9223,366,471.00,1549.96,2025-10-04
19224,9224,377,61.00,1948.59,2024-08-18
19225,9225,444,375.00,1704.21,2026-09-30
19226,9226,294,473.00,1761.96,2024-04-18
19227,9227,437,171.00,1103.23,2024-05-10
19228,9228,410,218.00,1730.56,2024-01-13
19229,9229,248,155.00,296.98,2024-11-01
19230,9230,487,420.00,987.73,2024-04-11
19231,9231,208,343.00,153.13,2024-07-25
19232,9232,90,235.00,395.98,2026-01-19
19233,9233,305,135.00,1943.74,2023-06-07
19234,9234,192,154.00,1434.55,2025-04-07
19235,9235,306,91.00,350.10,2025-09-17
19236,9236,224,399.00,1318.55,2025-03-19
19237,9237,384,46.00,1751.69,2025-01-09
19238,9238,401,401.00,1196.87,2023-07-04
19239,9239,420,169.00,1269.27,2024-05-01
19240,9240,25,384.00,1212.38,2023-08-05
19241,9241,224,164.00,874.91,2024-09-26
19242,9242,336,301.00,1070.78,2026-07-10
19243,9243,309,268.00,908.06,2024-10-12
19244,9244,15,122.00,1751.14,2026-09-27
19245,9245,79,61.00,852.89,2023-10-02
19246,9246,427,380.00,1507.20,2024-02-11
19247,9247,311,423.00,1792.75,2023-04-15
19248,9248,451,96.00,1888.12,2026-03-03
19249,9249,411,483.00,1630.78,2024-12-03
19250,9250,9,190.00,1219.86,2024-09-02
19251,9251,440,239.00,1511.76,2025-09-28
19252,9252,49,360.00,1798.84,2024-11-17
19253,9253,115,389.00,405.28,2024-03-21
19254,9254,37,435.00,649.07,2025-09-11
19255,9255,115,164.00,793.08,2026-02-05
19256,9256,223,269.00,308.77,2024-09-26
19257,9257,81,363.00,971.67,2023-10-05
19258,9258,347,157.00,518.24,2026-02-16
19259,9259,152,136.00,931.52,2024-11-30
19260,9260,293,62.00,300.32,2025-10-24
19261,9261,406,199.00,1682.21,2024-03-23
19262,9262,374,184.00,1288.58,2023-10-05
19263,9263,189,414.00,174.65,2024-10-07
19264,9264,158,315.00,1216.68,2024-01-08
19265,9265,311,32.00,1940.85,2025-01-31
19266,9266,113,472.00,773.92,2023-02-03
19267,9267,37,434.00,1194.58,2024-09-20
19268,9268,28,112.00,1328.90,2025-01-22
19269,9269,234,205.00,362.46,2024-06-22
19270,9270,388,35.00,383.21,2024-07-23
19271,9271,344,110.00,1965.87,2025-03-20
19272,9272,318,39.00,1277.85,2023-10-07
19273,9273,332,445.00,741.07,2025-04-30
19274,9274,98,148.00,980.73,2024-02-14
19275,9275,294,186.00,1629.14,2024-12-21
19276,9276,239,314.00,536.09,2024-10-24
19277,9277,50,330.00,968.78,2023-06-08
19278,9278,456,405.00,1949.58,2023-02-21
19279,9279,449,128.00,723.73,2025-09-08
19280,9280,243,197.00,2014.00,2024-07-26
19281,9281,308,224.00,457.09,2025-12-07
19282,9282,155,406.00,1100.90,2024-03-03
19283,9283,75,493.00,782.26,2024-04-21
19284,9284,301,226.00,1171.04,2025-10-09
19285,9285,43,72.00,1815.63,2023-07-12
19286,9286,338,119.00,582.66,2024-07-20
19287,9287,180,124.00,1514.81,2024-09-27
19288,9288,420,95.00,572.88,2024-12-30
19289,9289,397,106.00,1987.94,2025-04-18
19290,9290,431,287.00,1748.95,2024-08-24
19291,9291,482,94.00,1280.37,2025-12-16
19292,9292,357,118.00,1117.11,2026-10-04
19293,9293,15,497.00,1663.02,2026-02-10
19294,9294,361,29.00,1516.40,2023-04-25
19295,9295,10,244.00,650.21,2024-09-04
19296,9296,374,365.00,1772.02,2025-12-12
19297,9297,54,66.00,768.93,2025-03-13
19298,9298,322,277.00,1004.44,2024-09-19
19299,9299,416,23.00,1058.76,2024-07-17
19300,9300,447,309.00,164.41,2024-07-25
19301,9301,3,313.00,56.12,2025-06-23
19302,9302,292,56.00,518.21,2023-09-29
19303,9303,431,348.00,707.37,2025-11-30
19304,9304,83,468.00,523.69,2023-05-24
19305,9305,360,124.00,431.77,2024-01-02
19306,9306,216,258.00,1757.97,2025-10-07
19307,9307,494,142.00,443.20,2026-08-28
19308,9308,82,212.00,1260.97,2025-10-22
19309,9309,62,92.00,1378.30,2025-09-24
19310,9310,204,443.00,102.14,2025-06-16
19311,9311,218,380.00,506.51,2025-01-27
19312,9312,89,227.00,1364.69,2023-11-29
19313,9313,435,142.00,1851.67,2025-08-27
19314,9314,64,253.00,71.96,2023-07-28
19315,9315,25,224.00,875.60,2025-12-27
19316,9316,321,376.00,1135.68,2024-09-28
19317,9317,227,72.00,628.59,2026-08-07
19318,9318,61,219.00,1415.66,2026-06-28
19319,9319,130,219.00,2009.37,2026-08-27
19320,9320,7,257.00,116.25,2024-02-18
19321,9321,68,214.00,1469.21,2026-07-19
19322,9322,314,90.00,399.50,2025-08-18
19323,9323,459,268.00,974.04,2024-10-01
19324,9324,44,375.00,471.59,2023-12-10
19325,9325,116,219.00,401.60,2024-08-10
19326,9326,249,297.00,1675.86,2025-06-04
19327,9327,238,404.00,1857.02,2024-12-12
19328,9328,360,212.00,1951.65,2024-10-11
19329,9329,174,474.00,1059.99,2023-10-20
19330,9330,233,408.00,1050.93,2026-03-07
19331,9331,26,139.00,881.81,2026-02-02
19332,9332,199,182.00,1277.84,2025-02-22
19333,9333,9,98.00,1548.32,2025-05-03
19334,9334,176,5.00,1600.92,2023-12-18
19335,9335,36,206.00,754.73,2024-07-19
19336,9336,327,426.00,764.41,2026-01-22
19337,9337,454,177.00,768.00,2023-04-10
19338,9338,9,497.00,889.53,2024-12-17
19339,9339,390,262.00,796.33,2023-11-26
19340,9340,249,481.00,100.33,2024-03-10
19341,9341,263,96.00,50.30,2026-06-03
19342,9342,427,367.00,1654.05,2026-11-03
19343,9343,124,198.00,162.49,2023-06-26
19344,9344,148,146.00,1282.50,2025-07-07
19345,9345,372,227.00,1031.93,2026-01-23
19346,9346,163,209.00,292.79,2023-07-06
19347,9347,195,209.00,1997.37,2023-09-12
19348,9348,59,183.00,1975.89,2026-04-02
19349,9349,33,164.00,499.57,2026-02-14
19350,9350,181,263.00,1834.07,2025-01-21
19351,9351,345,162.00,1746.51,2024-04-24
19352,9352,164,82.00,339.28,2023-10-12
19353,9353,169,57.00,928.14,2025-06-03
19354,9354,122,140.00,86.53,2026-04-30
19355,9355,379,330.00,1864.39,2023-09-11
19356,9356,164,104.00,604.15,2023-02-15
19357,9357,107,27.00,50.52,2023-10-14
19358,9358,273,483.00,1509.81,2026-02-17
19359,9359,123,202.00,1286.67,2026-03-17
19360,9360,244,42.00,195.65,2023-11-26
19361,9361,252,448.00,1839.10,2024-10-09
19362,9362,28,347.00,1358.09,2024-01-12
19363,9363,66,221.00,1328.63,2025-05-31
19364,9364,396,338.00,731.70,2023-12-23
19365,9365,164,375.00,613.84,2023-04-20
19366,9366,281,133.00,1723.68,2025-03-12
19367,9367,128,131.00,86.53,2026-10-31
19368,9368,302,117.00,823.40,2026-05-03
19369,9369,492,349.00,1366.70,2026-06-03
19370,9370,420,231.00,1450.80,2023-09-29
19371,9371,228,29.00,1719.26,2024-07-09
19372,9372,310,73.00,1491.89,2023-01-31
19373,9373,386,193.00,589.39,2025-06-26
19374,9374,138,295.00,1817.28,2025-09-05
19375,9375,468,349.00,99.81,2025-08-25
19376,9376,143,415.00,287.55,2026-03-27
19377,9377,145,424.00,985.80,2023-09-14
19378,9378,409,211.00,178.04,2025-02-26
19379,9379,90,236.00,1514.33,2024-05-13
19380,9380,382,56.00,729.06,2024-02-20
19381,9381,385,471.00,1519.82,2023-11-09
